main_ServiceProvider,main_Device_Manufacturer,main_Device_Model,main_Device_OS,main_Device_DeviceLanguage,main_QOS_QOSDate,main_QOS_SignalStrength,main_QOS_Location_Latitude,main_QOS_Location_Longitude,main_QOS_DeltaTransmittedBytes,main_QOS_DeltaReceivedBytes,main_Country,main_Region,main_City,conn_Generation_Category
,LGE,LGL82VL,ANDROID51,en,2017-07-19 01:08:24 UTC,null,46.8873854,-102.7899133,580,580,United States,North Dakota,Dickinson,4G
,ZTE,Z936L,ANDROID44,en,2017-07-24 21:23:42 UTC,null,36.97293294,-97.04486115,8763,9865,United States,Oklahoma,null,4G
Verizon Wireless,LGE,VS986,ANDROID60,en,2017-07-25 20:23:24 UTC,-75,40.06901712,-74.12693935,1945,1925,United States,New Jersey,null,4G
Sprint,LGE,LG-LS997,ANDROID70,en,2017-07-20 19:15:07 UTC,-68,33.2027829,-96.632247,580,580,United States,Texas,null,4G
,LGE,LGL52VL,ANDROID51,en,2017-07-12 16:01:49 UTC,null,43.5156697,-96.7945684,0,0,United States,South Dakota,Sioux Falls,4G
null,LGE,LG-LS995,ANDROID44,en,2017-05-29 02:11:16 UTC,null,40.92820712,-92.5051923,11907,7938,United States,Iowa,null,UNKNOWN
,samsung,SM-S920L,ANDROID50,en,2017-07-29 19:36:24 UTC,null,42.8993259,-78.8740362,0,0,United States,New York,Buffalo,4G
Verizon Wireless,samsung,SM-J320V,ANDROID60,en,2017-07-30 07:47:53 UTC,-88,31.4316689,-85.6395729,580,580,United States,Alabama,null,4G
Access,ZTE,N817,ANDROID44,en,2017-07-26 01:59:17 UTC,-86,44.97539335,-93.08660934,727,724,United States,Minnesota,Saint Paul,3G
Verizon Wireless,motorola,XT1650,ANDROID70,en,2017-07-23 19:17:44 UTC,null,36.1461291,-115.2252328,2002,3211,United States,Nevada,Las Vegas,4G
U.S. Cellular,motorola,Moto G Play,ANDROID60,en,2017-07-28 15:34:18 UTC,-74,43.6023313,-89.7823705,476,618,United States,Wisconsin,null,4G
Sprint,LGE,LGLS676,ANDROID60,en,2017-07-21 16:27:40 UTC,null,27.9676601,-82.7762465,1861,136,United States,Florida,Clearwater,4G
Verizon Wireless,motorola,Moto G (5) Plus,ANDROID70,en,2017-07-08 20:45:50 UTC,null,45.04868904,-93.11262636,0,0,United States,Minnesota,Shoreview,4G
Sprint,samsung,SM-G925P,ANDROID70,en,2017-05-21 17:05:39 UTC,null,33.7723777,-84.5530644,4980,4415,United States,Georgia,null,UNKNOWN
null,motorola,XT1080,ANDROID44,en,2017-07-15 08:00:24 UTC,null,44.4451278,-111.3788806,0,0,United States,Idaho,null,UNKNOWN
U.S. Cellular,samsung,SM-G900R4,ANDROID60,en,2017-07-17 05:35:30 UTC,null,35.8404533,-77.2808517,190087,269364,United States,North Carolina,null,3G
Verizon Wireless,motorola,XT1080,ANDROID44,en,2017-07-19 17:12:45 UTC,null,42.9395569,-78.8543771,868,811,United States,New York,Buffalo,3G
Access,ZTE,N817,ANDROID44,en,2017-07-19 12:08:24 UTC,null,32.5873015,-96.87393732,22895,905710,United States,Texas,DeSoto,3G
Sprint,LGE,LGLS990,ANDROID50,en,2017-07-11 20:50:48 UTC,-83,39.0582088,-94.6103676,580,754,United States,Kansas,Kansas City,3G
null,samsung,SPH-L710T,ANDROID44,en,2017-05-30 03:09:53 UTC,null,39.75035234,-121.5815427,0,0,United States,California,Paradise,UNKNOWN
,LGE,LGL82VL,ANDROID51,en,2017-07-13 05:50:15 UTC,null,39.5316915,-119.8110734,23847,148240,United States,Nevada,Reno,4G
,LGE,LGL82VL,ANDROID51,en,2017-07-30 14:38:25 UTC,-70,38.5246386,-89.1294423,0,0,United States,Illinois,null,4G
U.S. Cellular,samsung,SM-G930R4,ANDROID70,en,2017-07-10 17:57:56 UTC,null,35.9474444,-76.4872144,371,121,United States,North Carolina,null,4G
U.S. Cellular,samsung,SM-G928R4,ANDROID60,en,2017-07-12 16:24:08 UTC,-40,39.6512753,-79.9611695,6973,12943,United States,West Virginia,Morgantown,4G
Sprint,motorola,Moto G (5) Plus,ANDROID70,en,2017-07-12 21:27:31 UTC,null,39.9524363,-75.1515094,24578,38259,United States,Pennsylvania,Philadelphia,4G
null,LGE,LGL62VL,ANDROID51,en,2017-07-09 14:09:19 UTC,null,41.5097156,-85.3693599,0,0,United States,Indiana,null,UNKNOWN
null,motorola,Moto G (4),ANDROID70,en,2017-07-25 01:34:37 UTC,null,40.6595745,-80.2932454,2374,1401,United States,Pennsylvania,null,UNKNOWN
Verizon Wireless,LGE,VS985 4G,ANDROID60,en,2017-07-31 00:11:00 UTC,null,41.0232551,-81.0160212,7090,18691,United States,Ohio,null,4G
Verizon Wireless,samsung,SCH-I545,ANDROID50,en,2017-07-21 02:00:02 UTC,null,42.3769381,-87.9645053,290,145,United States,Illinois,Gurnee,4G
Verizon Wireless,HTC,HTC6535LVW,ANDROID60,en,2017-07-27 00:47:25 UTC,null,37.2821329,-80.0515713,0,0,United States,Virginia,Salem,4G
Verizon Wireless,LGE,VS985 4G,ANDROID60,en,2017-07-24 18:51:23 UTC,null,44.007642,-97.1066564,7686,26058,United States,South Dakota,null,4G
Sprint,samsung,SM-N900P,ANDROID50,en,2017-07-21 21:13:17 UTC,null,40.7169676,-73.9966973,22457,17332,United States,New York,New York,4G
Sprint,LGE,LG-LS997,ANDROID70,en,2017-07-24 14:52:20 UTC,-68,33.821264,-84.2514214,0,0,United States,Georgia,null,4G
Verizon Wireless,motorola,XT1635-01,ANDROID70,en,2017-07-24 23:59:25 UTC,null,42.1779608,-87.8219878,4975,47290,United States,Illinois,Highland Park,4G
,LGE,LGL44VL,ANDROID51,en,2017-07-14 21:48:03 UTC,null,37.1809922,-93.2511439,4197,4439,United States,Missouri,Springfield,4G
,LGE,LGL62VL,ANDROID51,en,2017-07-26 10:20:10 UTC,-87,46.1871215,-67.840638,0,0,United States,Maine,null,3G
TELCEL,LGE,LG-M400,ANDROID70,es,2017-07-31 17:13:39 UTC,-72,37.6339918,-122.4338069,101672,220967,United States,California,San Bruno,4G
Verizon Wireless,motorola,XT1609,ANDROID60,en,2017-07-30 11:17:34 UTC,-80,36.807813,-77.7624911,683,348,United States,Virginia,null,4G
Sprint,LGE,LG-LS993,ANDROID70,en,2017-07-09 14:53:46 UTC,null,28.1235669,-80.7056748,0,0,United States,Florida,null,4G
Cellcom,samsung,SM-G900R6,ANDROID60,en,2017-07-11 12:34:28 UTC,null,44.5889743,-88.0893987,1499,2121,United States,Wisconsin,Howard,4G
Unknown,zte,Z963VL,ANDROID51,en,2017-07-26 19:24:41 UTC,-75,34.9624805,-94.8025806,0,0,United States,Oklahoma,null,4G
null,motorola,Moto G Play,ANDROID60,en,2017-07-24 17:30:45 UTC,null,41.47662673,-75.62535083,596,369,United States,Pennsylvania,null,UNKNOWN
Sprint,samsung,SM-N900P,ANDROID50,en,2017-07-24 17:14:01 UTC,-68,32.9009826,-117.1750823,0,0,United States,California,San Diego,4G
Sprint,motorola,Moto G (5) Plus,ANDROID70,en,2017-07-18 19:11:30 UTC,-65,41.7326771,-87.838442,2487,3126,United States,Illinois,null,4G
U.S. Cellular,motorola,XT1042,ANDROID51,en,2017-07-22 02:44:17 UTC,-92,40.8046294,-96.6272695,7308,23319,United States,Nebraska,Lincoln,4G
Verizon Wireless,motorola,XT1096,ANDROID51,en,2017-07-24 21:23:20 UTC,null,30.1185975,-95.6518043,3675056,78634760,United States,Texas,null,4G
Sprint,LGE,LG-LS993,ANDROID70,en,2017-07-12 04:30:15 UTC,-81,36.1265786,-115.1663473,2856,2822,United States,Nevada,Paradise,3G
Boost Mobile,LGE,LGLS676,ANDROID60,en,2017-07-28 10:50:46 UTC,-82,38.6073579,-90.3217859,0,0,United States,Missouri,null,3G
Verizon Wireless,motorola,XT1609,ANDROID60,en,2017-07-19 09:38:42 UTC,-58,40.54762618,-75.66647721,0,0,United States,Pennsylvania,null,4G
Verizon Wireless,motorola,XT1080,ANDROID44,en,2017-06-14 03:38:51 UTC,null,29.4910959,-95.1175779,14540,15792,United States,Texas,League City,4G
null,motorola,XT1609,ANDROID60,en,2017-07-24 14:19:38 UTC,null,37.5795961,-87.8612112,0,0,United States,Kentucky,null,UNKNOWN
Boost Mobile,LGE,LG-LS777,ANDROID70,es,2017-06-01 03:52:58 UTC,null,33.84803673,-118.1454229,0,0,United States,California,Lakewood,4G
Verizon Wireless,motorola,XT1096,ANDROID51,es,2017-07-22 23:58:14 UTC,null,32.7308913,-117.1508205,3229,2070,United States,California,San Diego,4G
Verizon Wireless,motorola,XT1575,ANDROID60,en,2017-07-17 18:14:24 UTC,null,37.23071873,-77.316311,11351,26385,United States,Virginia,null,4G
Verizon Wireless,motorola,XT1650,ANDROID70,en,2017-07-12 17:52:00 UTC,null,37.6282069,-110.7248814,5540,25947,United States,Utah,null,4G
U.S. Cellular,motorola,XT1093,ANDROID51,en,2017-07-18 12:58:49 UTC,-91,44.7640103,-69.7076547,948,1053,United States,Maine,null,4G
Verizon Wireless,motorola,XT1096,ANDROID51,en,2017-07-13 19:21:39 UTC,-86,26.8929643,-82.0255578,440,0,United States,Florida,Punta Gorda,4G
Sprint,samsung,SPH-L720,ANDROID50,en,2017-07-21 20:31:51 UTC,null,44.7547408,-93.217162,52,660,United States,Minnesota,Apple Valley,4G
null,motorola,XT1609,ANDROID60,en,2017-07-20 16:41:44 UTC,null,39.88446122,-86.09761985,0,0,United States,Indiana,null,UNKNOWN
,samsung,SM-G930VL,ANDROID70,en,2017-07-14 01:52:17 UTC,null,33.5448949,-112.0412911,70357,2101036,United States,Arizona,Phoenix,4G
,LGE,LGL62VL,ANDROID51,en,2017-07-22 21:59:01 UTC,null,37.0845918,-81.8022047,0,0,United States,Virginia,null,4G
U.S. Cellular,samsung,SM-G930R4,ANDROID70,en,2017-07-25 08:35:08 UTC,null,41.6096292,-93.6995704,4793,12926,United States,Iowa,Des Moines,4G
Sprint,LGE,LG-LS777,ANDROID70,en,2017-07-20 21:39:24 UTC,null,38.3638037,-75.5518698,0,0,United States,Maryland,Salisbury,4G
Verizon Wireless,motorola,Moto G (5) Plus,ANDROID70,en,2017-07-16 06:20:19 UTC,null,35.60154063,-105.9128656,7100,6171255,United States,New Mexico,null,4G
Verizon Wireless,motorola,XT1650,ANDROID70,en,2017-07-22 23:34:02 UTC,null,45.793984,-87.1197744,1603,49719,United States,Michigan,null,4G
,samsung,SM-S903VL,ANDROID60,en,2017-07-22 18:24:38 UTC,-79,41.6931708,-87.741788,0,0,United States,Illinois,Oak Lawn,4G
Sprint,LGE,LG-LS997,ANDROID70,en,2017-07-15 17:09:13 UTC,null,26.5437424,-81.8799682,5231,20097,United States,Florida,null,4G
Verizon Wireless,HTC,HTC6525LVW,ANDROID60,en,2017-07-22 15:56:47 UTC,-79,35.6530462,-109.1096548,118648,1912552,United States,Arizona,null,4G
U.S. Cellular,motorola,MotoG3,ANDROID60,en,2017-07-23 20:13:02 UTC,null,43.1985844,-88.7608706,0,0,United States,Wisconsin,Watertown,4G
Boost Mobile,LGE,LGLS676,ANDROID60,en,2017-07-20 17:15:14 UTC,null,39.7719521,-84.2138097,0,0,United States,Ohio,Dayton,3G
Verizon Wireless,motorola,XT1096,ANDROID51,en,2017-07-22 18:29:18 UTC,-64,41.7559377,-124.1956168,184080,365600,United States,California,null,4G
,LGE,LGL62VL,ANDROID51,en,2017-07-27 17:33:18 UTC,null,34.7321995,-92.3895968,0,0,United States,Arkansas,null,4G
U.S. Cellular,samsung,SM-G935R4,ANDROID70,en,2017-07-27 21:57:42 UTC,-70,42.9130676,-88.159761,0,0,United States,Wisconsin,Muskego,4G
Verizon Wireless,motorola,XT1030,ANDROID44,en,2017-07-24 16:24:24 UTC,-48,38.8984958,-77.0295984,4020,1156,United States,District of Columbia,District of Columbia,4G
,LGE,LG-LS997,ANDROID70,en,2017-07-23 04:17:52 UTC,null,37.9072086,-86.0694322,1150,720,United States,Kentucky,null,3G
,samsung,SM-S320VL,ANDROID60,en,2017-07-31 13:59:48 UTC,null,40.4640926,-89.0199029,0,0,United States,Illinois,Bloomington,4G
Sprint,samsung,SM-N900P,ANDROID50,en,2017-07-25 12:57:28 UTC,-78,33.437067,-112.0017716,5418,15089,United States,Arizona,Phoenix,4G
null,kyocera,C6730,ANDROID44,en,2017-07-29 03:09:22 UTC,null,36.20604426,-120.104024,0,0,United States,California,null,UNKNOWN
Verizon Wireless,motorola,XT1609,ANDROID60,en,2017-07-13 18:55:41 UTC,null,33.4899925,-81.9473321,72,488,United States,South Carolina,North Augusta,4G
U.S. Cellular,motorola,Moto G Play,ANDROID60,en,2017-07-10 23:00:41 UTC,null,41.96333894,-91.92121512,104,1154,United States,Iowa,null,4G
Sprint,LGE,LG-LS997,ANDROID70,en,2017-07-28 11:45:50 UTC,null,34.0571751,-83.9772371,4102,5370,United States,Georgia,null,4G
Verizon Wireless,kyocera,E6782,ANDROID44,en,2017-07-25 02:42:44 UTC,null,33.84310601,-82.51210921,4088,7758,United States,Georgia,null,4G
Home,samsung,SM-G935U,ANDROID70,en,2017-07-26 03:54:14 UTC,-78,32.3438585,-90.3067745,0,0,United States,Mississippi,Clinton,4G
Sprint,samsung,SM-N900P,ANDROID50,en,2017-07-13 03:38:52 UTC,null,43.6850733,-85.4484266,2054,1087,United States,Michigan,null,4G
Verizon Wireless,motorola,XT1528,ANDROID51,en,2017-07-10 18:27:08 UTC,null,42.2547847,-77.2164219,56465,99613,United States,New York,null,4G
nTelos,motorola,MotoE2(4G-LTE),ANDROID51,en,2017-07-31 19:35:56 UTC,null,36.9932968,-79.8844576,2876,6815,United States,Virginia,null,4G
Verizon Wireless,motorola,Moto G Play,ANDROID60,en,2017-07-08 22:04:22 UTC,-74,34.48969053,-118.6182202,29926,95549,United States,California,null,4G
,LGE,LGL82VL,ANDROID51,en,2017-07-20 10:09:16 UTC,null,29.1565175,-81.0706253,0,0,United States,Florida,Daytona Beach,4G
Verizon Wireless,motorola,XT1080,ANDROID44,en,2017-07-25 01:22:18 UTC,null,35.6051474,-105.9955927,101247,92578,United States,New Mexico,null,4G
Sprint,LGE,LGLS990,ANDROID50,en,2017-07-28 19:19:42 UTC,-81,35.9943765,-96.0968165,865,715,United States,Oklahoma,Sapulpa,3G
null,kyocera,C6730,ANDROID44,en,2017-07-22 14:12:28 UTC,null,41.19685318,-73.18029166,25237,22169,United States,Connecticut,Bridgeport,UNKNOWN
Sprint,motorola,Nexus 6,ANDROID71,en,2017-07-14 15:27:29 UTC,-89,42.3991159,-71.1099709,736,736,United States,Massachusetts,Somerville,4G
Boost Mobile,LGE,LGLS676,ANDROID60,en,2017-07-18 00:48:52 UTC,-89,32.9141135,-117.0773741,2974,6205,United States,California,San Diego,3G
null,LGE,LGLS775,ANDROID70,en,2017-07-30 15:48:33 UTC,null,36.5050869,-86.3955522,0,0,United States,Tennessee,null,UNKNOWN
U.S. Cellular,motorola,Moto G Play,ANDROID60,en,2017-07-25 22:06:47 UTC,null,42.71065579,-87.79320184,580,580,United States,Wisconsin,Racine,4G
Verizon Wireless,samsung,SM-G925V,ANDROID70,en,2017-07-17 22:24:50 UTC,null,36.8346474,-108.0237222,44799,468116,United States,New Mexico,null,4G
U.S. Cellular,samsung,SM-G920R4,ANDROID70,en,2017-07-22 12:46:26 UTC,null,43.1729809,-88.7327551,1888,1613,United States,Wisconsin,Watertown,4G
Virgin Mobile,LGE,LG-LS777,ANDROID70,en,2017-07-17 14:12:23 UTC,-77,33.5491069,-84.2745119,5105,14971,United States,Georgia,null,4G
Sprint,motorola,Moto G (4),ANDROID70,en,2017-07-26 12:28:20 UTC,-86,40.8727674,-74.8432656,94089,218141,United States,New Jersey,null,4G
U.S. Cellular,LGE,LGUS995,ANDROID51,en,2017-07-22 16:41:17 UTC,null,41.0225216,-93.3212745,851,104,United States,Iowa,null,3G
U.S. Cellular,samsung,SM-G930R4,ANDROID70,en,2017-07-30 21:31:09 UTC,null,43.5395872,-89.4619097,2072,2613,United States,Wisconsin,null,4G
null,ZTE,N817,ANDROID44,en,2017-07-25 00:03:51 UTC,null,40.42631573,-88.98846682,0,0,United States,Illinois,null,UNKNOWN
Boost Mobile,LGE,LGLS676,ANDROID60,en,2017-07-27 12:09:30 UTC,null,33.9041635,-98.483235,3882,180,United States,Texas,Wichita Falls,4G
,LGE,LGL82VL,ANDROID51,en,2017-07-22 22:33:36 UTC,null,33.0316618,-111.5702652,2414,1416,United States,Arizona,null,4G
U.S. Cellular,motorola,XT1575,ANDROID60,en,2017-07-21 15:30:38 UTC,-79,43.0505895,-89.4709961,0,0,United States,Wisconsin,Madison,4G
Verizon Wireless,LGE,VS985 4G,ANDROID60,en,2017-07-23 00:05:17 UTC,null,43.5171551,-96.7611999,3450,8802,United States,South Dakota,Sioux Falls,4G
Sprint,samsung,SM-J727P,ANDROID70,en,2017-07-18 01:08:54 UTC,null,40.9808934,-84.1768643,2202,24113,United States,Ohio,null,4G
Verizon Wireless,motorola,DROID RAZR HD,ANDROID44,en,2017-07-24 22:38:46 UTC,-67,42.4792914,-96.3524705,352,352,United States,Iowa,Sioux City,4G
,LGE,LGL62VL,ANDROID51,en,2017-07-27 13:30:49 UTC,null,35.1816705,-85.3062426,0,0,United States,Tennessee,null,4G
U.S. Cellular,samsung,SM-G920R4,ANDROID70,en,2017-07-17 22:02:02 UTC,-63,41.949153,-91.6784761,1689,7061,United States,Iowa,Cedar Rapids,4G
,samsung,SM-G930VL,ANDROID70,en,2017-07-18 11:53:51 UTC,-67,40.7320826,-96.6951427,0,0,United States,Nebraska,Lincoln,4G
Boost Mobile,samsung,SM-J327P,ANDROID60,en,2017-07-25 21:22:45 UTC,-84,37.2329119,-79.9713989,3668,5365,United States,Virginia,Roanoke,4G
,LGE,LGL52VL,ANDROID51,en,2017-07-21 15:35:51 UTC,null,32.5536519,-93.5096863,52,52,United States,Louisiana,null,4G
Sprint,HTC,2PYB2,ANDROID70,en,2017-07-22 23:07:37 UTC,null,41.4009849,-85.6672767,572,5385,United States,Indiana,null,4G
Verizon Wireless,motorola,XT1096,ANDROID51,en,2017-07-30 17:55:29 UTC,-68,36.6217089,-82.1920038,1408,835,United States,Virginia,null,4G
Fi Network,motorola,Nexus 6,ANDROID70,en,2017-07-19 21:03:22 UTC,null,40.55333428,-83.83673068,40148,12775,United States,Ohio,null,4G
Verizon Wireless,samsung,SCH-I545,ANDROID50,en,2017-07-22 22:48:54 UTC,null,28.5088074,-81.2669287,139,0,United States,Florida,null,UNKNOWN
,LGE,LGL82VL,ANDROID51,en,2017-07-21 04:25:21 UTC,-72,40.9218359,-80.6851576,772,788,United States,Ohio,null,4G
Verizon Wireless,samsung,SM-G925V,ANDROID70,en,2017-05-25 07:50:31 UTC,-81,47.4425049,-122.2007673,52,0,United States,Washington,null,4G
Sprint,samsung,SM-N900P,ANDROID50,en,2017-07-31 17:20:45 UTC,null,37.8610531,-122.3020652,15679,66698,United States,California,Berkeley,4G
Verizon Wireless,LGE,VS425PP,ANDROID51,en,2017-07-23 12:49:10 UTC,null,32.4352081,-94.8022899,12676,43116,United States,Texas,null,4G
Verizon Wireless,samsung,SCH-I545,ANDROID50,en,2017-07-29 18:55:22 UTC,-69,40.0081537,-79.0819818,788,958,United States,Pennsylvania,null,4G
Verizon Wireless,samsung,SM-J100VPP,ANDROID51,en,2017-07-25 22:55:18 UTC,null,32.5024497,-95.6263327,12944,20645,United States,Texas,null,4G
Republic,motorola,Moto G (4),ANDROID70,en,2017-07-23 11:17:19 UTC,-77,35.5130592,-84.9965422,0,0,United States,Tennessee,null,4G
Sprint,samsung,SM-G955U1,ANDROID70,en,2017-07-13 22:07:59 UTC,-90,39.0571006,-76.648818,865,4126,United States,Maryland,null,4G
Sprint,samsung,SM-J727P,ANDROID70,en,2017-07-29 22:17:58 UTC,null,38.8110152,-104.8532033,2555,7367,United States,Colorado,Colorado Springs,4G
Verizon Wireless,LGE,VS990,ANDROID60,en,2017-07-12 00:17:28 UTC,null,45.20909126,-122.600714,24090,106250,United States,Oregon,null,4G
,ZTE,Z936L,ANDROID44,en,2017-07-25 21:44:12 UTC,null,38.31183413,-88.93439319,48487,198792,United States,Illinois,Mount Vernon,4G
Verizon Wireless,kyocera,E6782,ANDROID44,en,2017-07-25 19:55:47 UTC,null,43.02004427,-87.98745212,5694,7386,United States,Wisconsin,West Allis,4G
Verizon Wireless,samsung,SCH-I545,ANDROID50,en,2017-07-11 15:47:30 UTC,null,33.7680795,-84.3855286,10506,14496,United States,Georgia,Atlanta,4G
null,motorola,XT1055,ANDROID51,en,2017-07-18 14:26:00 UTC,null,43.2843676,-88.1880341,0,0,United States,Wisconsin,null,UNKNOWN
U.S. Cellular,samsung,SM-G920R4,ANDROID70,en,2017-07-20 11:45:29 UTC,-87,42.8837835,-88.1453887,1153,723,United States,Wisconsin,Muskego,4G
Home,samsung,SM-G900R7,ANDROID60,en,2017-07-13 21:33:54 UTC,null,31.321671,-89.3793988,5925,18132,United States,Mississippi,Hattiesburg,4G
Verizon Wireless,motorola,XT1080,ANDROID44,en,2017-07-25 00:41:31 UTC,-74,41.6677113,-88.0225986,1048,835,United States,Illinois,null,4G
Sprint,LGE,LGLS990,ANDROID50,en,2017-07-13 15:51:09 UTC,null,42.6633759,-82.7887764,257,0,United States,Michigan,null,4G
,LGE,LGL52VL,ANDROID51,en,2017-07-18 08:54:10 UTC,-82,37.5609309,-87.7016122,18740,8410,United States,Kentucky,null,4G
null,Apple,iPhone 6 Plus,IOS102,en,2017-06-27 07:43:58 UTC,null,32.798581,-116.937734,67863,3899186,United States,California,El Cajon,UNKNOWN
null,samsung,SM-T310,ANDROID44,en,2017-06-21 20:18:49 UTC,-18,41.36237573,-79.75923775,53568,334927,United States,Pennsylvania,null,UNKNOWN
null,LGE,LGL41C,ANDROID44,en,2017-07-26 11:31:01 UTC,-72,39.1436527,-76.587483,132,141,United States,Maryland,Glen Burnie,UNKNOWN
null,Apple,iPhone 6,IOS103,en,2017-05-06 00:13:31 UTC,null,39.708142,-104.974346,21942,627616,United States,Colorado,Denver,UNKNOWN
null,zte,Z987,ANDROID44,en,2017-06-25 17:54:39 UTC,-84,39.1187301,-94.6209965,11800,5872,United States,Kansas,Kansas City,UNKNOWN
null,samsung,SM-N915T,ANDROID44,en,2017-05-18 01:50:34 UTC,null,42.94443097,-76.4343221,5843608,995720,United States,New York,null,UNKNOWN
null,LGE,LGMS395,ANDROID44,en,2017-07-04 19:09:15 UTC,-80,41.29546062,-72.93852265,152,104,United States,Connecticut,New Haven,UNKNOWN
null,samsung,GT-P5210,ANDROID44,en,2017-06-03 22:09:36 UTC,-63,42.29764739,-71.07070944,370385,1033868,United States,Massachusetts,Boston,UNKNOWN
null,zte,N9515,ANDROID44,en,2017-06-28 01:58:04 UTC,-80,26.65843373,-80.12038648,3156,22838,United States,Florida,null,UNKNOWN
Sprint,kyocera,C6725,ANDROID44,en,2017-06-21 18:51:03 UTC,null,27.45285324,-97.7852312,0,0,United States,Texas,null,3G
null,samsung,klte,ANDROID60,en,2017-05-30 14:35:23 UTC,-60,30.6129099,-96.3408451,3711,9139,United States,Texas,null,UNKNOWN
null,samsung,SCH-I605,ANDROID44,en,2017-07-01 18:59:01 UTC,-74,33.78076998,-117.8254519,43472,77512,United States,California,Orange,UNKNOWN
null,kyocera,C6730,ANDROID44,en,2017-06-23 16:58:33 UTC,null,33.11398661,-117.0840808,2811,10544,United States,California,Escondido,UNKNOWN
null,LGE,LGUK410,ANDROID44,en,2017-05-10 04:48:27 UTC,-36,42.31637646,-122.9204376,276,486,United States,Oregon,null,UNKNOWN
null,samsung,SCH-I435,ANDROID44,en,2017-06-17 20:49:09 UTC,-77,43.5905027,-116.5945973,7739,16117,United States,Idaho,Nampa,UNKNOWN
null,motorola,XT1650,ANDROID70,en,2017-07-26 05:44:29 UTC,-72,38.911669,-77.0397151,682,7039,United States,District of Columbia,District of Columbia,UNKNOWN
null,Apple,"iPhone9,4",IOS103,en,2017-06-21 17:53:55 UTC,null,25.807915,-80.193894,16550,21766,United States,Florida,Miami,UNKNOWN
null,LGE,LGLS740,ANDROID44,en,2017-06-11 00:55:05 UTC,-36,39.19425614,-77.27849764,24040,51046,United States,Maryland,Germantown,UNKNOWN
null,samsung,SAMSUNG-SGH-I317,ANDROID44,en,2017-06-28 20:19:09 UTC,-43,33.64813421,-117.7379756,3494,12733,United States,California,Irvine,UNKNOWN
null,LGE,LG-K540,ANDROID60,en,2017-07-02 13:54:19 UTC,-44,35.7403267,-86.8980589,4243,2959,United States,Tennessee,Spring Hill,UNKNOWN
null,TCL ALCATEL ONETOUCH,6045O,ANDROID60,en,2017-05-02 09:52:14 UTC,-113,32.7438506,-117.0358709,11111,12283,United States,California,null,UNKNOWN
,LGE,LG-D851,ANDROID44,en,2017-06-14 23:08:51 UTC,null,42.67264124,-71.52117163,0,0,United States,Massachusetts,null,UNKNOWN
null,samsung,GT-N5110,ANDROID44,en,2017-06-25 20:32:22 UTC,-56,28.05996571,-82.62452105,230971,918144,United States,Florida,null,UNKNOWN
null,zte,N9518,ANDROID51,en,2017-06-08 19:29:15 UTC,-72,32.7320135,-96.5914569,0,32,United States,Texas,null,UNKNOWN
