LCLid,stdorToU,DateTime,KWH/hh (per half hour) ,Acorn,Acorn_grouped
MAC003718,Std,17/11/2012 02:00:00,0.104,ACORN-A,Affluent
MAC003718,Std,17/11/2012 02:30:00,0.087,ACORN-A,Affluent
MAC003718,Std,17/11/2012 03:00:00,0.09,ACORN-A,Affluent
MAC003718,Std,17/11/2012 03:30:00,0.131,ACORN-A,Affluent
MAC003718,Std,17/11/2012 04:00:00,0.133,ACORN-A,Affluent
MAC003718,Std,17/11/2012 04:30:00,0.132,ACORN-A,Affluent
MAC003718,Std,17/11/2012 05:00:00,0.127,ACORN-A,Affluent
MAC003718,Std,17/11/2012 05:30:00,0.082,ACORN-A,Affluent
MAC003718,Std,17/11/2012 06:00:00,0.082,ACORN-A,Affluent
MAC003718,Std,17/11/2012 06:30:00,0.083,ACORN-A,Affluent
MAC003718,Std,17/11/2012 07:00:00,0.087,ACORN-A,Affluent
MAC003718,Std,17/11/2012 07:30:00,0.181,ACORN-A,Affluent
MAC003718,Std,17/11/2012 08:00:00,0.239,ACORN-A,Affluent
MAC003718,Std,17/11/2012 08:30:00,0.341,ACORN-A,Affluent
MAC003718,Std,17/11/2012 09:00:00,0.222,ACORN-A,Affluent
MAC003718,Std,17/11/2012 09:30:00,0.136,ACORN-A,Affluent
MAC003718,Std,17/11/2012 10:00:00,0.287,ACORN-A,Affluent
MAC003718,Std,17/11/2012 10:30:00,0.187,ACORN-A,Affluent
MAC003718,Std,17/11/2012 11:00:00,0.256,ACORN-A,Affluent
MAC003718,Std,17/11/2012 11:30:00,0.221,ACORN-A,Affluent
MAC003718,Std,17/11/2012 12:00:00,0.131,ACORN-A,Affluent
MAC003718,Std,17/11/2012 12:30:00,0.1,ACORN-A,Affluent
MAC003718,Std,17/11/2012 13:00:00,0.4,ACORN-A,Affluent
MAC003718,Std,17/11/2012 13:30:00,0.159,ACORN-A,Affluent
MAC003718,Std,17/11/2012 14:00:00,0.133,ACORN-A,Affluent
MAC003718,Std,17/11/2012 14:30:00,0.172,ACORN-A,Affluent
MAC003718,Std,17/11/2012 15:00:00,0.119,ACORN-A,Affluent
MAC003718,Std,17/11/2012 15:30:00,0.115,ACORN-A,Affluent
MAC003718,Std,17/11/2012 16:00:00,0.14,ACORN-A,Affluent
MAC003718,Std,17/11/2012 16:30:00,0.126,ACORN-A,Affluent
MAC003718,Std,17/11/2012 17:00:00,1.142,ACORN-A,Affluent
MAC003718,Std,17/11/2012 17:30:00,0.416,ACORN-A,Affluent
MAC003718,Std,17/11/2012 18:00:00,0.256,ACORN-A,Affluent
MAC003718,Std,17/11/2012 18:30:00,0.635,ACORN-A,Affluent
MAC003718,Std,17/11/2012 19:00:00,0.49,ACORN-A,Affluent
MAC003718,Std,17/11/2012 19:30:00,0.273,ACORN-A,Affluent
MAC003718,Std,17/11/2012 20:00:00,0.323,ACORN-A,Affluent
MAC003718,Std,17/11/2012 20:30:00,0.271,ACORN-A,Affluent
MAC003718,Std,17/11/2012 21:00:00,0.246,ACORN-A,Affluent
MAC003718,Std,17/11/2012 21:30:00,0.172,ACORN-A,Affluent
MAC003718,Std,17/11/2012 22:00:00,0.203,ACORN-A,Affluent
MAC003718,Std,17/11/2012 22:30:00,0.184,ACORN-A,Affluent
MAC003718,Std,17/11/2012 23:00:00,0.85,ACORN-A,Affluent
MAC003718,Std,17/11/2012 23:30:00,0.374,ACORN-A,Affluent
MAC003718,Std,18/11/2012 00:00:00,0.368,ACORN-A,Affluent
MAC003718,Std,18/11/2012 00:30:00,0.097,ACORN-A,Affluent
MAC003718,Std,18/11/2012 01:00:00,0.125,ACORN-A,Affluent
MAC003718,Std,18/11/2012 01:30:00,0.155,ACORN-A,Affluent
MAC003718,Std,18/11/2012 02:00:00,0.17,ACORN-A,Affluent
MAC003718,Std,18/11/2012 02:30:00,0.157,ACORN-A,Affluent
MAC003718,Std,18/11/2012 03:00:00,0.126,ACORN-A,Affluent
MAC003718,Std,18/11/2012 03:30:00,0.082,ACORN-A,Affluent
MAC003718,Std,18/11/2012 04:00:00,0.079,ACORN-A,Affluent
MAC003718,Std,18/11/2012 04:30:00,0.08,ACORN-A,Affluent
MAC003718,Std,18/11/2012 05:00:00,0.079,ACORN-A,Affluent
MAC003718,Std,18/11/2012 05:30:00,0.079,ACORN-A,Affluent
MAC003718,Std,18/11/2012 06:00:00,0.078,ACORN-A,Affluent
MAC003718,Std,18/11/2012 06:30:00,0.078,ACORN-A,Affluent
MAC003718,Std,18/11/2012 07:00:00,0.141,ACORN-A,Affluent
MAC003718,Std,18/11/2012 07:30:00,0.179,ACORN-A,Affluent
MAC003718,Std,18/11/2012 08:00:00,0.171,ACORN-A,Affluent
MAC003718,Std,18/11/2012 08:30:00,0.326,ACORN-A,Affluent
MAC003718,Std,18/11/2012 09:00:00,0.288,ACORN-A,Affluent
MAC003718,Std,18/11/2012 09:30:00,0.476,ACORN-A,Affluent
MAC003718,Std,18/11/2012 10:00:00,0.143,ACORN-A,Affluent
MAC003718,Std,18/11/2012 10:30:00,0.138,ACORN-A,Affluent
MAC003718,Std,18/11/2012 11:00:00,0.133,ACORN-A,Affluent
MAC003718,Std,18/11/2012 11:30:00,0.099,ACORN-A,Affluent
MAC003718,Std,18/11/2012 12:00:00,0.103,ACORN-A,Affluent
MAC003718,Std,18/11/2012 12:30:00,0.145,ACORN-A,Affluent
MAC003718,Std,18/11/2012 13:00:00,0.095,ACORN-A,Affluent
MAC003718,Std,18/11/2012 13:30:00,0.235,ACORN-A,Affluent
MAC003718,Std,18/11/2012 14:00:00,0.215,ACORN-A,Affluent
MAC003718,Std,18/11/2012 14:30:00,0.155,ACORN-A,Affluent
MAC003718,Std,18/11/2012 15:00:00,0.167,ACORN-A,Affluent
MAC003718,Std,18/11/2012 15:30:00,0.211,ACORN-A,Affluent
MAC003718,Std,18/11/2012 16:00:00,0.822,ACORN-A,Affluent
MAC003718,Std,18/11/2012 16:30:00,0.823,ACORN-A,Affluent
MAC003718,Std,18/11/2012 17:00:00,0.311,ACORN-A,Affluent
MAC003718,Std,18/11/2012 17:30:00,0.376,ACORN-A,Affluent
MAC003718,Std,18/11/2012 18:00:00,0.218,ACORN-A,Affluent
MAC003718,Std,18/11/2012 18:30:00,0.239,ACORN-A,Affluent
MAC003718,Std,18/11/2012 19:00:00,0.241,ACORN-A,Affluent
MAC003718,Std,18/11/2012 19:30:00,0.3,ACORN-A,Affluent
MAC003718,Std,18/11/2012 20:00:00,0.211,ACORN-A,Affluent
MAC003718,Std,18/11/2012 20:30:00,0.46,ACORN-A,Affluent
MAC003718,Std,18/11/2012 21:00:00,0.382,ACORN-A,Affluent
MAC003718,Std,18/11/2012 21:30:00,0.421,ACORN-A,Affluent
MAC003718,Std,18/11/2012 22:00:00,0.15,ACORN-A,Affluent
MAC003718,Std,18/11/2012 22:30:00,0.512,ACORN-A,Affluent
MAC003718,Std,18/11/2012 23:00:00,0.757,ACORN-A,Affluent
MAC003718,Std,18/11/2012 23:30:00,0.119,ACORN-A,Affluent
MAC003718,Std,19/11/2012 00:00:00,0.118,ACORN-A,Affluent
MAC003718,Std,19/11/2012 00:30:00,0.118,ACORN-A,Affluent
MAC003718,Std,19/11/2012 01:00:00,0.073,ACORN-A,Affluent
MAC003718,Std,19/11/2012 01:30:00,0.071,ACORN-A,Affluent
MAC003718,Std,19/11/2012 02:00:00,0.07,ACORN-A,Affluent
MAC003718,Std,19/11/2012 02:30:00,0.106,ACORN-A,Affluent
MAC003718,Std,19/11/2012 03:00:00,0.116,ACORN-A,Affluent
MAC003718,Std,19/11/2012 03:30:00,0.114,ACORN-A,Affluent
MAC003718,Std,19/11/2012 04:00:00,0.111,ACORN-A,Affluent
MAC003718,Std,19/11/2012 04:30:00,0.075,ACORN-A,Affluent
MAC003718,Std,19/11/2012 05:00:00,0.276,ACORN-A,Affluent
MAC003718,Std,19/11/2012 05:30:00,0.108,ACORN-A,Affluent
MAC003718,Std,19/11/2012 06:00:00,0.075,ACORN-A,Affluent
MAC003718,Std,19/11/2012 06:30:00,0.082,ACORN-A,Affluent
MAC003718,Std,19/11/2012 07:00:00,0.339,ACORN-A,Affluent
MAC003718,Std,19/11/2012 07:30:00,0.276,ACORN-A,Affluent
MAC003718,Std,19/11/2012 08:00:00,0.178,ACORN-A,Affluent
MAC003718,Std,19/11/2012 08:30:00,0.176,ACORN-A,Affluent
MAC003718,Std,19/11/2012 09:00:00,0.158,ACORN-A,Affluent
MAC003718,Std,19/11/2012 09:30:00,0.134,ACORN-A,Affluent
MAC003718,Std,19/11/2012 10:00:00,0.093,ACORN-A,Affluent
MAC003718,Std,19/11/2012 10:30:00,0.794,ACORN-A,Affluent
MAC003718,Std,19/11/2012 11:00:00,0.261,ACORN-A,Affluent
MAC003718,Std,19/11/2012 11:30:00,0.199,ACORN-A,Affluent
MAC003718,Std,19/11/2012 12:00:00,0.139,ACORN-A,Affluent
MAC003718,Std,19/11/2012 12:30:00,0.199,ACORN-A,Affluent
MAC003718,Std,19/11/2012 13:00:00,0.14,ACORN-A,Affluent
MAC003718,Std,19/11/2012 13:30:00,0.127,ACORN-A,Affluent
MAC003718,Std,19/11/2012 14:00:00,0.686,ACORN-A,Affluent
MAC003718,Std,19/11/2012 14:30:00,0.493,ACORN-A,Affluent
MAC003718,Std,19/11/2012 15:00:00,0.603,ACORN-A,Affluent
MAC003718,Std,19/11/2012 15:30:00,0.357,ACORN-A,Affluent
MAC003718,Std,19/11/2012 16:00:00,0.655,ACORN-A,Affluent
MAC003718,Std,19/11/2012 16:30:00,0.71,ACORN-A,Affluent
MAC003718,Std,19/11/2012 17:00:00,0.377,ACORN-A,Affluent
MAC003718,Std,19/11/2012 17:30:00,0.204,ACORN-A,Affluent
MAC003718,Std,19/11/2012 18:00:00,0.252,ACORN-A,Affluent
MAC003718,Std,19/11/2012 18:30:00,0.205,ACORN-A,Affluent
MAC003718,Std,19/11/2012 19:00:00,0.208,ACORN-A,Affluent
MAC003718,Std,19/11/2012 19:30:00,0.548,ACORN-A,Affluent
MAC003718,Std,19/11/2012 20:00:00,1.109,ACORN-A,Affluent
MAC003718,Std,19/11/2012 20:30:00,0.369,ACORN-A,Affluent
MAC003718,Std,19/11/2012 21:00:00,0.473,ACORN-A,Affluent
MAC003718,Std,19/11/2012 21:30:00,0.352,ACORN-A,Affluent
MAC003718,Std,19/11/2012 22:00:00,0.188,ACORN-A,Affluent
MAC003718,Std,19/11/2012 22:30:00,0.181,ACORN-A,Affluent
MAC003718,Std,19/11/2012 23:00:00,0.434,ACORN-A,Affluent
MAC003718,Std,19/11/2012 23:30:00,0.754,ACORN-A,Affluent
MAC003718,Std,20/11/2012 00:00:00,0.758,ACORN-A,Affluent
MAC003718,Std,20/11/2012 00:00:00,0.758,ACORN-A,Affluent
MAC003718,Std,20/11/2012 00:30:00,0.089,ACORN-A,Affluent
MAC003718,Std,20/11/2012 01:00:00,0.077,ACORN-A,Affluent
MAC003718,Std,20/11/2012 01:30:00,0.075,ACORN-A,Affluent
MAC003718,Std,20/11/2012 02:00:00,0.071,ACORN-A,Affluent
MAC003718,Std,20/11/2012 02:30:00,0.071,ACORN-A,Affluent
MAC003718,Std,20/11/2012 03:00:00,0.071,ACORN-A,Affluent
MAC003718,Std,20/11/2012 03:30:00,0.071,ACORN-A,Affluent
MAC003718,Std,20/11/2012 04:00:00,0.071,ACORN-A,Affluent
MAC003718,Std,20/11/2012 04:30:00,0.071,ACORN-A,Affluent
MAC003718,Std,20/11/2012 05:00:00,0.07,ACORN-A,Affluent
MAC003718,Std,20/11/2012 05:30:00,0.116,ACORN-A,Affluent
MAC003718,Std,20/11/2012 06:00:00,0.242,ACORN-A,Affluent
MAC003718,Std,20/11/2012 06:30:00,0.37,ACORN-A,Affluent
MAC003718,Std,20/11/2012 07:00:00,0.311,ACORN-A,Affluent
MAC003718,Std,20/11/2012 07:30:00,0.33,ACORN-A,Affluent
MAC003718,Std,20/11/2012 08:00:00,0.16,ACORN-A,Affluent
MAC003718,Std,20/11/2012 08:30:00,0.139,ACORN-A,Affluent
MAC003718,Std,20/11/2012 09:00:00,0.11,ACORN-A,Affluent
MAC003718,Std,20/11/2012 09:30:00,0.083,ACORN-A,Affluent
MAC003718,Std,20/11/2012 10:00:00,0.082,ACORN-A,Affluent
MAC003718,Std,20/11/2012 10:30:00,0.513,ACORN-A,Affluent
MAC003718,Std,20/11/2012 11:00:00,0.235,ACORN-A,Affluent
MAC003718,Std,20/11/2012 11:30:00,0.541,ACORN-A,Affluent
MAC003718,Std,20/11/2012 12:00:00,0.31,ACORN-A,Affluent
MAC003718,Std,20/11/2012 12:30:00,0.227,ACORN-A,Affluent
MAC003718,Std,20/11/2012 13:00:00,0.167,ACORN-A,Affluent
MAC003718,Std,20/11/2012 13:30:00,0.136,ACORN-A,Affluent
MAC003718,Std,20/11/2012 14:00:00,0.151,ACORN-A,Affluent
MAC003718,Std,20/11/2012 14:30:00,0.113,ACORN-A,Affluent
MAC003718,Std,20/11/2012 15:00:00,0.086,ACORN-A,Affluent
MAC003718,Std,20/11/2012 15:30:00,0.115,ACORN-A,Affluent
MAC003718,Std,20/11/2012 16:00:00,0.152,ACORN-A,Affluent
MAC003718,Std,20/11/2012 16:30:00,0.139,ACORN-A,Affluent
MAC003718,Std,20/11/2012 17:00:00,0.097,ACORN-A,Affluent
MAC003718,Std,20/11/2012 17:30:00,0.157,ACORN-A,Affluent
MAC003718,Std,20/11/2012 18:00:00,0.264,ACORN-A,Affluent
MAC003718,Std,20/11/2012 18:30:00,0.398,ACORN-A,Affluent
MAC003718,Std,20/11/2012 19:00:00,0.467,ACORN-A,Affluent
MAC003718,Std,20/11/2012 19:30:00,0.353,ACORN-A,Affluent
MAC003718,Std,20/11/2012 20:00:00,0.395,ACORN-A,Affluent
MAC003718,Std,20/11/2012 20:30:00,0.255,ACORN-A,Affluent
MAC003718,Std,20/11/2012 21:00:00,0.176,ACORN-A,Affluent
MAC003718,Std,20/11/2012 21:30:00,0.22,ACORN-A,Affluent
MAC003718,Std,20/11/2012 22:00:00,0.281,ACORN-A,Affluent
MAC003718,Std,20/11/2012 22:30:00,0.331,ACORN-A,Affluent
MAC003718,Std,20/11/2012 23:00:00,0.394,ACORN-A,Affluent
MAC003718,Std,20/11/2012 23:30:00,0.702,ACORN-A,Affluent
MAC003718,Std,21/11/2012 00:00:00,0.116,ACORN-A,Affluent
MAC003718,Std,21/11/2012 00:30:00,0.678,ACORN-A,Affluent
MAC003718,Std,21/11/2012 01:00:00,0.172,ACORN-A,Affluent
MAC003718,Std,21/11/2012 01:30:00,0.167,ACORN-A,Affluent
MAC003718,Std,21/11/2012 02:00:00,0.166,ACORN-A,Affluent
MAC003718,Std,21/11/2012 02:30:00,0.087,ACORN-A,Affluent
MAC003718,Std,21/11/2012 03:00:00,0.085,ACORN-A,Affluent
MAC003718,Std,21/11/2012 03:30:00,0.08,ACORN-A,Affluent
MAC003718,Std,21/11/2012 04:00:00,0.079,ACORN-A,Affluent
MAC003718,Std,21/11/2012 04:30:00,0.08,ACORN-A,Affluent
MAC003718,Std,21/11/2012 05:00:00,0.118,ACORN-A,Affluent
MAC003718,Std,21/11/2012 05:30:00,0.237,ACORN-A,Affluent
MAC003718,Std,21/11/2012 06:00:00,0.083,ACORN-A,Affluent
MAC003718,Std,21/11/2012 06:30:00,0.092,ACORN-A,Affluent
MAC003718,Std,21/11/2012 07:00:00,0.144,ACORN-A,Affluent
MAC003718,Std,21/11/2012 07:30:00,0.414,ACORN-A,Affluent
MAC003718,Std,21/11/2012 08:00:00,0.362,ACORN-A,Affluent
MAC003718,Std,21/11/2012 08:30:00,0.207,ACORN-A,Affluent
MAC003718,Std,21/11/2012 09:00:00,0.183,ACORN-A,Affluent
MAC003718,Std,21/11/2012 09:30:00,0.124,ACORN-A,Affluent
MAC003718,Std,21/11/2012 10:00:00,0.162,ACORN-A,Affluent
MAC003718,Std,21/11/2012 10:30:00,0.144,ACORN-A,Affluent
MAC003718,Std,21/11/2012 11:00:00,0.147,ACORN-A,Affluent
MAC003718,Std,21/11/2012 11:30:00,0.2,ACORN-A,Affluent
MAC003718,Std,21/11/2012 12:00:00,0.115,ACORN-A,Affluent
MAC003718,Std,21/11/2012 12:30:00,0.079,ACORN-A,Affluent
MAC003718,Std,21/11/2012 13:00:00,0.08,ACORN-A,Affluent
MAC003718,Std,21/11/2012 13:30:00,0.084,ACORN-A,Affluent
MAC003718,Std,21/11/2012 14:00:00,0.082,ACORN-A,Affluent
MAC003718,Std,21/11/2012 14:30:00,0.143,ACORN-A,Affluent
MAC003718,Std,21/11/2012 15:00:00,0.182,ACORN-A,Affluent
MAC003718,Std,21/11/2012 15:30:00,0.186,ACORN-A,Affluent
MAC003718,Std,21/11/2012 16:00:00,0.218,ACORN-A,Affluent
MAC003718,Std,21/11/2012 16:30:00,0.16,ACORN-A,Affluent
MAC003718,Std,21/11/2012 17:00:00,0.148,ACORN-A,Affluent
MAC003718,Std,21/11/2012 17:30:00,0.197,ACORN-A,Affluent
MAC003718,Std,21/11/2012 18:00:00,0.289,ACORN-A,Affluent
MAC003718,Std,21/11/2012 18:30:00,0.208,ACORN-A,Affluent
MAC003718,Std,21/11/2012 19:00:00,0.367,ACORN-A,Affluent
MAC003718,Std,21/11/2012 19:30:00,0.518,ACORN-A,Affluent
MAC003718,Std,21/11/2012 20:00:00,0.285,ACORN-A,Affluent
MAC003718,Std,21/11/2012 20:30:00,0.186,ACORN-A,Affluent
MAC003718,Std,21/11/2012 21:00:00,0.362,ACORN-A,Affluent
MAC003718,Std,21/11/2012 21:30:00,0.609,ACORN-A,Affluent
MAC003718,Std,21/11/2012 22:00:00,0.328,ACORN-A,Affluent
MAC003718,Std,21/11/2012 22:30:00,0.34,ACORN-A,Affluent
MAC003718,Std,21/11/2012 23:00:00,0.657,ACORN-A,Affluent
MAC003718,Std,21/11/2012 23:30:00,0.479,ACORN-A,Affluent
MAC003718,Std,22/11/2012 00:00:00,0.279,ACORN-A,Affluent
MAC003718,Std,22/11/2012 00:30:00,0.079,ACORN-A,Affluent
MAC003718,Std,22/11/2012 01:00:00,0.079,ACORN-A,Affluent
MAC003718,Std,22/11/2012 01:30:00,0.079,ACORN-A,Affluent
MAC003718,Std,22/11/2012 02:00:00,0.078,ACORN-A,Affluent
MAC003718,Std,22/11/2012 02:30:00,0.079,ACORN-A,Affluent
MAC003718,Std,22/11/2012 03:00:00,0.078,ACORN-A,Affluent
MAC003718,Std,22/11/2012 03:30:00,0.126,ACORN-A,Affluent
MAC003718,Std,22/11/2012 04:00:00,0.124,ACORN-A,Affluent
MAC003718,Std,22/11/2012 04:30:00,0.122,ACORN-A,Affluent
MAC003718,Std,22/11/2012 05:00:00,0.112,ACORN-A,Affluent
MAC003718,Std,22/11/2012 05:30:00,0.078,ACORN-A,Affluent
MAC003718,Std,22/11/2012 06:00:00,0.165,ACORN-A,Affluent
MAC003718,Std,22/11/2012 06:30:00,0.31,ACORN-A,Affluent
MAC003718,Std,22/11/2012 07:00:00,0.137,ACORN-A,Affluent
MAC003718,Std,22/11/2012 07:30:00,0.136,ACORN-A,Affluent
MAC003718,Std,22/11/2012 08:00:00,0.132,ACORN-A,Affluent
MAC003718,Std,22/11/2012 08:30:00,0.136,ACORN-A,Affluent
MAC003718,Std,22/11/2012 09:00:00,0.249,ACORN-A,Affluent
MAC003718,Std,22/11/2012 09:30:00,0.183,ACORN-A,Affluent
MAC003718,Std,22/11/2012 10:00:00,0.118,ACORN-A,Affluent
MAC003718,Std,22/11/2012 10:30:00,0.103,ACORN-A,Affluent
MAC003718,Std,22/11/2012 11:00:00,0.127,ACORN-A,Affluent
MAC003718,Std,22/11/2012 11:30:00,0.128,ACORN-A,Affluent
MAC003718,Std,22/11/2012 12:00:00,0.125,ACORN-A,Affluent
MAC003718,Std,22/11/2012 12:30:00,0.107,ACORN-A,Affluent
MAC003718,Std,22/11/2012 13:00:00,0.085,ACORN-A,Affluent
MAC003718,Std,22/11/2012 13:30:00,0.094,ACORN-A,Affluent
MAC003718,Std,22/11/2012 14:00:00,0.082,ACORN-A,Affluent
MAC003718,Std,22/11/2012 14:30:00,0.079,ACORN-A,Affluent
MAC003718,Std,22/11/2012 15:00:00,0.078,ACORN-A,Affluent
MAC003718,Std,22/11/2012 15:30:00,0.079,ACORN-A,Affluent
MAC003718,Std,22/11/2012 16:00:00,0.077,ACORN-A,Affluent
MAC003718,Std,22/11/2012 16:30:00,0.077,ACORN-A,Affluent
MAC003718,Std,22/11/2012 17:00:00,0.129,ACORN-A,Affluent
MAC003718,Std,22/11/2012 17:30:00,0.129,ACORN-A,Affluent
MAC003718,Std,22/11/2012 18:00:00,0.179,ACORN-A,Affluent
MAC003718,Std,22/11/2012 18:30:00,0.16,ACORN-A,Affluent
MAC003718,Std,22/11/2012 19:00:00,0.526,ACORN-A,Affluent
MAC003718,Std,22/11/2012 19:30:00,0.422,ACORN-A,Affluent
MAC003718,Std,22/11/2012 20:00:00,0.398,ACORN-A,Affluent
MAC003718,Std,22/11/2012 20:30:00,0.362,ACORN-A,Affluent
MAC003718,Std,22/11/2012 21:00:00,0.422,ACORN-A,Affluent
MAC003718,Std,22/11/2012 21:30:00,0.372,ACORN-A,Affluent
MAC003718,Std,22/11/2012 22:00:00,0.149,ACORN-A,Affluent
MAC003718,Std,22/11/2012 22:30:00,0.202,ACORN-A,Affluent
MAC003718,Std,22/11/2012 23:00:00,1.141,ACORN-A,Affluent
MAC003718,Std,22/11/2012 23:30:00,0.207,ACORN-A,Affluent
MAC003718,Std,23/11/2012 00:00:00,0.127,ACORN-A,Affluent
MAC003718,Std,23/11/2012 00:30:00,0.121,ACORN-A,Affluent
MAC003718,Std,23/11/2012 01:00:00,0.12,ACORN-A,Affluent
MAC003718,Std,23/11/2012 01:30:00,0.117,ACORN-A,Affluent
MAC003718,Std,23/11/2012 02:00:00,0.114,ACORN-A,Affluent
MAC003718,Std,23/11/2012 02:30:00,0.082,ACORN-A,Affluent
MAC003718,Std,23/11/2012 03:00:00,0.077,ACORN-A,Affluent
MAC003718,Std,23/11/2012 03:30:00,0.075,ACORN-A,Affluent
MAC003718,Std,23/11/2012 04:00:00,0.076,ACORN-A,Affluent
MAC003718,Std,23/11/2012 04:30:00,0.075,ACORN-A,Affluent
MAC003718,Std,23/11/2012 05:00:00,0.076,ACORN-A,Affluent
MAC003718,Std,23/11/2012 05:30:00,0.075,ACORN-A,Affluent
MAC003718,Std,23/11/2012 06:00:00,0.105,ACORN-A,Affluent
MAC003718,Std,23/11/2012 06:30:00,0.269,ACORN-A,Affluent
MAC003718,Std,23/11/2012 07:00:00,0.26,ACORN-A,Affluent
MAC003718,Std,23/11/2012 07:30:00,0.382,ACORN-A,Affluent
MAC003718,Std,23/11/2012 08:00:00,0.186,ACORN-A,Affluent
MAC003718,Std,23/11/2012 08:30:00,0.177,ACORN-A,Affluent
MAC003718,Std,23/11/2012 09:00:00,0.177,ACORN-A,Affluent
MAC003718,Std,23/11/2012 09:30:00,0.157,ACORN-A,Affluent
MAC003718,Std,23/11/2012 10:00:00,0.219,ACORN-A,Affluent
MAC003718,Std,23/11/2012 10:30:00,0.13,ACORN-A,Affluent
MAC003718,Std,23/11/2012 11:00:00,0.136,ACORN-A,Affluent
MAC003718,Std,23/11/2012 11:30:00,0.113,ACORN-A,Affluent
MAC003718,Std,23/11/2012 12:00:00,0.16,ACORN-A,Affluent
MAC003718,Std,23/11/2012 12:30:00,0.092,ACORN-A,Affluent
MAC003718,Std,23/11/2012 13:00:00,0.119,ACORN-A,Affluent
MAC003718,Std,23/11/2012 13:30:00,0.097,ACORN-A,Affluent
MAC003718,Std,23/11/2012 14:00:00,0.1,ACORN-A,Affluent
MAC003718,Std,23/11/2012 14:30:00,0.116,ACORN-A,Affluent
MAC003718,Std,23/11/2012 15:00:00,0.106,ACORN-A,Affluent
MAC003718,Std,23/11/2012 15:30:00,0.122,ACORN-A,Affluent
MAC003718,Std,23/11/2012 16:00:00,0.115,ACORN-A,Affluent
MAC003718,Std,23/11/2012 16:30:00,0.186,ACORN-A,Affluent
MAC003718,Std,23/11/2012 17:00:00,0.361,ACORN-A,Affluent
MAC003718,Std,23/11/2012 17:30:00,0.194,ACORN-A,Affluent
MAC003718,Std,23/11/2012 18:00:00,0.218,ACORN-A,Affluent
MAC003718,Std,23/11/2012 18:30:00,0.203,ACORN-A,Affluent
MAC003718,Std,23/11/2012 19:00:00,0.249,ACORN-A,Affluent
MAC003718,Std,23/11/2012 19:30:00,0.495,ACORN-A,Affluent
MAC003718,Std,23/11/2012 20:00:00,0.343,ACORN-A,Affluent
MAC003718,Std,23/11/2012 20:30:00,0.222,ACORN-A,Affluent
MAC003718,Std,23/11/2012 21:00:00,0.19,ACORN-A,Affluent
MAC003718,Std,23/11/2012 21:30:00,0.27,ACORN-A,Affluent
MAC003718,Std,23/11/2012 22:00:00,0.253,ACORN-A,Affluent
MAC003718,Std,23/11/2012 22:30:00,0.335,ACORN-A,Affluent
MAC003718,Std,23/11/2012 23:00:00,0.412,ACORN-A,Affluent
MAC003718,Std,23/11/2012 23:30:00,0.723,ACORN-A,Affluent
MAC003718,Std,24/11/2012 00:00:00,0.603,ACORN-A,Affluent
MAC003718,Std,24/11/2012 00:30:00,0.248,ACORN-A,Affluent
MAC003718,Std,24/11/2012 01:00:00,0.076,ACORN-A,Affluent
MAC003718,Std,24/11/2012 01:30:00,0.079,ACORN-A,Affluent
MAC003718,Std,24/11/2012 02:00:00,0.126,ACORN-A,Affluent
MAC003718,Std,24/11/2012 02:30:00,0.125,ACORN-A,Affluent
MAC003718,Std,24/11/2012 03:00:00,0.128,ACORN-A,Affluent
MAC003718,Std,24/11/2012 03:30:00,0.132,ACORN-A,Affluent
MAC003718,Std,24/11/2012 04:00:00,0.079,ACORN-A,Affluent
MAC003718,Std,24/11/2012 04:30:00,0.114,ACORN-A,Affluent
MAC003718,Std,24/11/2012 05:00:00,0.117,ACORN-A,Affluent
MAC003718,Std,24/11/2012 05:30:00,0.115,ACORN-A,Affluent
MAC003718,Std,24/11/2012 06:00:00,0.113,ACORN-A,Affluent
MAC003718,Std,24/11/2012 06:30:00,0.076,ACORN-A,Affluent
MAC003718,Std,24/11/2012 07:00:00,0.078,ACORN-A,Affluent
MAC003718,Std,24/11/2012 07:30:00,0.13,ACORN-A,Affluent
MAC003718,Std,24/11/2012 08:00:00,0.27,ACORN-A,Affluent
MAC003718,Std,24/11/2012 08:30:00,0.14,ACORN-A,Affluent
MAC003718,Std,24/11/2012 09:00:00,0.203,ACORN-A,Affluent
MAC003718,Std,24/11/2012 09:30:00,0.166,ACORN-A,Affluent
MAC003718,Std,24/11/2012 10:00:00,0.161,ACORN-A,Affluent
MAC003718,Std,24/11/2012 10:30:00,0.228,ACORN-A,Affluent
MAC003718,Std,24/11/2012 11:00:00,0.18,ACORN-A,Affluent
MAC003718,Std,24/11/2012 11:30:00,0.282,ACORN-A,Affluent
MAC003718,Std,24/11/2012 12:00:00,0.155,ACORN-A,Affluent
MAC003718,Std,24/11/2012 12:30:00,0.2,ACORN-A,Affluent
MAC003718,Std,24/11/2012 13:00:00,0.202,ACORN-A,Affluent
MAC003718,Std,24/11/2012 13:30:00,0.249,ACORN-A,Affluent
MAC003718,Std,24/11/2012 14:00:00,0.33,ACORN-A,Affluent
MAC003718,Std,24/11/2012 14:30:00,0.292,ACORN-A,Affluent
MAC003718,Std,24/11/2012 15:00:00,0.265,ACORN-A,Affluent
MAC003718,Std,24/11/2012 15:30:00,0.284,ACORN-A,Affluent
MAC003718,Std,24/11/2012 16:00:00,0.214,ACORN-A,Affluent
MAC003718,Std,24/11/2012 16:30:00,0.265,ACORN-A,Affluent
