CUSTOMER_KEY,TRIAL_CUSTOMER_TYPE,CONTROL_GROUP_FLAG,TARIFF_PRODUCT_CD,FEEDBACK_TECH1_PRODUCT_CD,FEEDBACK_TECH2_PRODUCT_CD,LIFESTYLE_AUDIT_PRODUCT_CD,INFERRED_CELL,VERIFIED_CELL,SERVICE_TYPE,GENERAL_SUPPLY_CNT,CONTROLLED_LOAD_CNT,NET_SOLAR_CNT,GROSS_SOLAR_CNT,OTHER_LOAD_CNT,SERVICE_LOC_STATUS_NAME,ASSRTD_CLIMATE_ZONE_CD,ASSRTD_CLIMATE_ZONE_DESC,ASSRTD_DWELLING_TYPE_CD,ASSRTD_GAS_USAGE_GROUP_CD,ASSRTD_ELECTRICITY_USE_GRP_CD,DWELLING_TYPE_CD,DRYER_USAGE_CD,REDUCING_CONSUMPTION_CD,AIRCON_TYPE_CD,NUM_REFRIGERATORS,NUM_ROOMS_HEATED,HAS_GENERATION,HAS_INTERNET_ACCESS,HAS_GAS,HAS_GAS_HEATING,HAS_GAS_HOT_WATER,HAS_GAS_COOKING,HAS_POOLPUMP,HAS_AIRCON,HAS_GAS_OTHER_APPLIANCE,IS_HOME_DURING_DAYTIME,HAS_AGREED_TO_SMS,SMART_METER_INSTALLATION_DATE,LIFESTYLE_AUDIT_PERFORMED_DATE,PROVISIONING_COMPLETE_DATE,OFFER_WITHDRAWN_DATE,ACCEPTANCE_WITHDRAWN_DATE,OPERATION_START_DATE,OPERATION_FINISH_DATE,AGREEMENT_EXIT_REASON
8923840,Network,N,,NETSIHD,,,100,88,Domestic,1,0,1,0,0,SGSC Declined,5,Warm temperate,NotUnit,HI,HI,SeparateHouse,LOW,MED,SplitSystem,3,2,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,11-Feb-12,,,31-Jan-13,,,,
8923842,Retail,N,,,,,28,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8923856,Retail,N,EA-TOPUP,EA-POR,,,64,,Domestic,1,0,0,0,0,Customer Withdrew,5,Warm temperate,NotUnit,HI,MED,,MED,HI,Ducted,2,1,N,Y,,,,,N,Y,,Y,Y,8-Jan-13,,,,25-Feb-13,,,
8923858,Retail,N,,,,,28,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8923862,Retail,N,EA-DPP,,,,28,,Domestic,1,0,0,0,0,SGSC Declined,5,Warm temperate,NotUnit,HI,LOW,,NONE,HI,Ducted,1,2,N,N,,,,,N,Y,,Y,Y,,,,3-May-13,,,,
9395832,Retail,N,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9395796,Retail,N,,,,,32,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9386904,Retail,N,,,,,1,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9887514,Retail,N,,,,,54,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
9887516,Retail,N,EA-STOU,,,,18,,Domestic,1,0,0,0,0,SGSC Declined,5,Warm temperate,Unit,LOW,LOW,,LOW,HI,,1,0,N,Y,,,,,N,N,,N,Y,,,,13-Mar-13,,,,
9887518,Retail,N,,,,,18,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8314378,Retail,N,,,,,2,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8575207,Control,Y,,,,,84,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,27-Jul-12,,,,,,,
8577765,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8577773,Retail,N,,,,,72,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
8577777,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8262650,Retail,N,,,,,36,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8281622,Retail,N,EA-DPP,EA-SIHD,,,12,,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,LOW,,LOW,HI,Ducted,1,0,N,N,,,,,N,Y,,Y,Y,22-May-13,,14-Jun-13,,,14-Jun-13,28-Feb-14,OPTOUTRETAILERCLOSE
8730672,Retail,N,EA-TOPUP,EA-SIHD,,,12,,Domestic,1,0,0,0,0,Customer Withdrew,5,Warm temperate,NotUnit,LOW,LOW,,HI,MED,,2,2,N,Y,,,,,Y,N,,N,Y,,,,,6-Jun-13,,,
8767870,Retail,N,EA-DPP,EA-SIHD,,,0,,Domestic,1,0,0,0,0,Customer Withdrew,5,Warm temperate,NotUnit,LOW,LOW,,LOW,HI,SplitSystem,3,0,N,Y,,,,,N,Y,,Y,Y,,,,,30-May-13,,,
11162485,Control,Y,,,,,8,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,25-May-12,,,,,,,
11162493,Retail,N,EA-STOU,EA-SIHD,,,2,,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,LOW,,LOW,MED,,1,1,N,Y,,,,,N,N,,Y,Y,21-Jan-13,,25-Feb-13,,,25-Feb-13,28-Feb-14,OPTOUTRETAILERCLOSE
11162495,Control,Y,,,,,62,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,17-Feb-12,,,,,,,
11162501,Network,N,,,,,50,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,18-May-12,,,,,,,
11162503,Retail,N,EA-DPP,EA-POR,EA-SPLUG,,38,,Domestic,1,0,0,0,0,Customer Withdrew,5,Warm temperate,NotUnit,MED,MED,,HI,HI,Ducted,3,0,N,Y,,,,,N,Y,,Y,Y,23-Apr-13,,,,5-Sep-13,,,
11162507,Retail,N,,,,,38,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
11162509,Retail,N,EA-STOU,,,,2,,Domestic,1,0,0,0,0,Customer Withdrew,5,Warm temperate,NotUnit,MED,LOW,,LOW,MED,,1,0,N,N,,,,,N,N,,Y,N,,,,,24-Jan-13,,,
11162515,Retail,N,,,,,38,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8577779,Retail,N,,,,,36,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8577781,Retail,N,EA-DPP,EA-SIHD,,,72,,Domestic,1,0,0,0,0,Customer Withdrew,5,Warm temperate,NotUnit,LOW,HI,,NONE,MED,SplitSystem,3,0,N,Y,,,,,N,Y,,Y,Y,,,,,13-Feb-13,,,
8577787,Retail,N,,,,,72,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
8577789,Retail,N,,,,,72,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
8577799,Retail,N,EA-DPP,EA-SIHD,,,36,,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,MED,,NONE,HI,SplitSystem,1,0,N,Y,,,,,N,Y,,Y,Y,12-Jun-13,,2-Jul-13,,,2-Jul-13,28-Feb-14,OPTOUTRETAILERCLOSE
8577803,Retail,N,,,,,36,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
9381214,Retail,N,EA-TOPUP,EA-POR,,,30,,Domestic,1,0,0,0,0,Customer Withdrew,5,Warm temperate,Unit,LOW,LOW,,MED,MED,Ducted,1,0,N,Y,,,,,N,Y,,Y,Y,,,,,6-Feb-13,,,
9381216,Retail,N,EA-STOU,EA-POR,,,30,,Domestic,1,0,0,0,0,SGSC Declined,5,Warm temperate,Unit,LOW,LOW,,MED,HI,Ducted,1,0,N,Y,,,,,N,Y,,N,Y,,,,13-Mar-13,,,,
11163733,Retail,N,,,,,36,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
11163735,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11163743,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11163755,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11163773,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8580393,Retail,N,,,,,26,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8580395,Retail,N,EA-TOPUP,EA-SIHD,,,62,,Domestic,1,0,0,0,0,Opted Out,5,Warm temperate,NotUnit,MED,MED,,LOW,HI,Ducted,2,3,N,Y,,,,,N,Y,,N,Y,20-May-13,,6-Jun-13,,,6-Jun-13,3-Jul-13,OptOutExit
8580397,Retail,N,,,,,26,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
10037612,Retail,N,,,,,48,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
10067830,Retail,N,,,,,30,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8580415,Retail,N,,,,,62,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8580419,Retail,N,,,,,62,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8580423,Retail,N,EA-DPP,EA-POR,,,26,,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,LOW,,LOW,MED,Ducted,2,1,N,Y,,,,,N,Y,,Y,Y,26-Jan-13,,19-Feb-13,,,19-Feb-13,28-Feb-14,OPTOUTRETAILERCLOSE
8580425,Retail,N,,,,,98,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
10934702,Retail,N,,,,,98,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
10935314,Retail,N,,,,,100,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
11379932,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11366703,Retail,N,,,,,24,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8144863,Retail,N,EA-TOPUP,EA-POR,,,50,,Domestic,1,0,0,0,0,Customer Withdrew,5,Warm temperate,NotUnit,MED,MED,,LOW,HI,,2,1,N,Y,,,,,N,N,,Y,Y,,,,,20-Feb-13,,,
8572733,Retail,N,,,,,72,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
8572735,Retail,N,,,,,72,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
8572741,Retail,N,,,,,72,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
8612115,Retail,N,EA-TOPUP,EA-SIHD,,,12,,Domestic,1,0,0,0,0,Customer Withdrew,5,Warm temperate,NotUnit,LOW,LOW,,LOW,HI,,1,0,N,Y,,,,,N,N,,Y,Y,,,,,6-May-13,,,
8647959,Network,N,,,,,36,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,6-Jul-12,,,,,,,
8633765,Retail,N,,,,,50,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8637939,Network,N,NETDPRPPE,NETSIHD,,,2,4,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,LOW,SeparateHouse,LOW,HI,SplitSystem,2,2,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,4-May-12,,8-Jan-13,,,8-Jan-13,28-Feb-14,OPTOUTNETWKCLOSE
9109660,Retail,N,,,,,24,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9090944,Retail,N,,,,,100,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
9104228,Retail,N,,,,,64,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8909952,Retail,N,,,,,64,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8909960,Retail,N,,,,,64,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8572753,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8572757,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8572765,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9976512,Retail,N,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9985616,Network,N,,NETPOR,NETSPLUG,,51,53,Domestic,1,0,0,0,0,Opted Out,6,Mild temperate,NotUnit,MED,MED,SemiDetached,NONE,MED,SplitSystem,1,0,N,Y,Y,N,Y,Y,N,Y,N,N,Y,14-Feb-12,,15-May-13,,,15-May-13,9-Sep-13,OptOutExit
10476625,Retail,N,,,,,37,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
10228056,Retail,N,,,,,13,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
10230170,Retail,N,,,,,30,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11169927,Retail,N,EA-STOU,,,,28,,Domestic,1,0,0,0,0,Customer Withdrew,5,Warm temperate,NotUnit,HI,LOW,,LOW,MED,Other,1,0,N,N,,,,,N,Y,,Y,N,,,,,7-Feb-13,,,
11169929,Retail,N,EA-STOU,,,,28,,Domestic,1,0,0,0,0,SGSC Declined,5,Warm temperate,NotUnit,HI,LOW,,LOW,MED,Other,1,0,N,N,,,,,N,Y,,Y,N,,,,28-Feb-13,,,,
11169931,Retail,N,,,,,28,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9910138,Retail,N,,,,,30,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
10503391,Retail,N,,,,,64,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
10445083,Retail,N,,,,,42,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8566519,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8566525,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8566527,Retail,N,,,,,36,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8566529,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8566533,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8566547,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8566549,Retail,N,,,,,36,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8566553,Retail,N,,,,,36,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8567177,Retail,N,EA-TOPUP,EA-SIHD,,,74,,Domestic,1,1,0,0,0,Customer Withdrew,5,Warm temperate,NotUnit,MED,HI,,LOW,HI,SplitSystem,2,0,N,Y,,,,,N,Y,,Y,Y,13-Dec-12,,,,14-Jan-13,,,
8567185,Retail,N,EA-DPP,EA-SIHD,,,38,,Domestic,1,0,0,0,0,Customer Withdrew,5,Warm temperate,NotUnit,MED,MED,,MED,MED,SplitSystem,3,0,N,Y,,,,,Y,Y,,Y,Y,,,,,12-Apr-13,,,
8427862,Retail,N,,,,,8,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8669240,Retail,N,,,,,2,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8568479,Retail,N,,,,,98,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
8568487,Retail,N,,,,,62,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8568495,Network,N,NETDPRPPE,,,,98,98,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,HI,SeparateHouse,MED,MED,Ducted,3,0,N,Y,Y,N,Y,Y,N,Y,N,N,Y,31-Jul-12,,30-Nov-12,,,30-Nov-12,28-Feb-14,OPTOUTNETWKCLOSE
8568499,Network,N,,NETPOR,,,98,100,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,HI,SeparateHouse,LOW,HI,SplitSystem,1,2,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,30-Jul-12,,4-Jun-13,,,4-Jun-13,28-Feb-14,OPTOUTNETWKCLOSE
8166421,Retail,N,,,,,6,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9856414,Retail,N,,,,,60,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
10031840,Retail,N,EA-DPP,,,,0,,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,LOW,,NONE,HI,,1,0,N,N,,,,,N,N,,Y,Y,21-May-13,,30-May-13,,,30-May-13,28-Feb-14,OPTOUTRETAILERCLOSE
10482251,Retail,N,,,,,30,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
10093384,Retail,N,,,,,54,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
10093278,Retail,N,,,,,18,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11144359,Network,N,,NETPOR,,,54,68,Domestic,1,0,0,0,0,Opted Out,5,Warm temperate,Unit,LOW,MED,Unit,HI,LOW,Ducted,2,0,N,Y,Y,N,Y,Y,N,Y,N,N,Y,8-Jun-12,,3-Dec-12,,,3-Dec-12,12-Sep-13,OptOutExit
11144363,Network,N,,,,,68,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,MED,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,8-Jun-12,,,,,,,
11144383,Retail,N,,,,,18,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9075574,Retail,N,,,,,96,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
11144357,Control,Y,,,,,68,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,MED,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,8-Jun-12,,,,,,,
11144979,Retail,N,,,,,18,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11144991,Retail,N,,,,,18,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11144999,Retail,N,,,,,18,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11145005,Retail,N,,,,,18,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11145007,Retail,N,,,,,54,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8571125,Retail,N,,,,,18,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8571133,Retail,N,EA-DPP,EA-SIHD,,,18,,Domestic,1,0,0,0,0,Opted Out,5,Warm temperate,Unit,LOW,LOW,,LOW,MED,SplitSystem,1,0,N,Y,,,,,N,Y,,Y,Y,19-Jan-13,,4-Apr-13,,,4-Apr-13,22-Jul-13,OptOutExit
8571135,Retail,N,,,,,18,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8571141,Retail,N,,,,,18,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8561917,Retail,N,,,,,50,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8561919,Retail,N,,,,,86,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
8561921,Retail,N,,,,,14,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8561923,Retail,N,,,,,14,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8561929,Retail,N,,,,,50,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8561933,Retail,N,EA-TOPUP,EA-SIHD,,,14,,Domestic,1,1,0,0,0,Opted Out,5,Warm temperate,NotUnit,MED,LOW,,LOW,MED,,2,1,N,Y,,,,,N,N,,Y,Y,22-Apr-13,,20-May-13,,,20-May-13,17-Jun-13,OptOutExit
10184244,Retail,N,,,,,60,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8326732,Retail,N,,,,,20,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9823538,Retail,N,,,,,24,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8327974,Retail,N,,,,,60,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
9903054,Retail,N,,,,,24,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9245647,Retail,N,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8622035,Network,N,,,,,7,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,Unit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,3-Jul-12,,,,,,,
8561935,Retail,N,,,,,50,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
