Measurement Title,Measurement Description,Measurement Type,Measurement Medium,Measurement Time,Measurement Value,Units,Units Abbreviation,Measurement Period Type,Data Stream ID,Resource ID,Measurement ID,Record ID,Latitude,Longitude,Location
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T09:42:55.000,452.0,millivolts,mV,Instantaneous,33305,65515,2518776334249999999,333052518776334249999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T09:41:52.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776334879999999,333032518776334879999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T09:41:52.000,504.0,millivolts,mV,Instantaneous,33305,65515,2518776334879999999,333052518776334879999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T09:40:50.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776335499999999,333032518776335499999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T09:40:50.000,405.0,millivolts,mV,Instantaneous,33305,65515,2518776335499999999,333052518776335499999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T09:39:47.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776336129999999,333032518776336129999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T09:39:47.000,491.0,millivolts,mV,Instantaneous,33305,65515,2518776336129999999,333052518776336129999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T09:38:44.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776336759999999,333032518776336759999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T09:38:44.000,429.0,millivolts,mV,Instantaneous,33305,65515,2518776336759999999,333052518776336759999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T09:37:43.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776337369999999,333032518776337369999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T09:37:43.000,525.0,millivolts,mV,Instantaneous,33305,65515,2518776337369999999,333052518776337369999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T09:36:40.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776337999999999,333032518776337999999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T09:36:40.000,533.0,millivolts,mV,Instantaneous,33305,65515,2518776337999999999,333052518776337999999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T09:35:37.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776338629999999,333032518776338629999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T09:35:37.000,507.0,millivolts,mV,Instantaneous,33305,65515,2518776338629999999,333052518776338629999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T09:34:36.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776339239999999,333032518776339239999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T09:34:36.000,519.0,millivolts,mV,Instantaneous,33305,65515,2518776339239999999,333052518776339239999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T09:33:34.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776339859999999,333032518776339859999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T09:33:34.000,446.0,millivolts,mV,Instantaneous,33305,65515,2518776339859999999,333052518776339859999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T09:32:31.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776340489999999,333032518776340489999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T09:32:31.000,538.0,millivolts,mV,Instantaneous,33305,65515,2518776340489999999,333052518776340489999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T09:31:28.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776341119999999,333032518776341119999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T09:31:28.000,466.0,millivolts,mV,Instantaneous,33305,65515,2518776341119999999,333052518776341119999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T09:30:26.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776341739999999,333032518776341739999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T09:30:26.000,518.0,millivolts,mV,Instantaneous,33305,65515,2518776341739999999,333052518776341739999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T09:29:23.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776342369999999,333032518776342369999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T09:29:23.000,529.0,millivolts,mV,Instantaneous,33305,65515,2518776342369999999,333052518776342369999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T09:28:20.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776342999999999,333032518776342999999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T09:28:20.000,457.0,millivolts,mV,Instantaneous,33305,65515,2518776342999999999,333052518776342999999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T09:27:18.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776343619999999,333032518776343619999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T09:27:18.000,508.0,millivolts,mV,Instantaneous,33305,65515,2518776343619999999,333052518776343619999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T09:26:16.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776344239999999,333032518776344239999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T09:26:16.000,434.0,millivolts,mV,Instantaneous,33305,65515,2518776344239999999,333052518776344239999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T09:25:15.000,988.0,millivolts,mV,Instantaneous,33303,65513,2518776344849999999,333032518776344849999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T09:25:15.000,406.0,millivolts,mV,Instantaneous,33305,65515,2518776344849999999,333052518776344849999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T09:24:13.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776345469999999,333032518776345469999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T09:24:13.000,446.0,millivolts,mV,Instantaneous,33305,65515,2518776345469999999,333052518776345469999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T09:23:12.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776346079999999,333032518776346079999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T09:23:12.000,534.0,millivolts,mV,Instantaneous,33305,65515,2518776346079999999,333052518776346079999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T09:22:10.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776346699999999,333032518776346699999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T09:22:10.000,537.0,millivolts,mV,Instantaneous,33305,65515,2518776346699999999,333052518776346699999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T09:21:08.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776347319999999,333032518776347319999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T09:21:08.000,425.0,millivolts,mV,Instantaneous,33305,65515,2518776347319999999,333052518776347319999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T09:20:05.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776347949999999,333032518776347949999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T09:20:05.000,396.0,millivolts,mV,Instantaneous,33305,65515,2518776347949999999,333052518776347949999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T09:19:02.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776348579999999,333032518776348579999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T09:19:02.000,439.0,millivolts,mV,Instantaneous,33305,65515,2518776348579999999,333052518776348579999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T09:18:00.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776349199999999,333032518776349199999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T09:18:00.000,446.0,millivolts,mV,Instantaneous,33305,65515,2518776349199999999,333052518776349199999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T09:16:59.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776349809999999,333032518776349809999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T09:16:59.000,453.0,millivolts,mV,Instantaneous,33305,65515,2518776349809999999,333052518776349809999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T09:15:58.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776350419999999,333032518776350419999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T09:15:58.000,456.0,millivolts,mV,Instantaneous,33305,65515,2518776350419999999,333052518776350419999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T09:14:55.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776351049999999,333032518776351049999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T09:14:55.000,498.0,millivolts,mV,Instantaneous,33305,65515,2518776351049999999,333052518776351049999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T09:13:51.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776351689999999,333032518776351689999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T09:13:51.000,468.0,millivolts,mV,Instantaneous,33305,65515,2518776351689999999,333052518776351689999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T09:12:50.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776352299999999,333032518776352299999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T09:12:50.000,403.0,millivolts,mV,Instantaneous,33305,65515,2518776352299999999,333052518776352299999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T09:11:47.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776352929999999,333032518776352929999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T09:11:47.000,481.0,millivolts,mV,Instantaneous,33305,65515,2518776352929999999,333052518776352929999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T09:10:44.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776353559999999,333032518776353559999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T09:10:44.000,488.0,millivolts,mV,Instantaneous,33305,65515,2518776353559999999,333052518776353559999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T09:09:42.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776354179999999,333032518776354179999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T09:09:42.000,419.0,millivolts,mV,Instantaneous,33305,65515,2518776354179999999,333052518776354179999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T09:08:41.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776354789999999,333032518776354789999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T09:08:41.000,500.0,millivolts,mV,Instantaneous,33305,65515,2518776354789999999,333052518776354789999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T09:07:40.000,988.0,millivolts,mV,Instantaneous,33303,65513,2518776355399999999,333032518776355399999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T09:07:40.000,547.0,millivolts,mV,Instantaneous,33305,65515,2518776355399999999,333052518776355399999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T09:06:39.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776356009999999,333032518776356009999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T09:06:39.000,426.0,millivolts,mV,Instantaneous,33305,65515,2518776356009999999,333052518776356009999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T09:05:36.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776356639999999,333032518776356639999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T09:05:36.000,466.0,millivolts,mV,Instantaneous,33305,65515,2518776356639999999,333052518776356639999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T09:04:33.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776357269999999,333032518776357269999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T09:04:33.000,513.0,millivolts,mV,Instantaneous,33305,65515,2518776357269999999,333052518776357269999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T09:03:30.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776357899999999,333032518776357899999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T09:03:30.000,403.0,millivolts,mV,Instantaneous,33305,65515,2518776357899999999,333052518776357899999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T09:02:28.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776358519999999,333032518776358519999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T09:02:28.000,444.0,millivolts,mV,Instantaneous,33305,65515,2518776358519999999,333052518776358519999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T09:01:25.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776359149999999,333032518776359149999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T09:01:25.000,447.0,millivolts,mV,Instantaneous,33305,65515,2518776359149999999,333052518776359149999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T09:00:23.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776359769999999,333032518776359769999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T09:00:23.000,450.0,millivolts,mV,Instantaneous,33305,65515,2518776359769999999,333052518776359769999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T08:59:20.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776360399999999,333032518776360399999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T08:59:20.000,494.0,millivolts,mV,Instantaneous,33305,65515,2518776360399999999,333052518776360399999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T08:58:17.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776361029999999,333032518776361029999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T08:58:17.000,496.0,millivolts,mV,Instantaneous,33305,65515,2518776361029999999,333052518776361029999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
