Generic Data: Boolean,Generic Data: Numbers between 0-1,Generic Data: Numbers between 1-100,Generic Data: Float between 0-100,"Generic Data: Numbers between 100-100,000","Generic Data: Numbers between 100,000 - 1,000,000",Generic Data: Date,Generic Data: Timestamp,Generic Data: Epoch Time,Generic Data: Time,Generic Data: Frequency,Generic Data: SHA1,Generic Data: SHA256,Generic Data: encrypt,Generic Data: GUID
false,0.79,97,62.02,93584,8313379,10/26/1951,1997-07-10 22:44:22,192195339,8:39 PM,Daily,e25baa6c1a20ccec098e488dbd7aa6bffa90e660,1df3365d6f67d5a8006272863103f7534cbef6b0c2369380b072d0a2b7f26a66,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,6c60b267-2777-4446-b01c-db4c41959a19
false,0.3,64,15.2,20713,1861828,10/18/1962,1989-07-03 19:54:53,107107067,11:48 PM,Daily,e1b0d9b8e9223b267c45afc7fdca576793550761,1a119f0d7a17bebac702d6c1549e867dedc3e6232a3b8086cc59b14bb2b8a0b1,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,0b22d8e7-56ff-4a30-90f4-afade995a1b9
,,,,,,,,,,,,,,
false,0.94,76,52.33,46787,2106865,11/18/1994,1969-07-30 13:23:47,-47638986,6:39 AM,Yearly,e39ab55423d6ff168e173af2ca3eaa685a884d7a,a713fa71e3f00e004673d2e44c2c06987b4b26bf3f5e51807c97a1f8c40d070c,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,4647c56c-d5f9-4620-9984-d806781ccac9
false,0.49,93,47.44,99559,155492,1/28/2011,1974-08-09 11:37:38,1308850374,3:46 AM,Yearly,e24622d99781f6fc9b2bbaa7cef0c7abd080ce22,8f54cbfc84d1b8bddc98ef6fc6f6dc1d58544ff8fe8885c06c9935e3571d3e4a,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,e5948cdb-6870-4e2a-b3e9-83acc75e4e42
false,0.41,95,61.85,24486,9593878,5/2/2012,1988-05-09 16:58:20,1283127303,10:47 AM,Often,8e04dff3d3d09e58c2c983c3071c46f7e86aa830,154813b040e9c9d3fd8812671bb4a9c6d4fee53c1befc9fb70487b17f252bb21,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,270426ff-9664-4e47-9567-20e76e0a1365
true,0.6,10,58.78,61908,7167693,6/4/1982,2001-07-04 01:13:16,108600249,6:33 AM,Once,d96c8a1eacb98330522a2cca2277cc056d4ebabe,061bfa7735df0249264bd898cf7bdb6c0262922a4139926fc873c19dfb1abbac,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,42e1de45-b463-4264-bcdb-fe8f04cf98d7
false,0.43,49,79.45,26523,803627,7/24/2006,2009-11-27 08:29:06,1035987921,1:56 AM,Yearly,dc498d35cabec14fe7c2419fb01ddcf9abcdcaf3,37b799c195c3f9d76e63c9b858f3be9fc9db5ec177700c0e8b0a449c29c8945f,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,063e8aeb-9cee-430c-a29c-4268a025323f
true,0.09,2,42.79,17317,8877635,8/31/1964,1980-07-06 11:05:14,-407579458,12:47 AM,Yearly,e8fbb87fbf01739eb28a23cedb310825687be583,e0352b8154b65a06cbd137bab81445e1f858e4c36b9d0e231ccd4776ec02936d,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,c75a2900-9da4-457b-8b62-e8fdb1c21043
true,0.84,5,83.55,73860,9963680,2/7/2020,1954-01-10 10:39:19,1034722988,12:01 AM,Yearly,212bedf77e2d4d806b9ad5a018f1e2b85b12fd5d,1a8be1c7e6ad01d369527ea1bc0060759b3aa183320c0c47efc55d59c6be28e4,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,57119666-9ba3-4047-afea-8a257660e6c9
false,0.54,77,64.75,63519,5712504,2/5/1971,2004-01-03 13:15:49,507625848,7:02 PM,Never,7f7f863b33beed7a11fe618fc3d8747e9a12db76,e58dba0bf5ccffe7197cb9659a1f42ed6a3b9677a469adfae2f134c27c99a58c,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,5201333a-a755-4b6b-9cad-7c581aaf85bf
false,0.69,30,24.82,88480,6781417,6/5/1973,1956-05-19 07:40:32,207943114,5:34 PM,Once,f730e2ec3887222314d101e1420f3a2d54961c9a,ba03e452f75d386434560dbff2a0bbcc3b42fc06adb3f722b64458a31b392757,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,6bf71ed7-20b1-4fbb-9c1c-1829c0520d32
true,0.2,14,48.34,46647,8184734,7/26/2010,1967-03-18 12:53:20,1030046035,10:12 PM,Yearly,e8c9ec23795a8b9653716c02e2f3ef5eb0dfc6a0,3bbb1e8b72621a22149941b8c1d036ea8eae07c11fff46f054ec07c4d0eb2319,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,b50922c4-e849-44a5-8708-bc5e2c05c910
false,0.5,33,67.13,96126,6288489,10/21/1956,1955-03-27 14:06:29,1146706623,8:56 AM,Often,aba634b84b8d20e8ad4de1c4aaea325075293c71,113a28975af5e276c9ffbc3ca216244618dae8e4c3143536ca0c07251fd1ad37,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,72febad7-4202-40d4-897f-f1e70ec177c4
false,0.92,63,70.56,45515,7680801,2/22/1982,2015-06-19 18:53:04,258139901,12:13 PM,Seldom,e80bbbd8e760568f53f7c0f1d0950e1388bffcd6,fb769caa545b4c0816b3774ddf718bf392822ab3f6b0cdbe03996093cfb59896,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,0594994f-748d-48e9-aea4-40aabf8e3253
true,0.52,38,72.95,15396,3398436,6/12/2013,2018-03-07 03:34:28,-281138183,8:24 AM,Monthly,400571f468e430be892f894be2ce4bfd351c48c4,c36fd19e48f6757e3aad044a8f9c824d292aea4c4b5903c47a108cff8ff0c864,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,8a5ca65d-a8e1-463e-a770-503ecfef1143
false,0.37,89,46.83,21724,570966,9/12/2000,1995-02-14 04:33:59,1283096302,11:37 PM,Often,b1fbf4ecde6162153300c1877b6ce3452a28b150,e3ae3ec9a63f9033b706b9ccfb982c94d52ee8fba55cc690d50730b989f559a2,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,54ed11d3-3f9f-4f56-85b1-2e31b87f46f5
false,0.31,12,24.49,96891,7657477,4/23/1963,1956-01-22 08:27:19,710686281,10:19 AM,Monthly,ee7868816ae8b1b2e1af690bb42614d49ba3d724,96ae8ec88e17aa649b0051ed2918e4e0c10a68073abcd4a531d2b6ee7611b85f,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,cf5127c9-a57b-429a-9656-93bf9f3f6c52
false,0.14,42,62.81,20780,9866263,9/26/1984,2012-07-26 18:15:14,504762088,4:20 AM,Weekly,d066ae98bc0383d701bca3abe23a88a31b21f707,11d11c00d4a0199fe4500e88109d5d1a599a8881f36d349a77da8eeb62c94c06,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,f0688236-e43b-49c9-90e4-d714b07a4f19
true,0.44,72,56.29,99190,4929393,4/7/2013,1970-12-15 02:49:14,1336568214,10:58 PM,Often,0aa5f3dc549bfcb13b5d638339284470b6447c55,23cc1cba8c585040282af537ddc938781bb674fcf9fef9f1eaa9a36bf2d66c57,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,2adc9dd8-7f6d-4caa-aea0-d0c569086db0
,,,,,,,,,,,,,,
true,0.86,7,5.07,27504,7890402,9/23/1954,2013-06-19 04:19:23,595113798,3:04 AM,Seldom,fdfa6ca5c4eed9da408092f7cbaf83853648d903,c7d1eb43000b4d2df8dc762402701dc124207f330003fa493068725476a9a033,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,3a70f6e2-1790-4ab0-a463-457e5e44a332
true,0.74,43,59.27,86296,7738035,7/13/1953,1983-01-05 13:05:40,493938851,10:04 PM,Never,87995a511129555509199c645e28fd472bb9e30c,4f47ac2079b782dc8a178d276f099fe8f124bdffd49ea32f9b62613dd007ee5d,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,c822acb9-535c-4741-8f52-683ff4682f1e
false,0.34,94,17.56,48344,2859223,2/22/1952,1970-08-05 16:33:19,-462293553,7:51 PM,Yearly,6ffebb8d9c46906668350593773a7b17da4e99f0,1432d6d7c24a8072fb6b6fa4d0e3e1e2f84a72947ece54548d10d1976c524eb3,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,892c6ca7-4e3d-4a6f-969d-400be710a1fb
true,0.82,20,38.17,2022,7010971,1/29/1974,1998-10-17 02:31:39,361166487,5:44 PM,Never,36141433e81448ac11b292267daabe15fe2680ec,3e01ca5f8751d349f9f911f8942118c5a22383ce55ea4cdab543a91006fba13f,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,cf7ec80e-6847-42e2-be5a-ffa29a20ae02
false,0.72,29,87.03,61858,3028993,8/19/2018,1968-08-31 00:18:14,-459939314,4:44 AM,Once,d8f05bcf1ce50d931e27578d8b27c7193379bc6b,9da0b46266b791d1acd460dedd22ef3f00378c0d905a02de612783f5c0c02b97,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,653133d7-b04a-4336-be63-1f01d125f125
true,0.59,60,27.63,84974,3108203,4/26/1966,2018-08-27 15:39:57,1404008632,12:43 PM,Once,e92002f60681340991be375f77fccd97ccbc7f3e,588ca857258231bf63cbdbc275759f5c2fec7f5ff7f1e931406c1ab5e4f38548,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,584fc66e-ae6b-410c-86f1-56dccc0567ad
,,,,,,,,,,,,,,
true,0.37,92,70.72,21634,233204,6/19/2017,2011-10-23 05:22:23,-351328340,6:24 PM,Yearly,54ad79efdd916448f321ff4b2dd643a1f47ac225,d19d5f668df8767e33d43cf15c825ab40b89190a71e9ade0af46691a7e23a7c5,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,74cafc8a-5223-491e-a0ee-b2b4ac75df73
false,0.78,60,47.06,79558,967646,1/31/2014,1981-12-10 13:00:37,571975884,3:04 AM,Once,482cc32339bc2108167024f838cb86b5b3575e32,0489bc85b19f9e45203cc216e5c090d32a274af9d92eb2726ba237242c7e978e,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,e2b11506-a045-49ca-af53-42863f6b6961
true,0.91,45,79.13,2359,1088488,10/24/1964,1980-01-22 23:29:12,705425753,3:57 PM,Daily,ce326444b1b28f5114c1f4ccf92b12299be2fc43,41286a5c1fdda74c288acf8330fd1757aaf610644034b1943a390622caffb807,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,36d3f13b-1f4e-4160-bd81-c331419f33b3
false,0.36,36,13.94,90927,4248738,2/29/1960,1955-09-05 10:02:42,632138858,4:01 PM,Monthly,854db4bce94326005f33d4e2cb77adb05cbfb40f,00b14161d46b70381b2a093b378e67869744bb811f0723fba5199664f7ba9e4d,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,867c9029-1e62-41b4-9f43-bc028a4d3749
true,0.61,33,49.78,65212,2883206,12/21/2008,1963-03-16 00:55:19,276281890,9:34 AM,Seldom,e764048d3c3d65684573ea56d507a365640a7b49,1d17bf157f88ea0027ba9ca6e85de633e7b915d53d994ea6d2eb9fc1e78d8313,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,eb27bec6-a7ba-4c32-bded-fd448f00bf9a
true,0.95,5,52.37,26557,5423856,6/12/1969,2001-11-26 06:31:14,422022441,6:05 AM,Seldom,4dea730fb27a20dab97e306dd9c5a02434966845,886c5670bc43f8b1c60d58bd22f215db03b21e5c57febd2f808761000492cb68,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,28d8cb8a-51a4-4434-978e-7b016016d95e
false,0.1,65,83.9,9940,7901772,5/19/2001,1980-04-22 23:51:07,226584266,9:55 PM,Seldom,ea715c237bb249b04de617a6a686a5069275251a,8bea0620a89d390222a09df175aae032f3f4a459e9e701c2d45b45d64724d825,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,721f6ccb-f28e-4530-9348-3d48a2856dfa
true,0.55,69,28.85,89568,8306837,10/17/1957,1955-08-27 23:03:09,666474522,4:34 AM,Once,39f655d031ec5a0f0b5ded5922f9cf66f7bc773d,e065c1f5a56e64a7c0cf1ecc44252a8cf836744d433ff671cf98126c22420adb,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,7177ae54-17f6-43bd-b073-b9eb7b0c105d
true,0.77,8,63.45,27369,4612515,6/10/1954,1972-03-09 07:43:19,-405794496,6:02 PM,Never,690700e4d7c46e0c33de9554a578760f24fd3042,e6609d16e751fbcd89608696fdda8a65a10d9358d5c9484d79db51d48adb9569,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,5ab315c0-dfdb-4669-8c7c-b072c2951c39
false,0.07,50,35.93,78519,4267377,12/1/2004,2017-05-12 15:00:13,1381388817,5:34 PM,Yearly,67de3754cf9e61743fb3324fb4cbf4987b93d81c,7efd8a9bcf689e01471704a968622cba5505cd89b77408706fea4583370b3594,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,d403fce3-65f4-4698-a5ec-619360ea7c74
false,0.01,90,40.98,25563,6022333,11/7/2006,1978-05-21 12:26:15,738498122,10:20 AM,Seldom,f1a90517aeafd1498c183745d271b95932408f58,0c36d4596ea8f190a14e227d15ddff313ac55c4bf42803bda662fb866149df73,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,b3d758a6-50c8-4a99-9b04-699143c6e6a3
true,0.03,72,26.22,10019,8697448,3/24/2010,1978-10-22 06:11:12,765003380,12:12 AM,Never,915a5fd2c272f713f01a88de96a11fcab9fac6e7,dd28b967dca76d56e9ef3a090e222d4aa24c03d7633ba0c9ed49d554a36da5d2,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,7f1a80ee-db82-4f65-94bc-73389cb76038
true,0.29,69,44.05,81021,975510,10/13/1975,1981-07-03 13:50:30,-236422618,1:48 PM,Once,d8413949e09fa907ccdebab0bc00c4880de5d012,b76029c3b3748f1698d0fb215fb0fb5f96f6861fe989f89876632b7a6a927d59,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,716b9947-3a3d-4d57-b63c-7e3d26e5e946
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
false,0.27,9,42.69,47849,4378349,9/9/1990,1956-11-07 08:18:40,1151176558,3:40 AM,Weekly,a261dd96119a144c5101d0c135b73a3496437575,1502e828a28a4f35e338854a2e86bd6f6c32e27eb5d10c25e879e3ecf11e69d2,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,65b04bd3-7d70-4177-a730-f6d8d8f03962
true,0.3,59,20.68,55765,4880007,5/21/2004,1968-11-23 15:10:23,613388419,12:19 AM,Daily,50eebd403f76dd0caca776455379095c001ce6b7,b40d99daede3bdd21309ad571d90b4af4cb36ef8e11664e8f0d8606a1634a03d,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,fd682709-5374-4d3f-8fce-a18fb42594e9
true,0.26,58,81.76,26857,7649804,1/18/2005,1994-12-05 11:01:43,-179236909,5:50 AM,Weekly,5851ca25d93fb13708017a26a5905d3c28d34830,0aa7297fb907c82bb922a6c5e550be049f4581b9ba210ecdc3e94cce3234912c,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,80a1e2c0-c4d3-4c0d-bf1f-fdbcd39f63a9
true,0.45,36,33.41,34713,1437232,12/9/1968,1987-07-15 23:27:28,1559861557,7:32 AM,Monthly,860a88a82971fd5d04f7aecbddf4c194927991d7,61515a29707464d9cb453d6e3750e2842f8b8bb71d4c2f153e037e75c37e7f3d,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,8e2d286e-3b82-476b-abf2-2a9bafbee071
false,0.62,53,72.22,88819,5268771,3/24/1969,2010-09-22 20:18:15,691271554,11:40 AM,Never,06bebc23af805246020fee1dd728dfd1369fee51,b4ec93225fab37a4e9585b2867c1c32ac4b3848ca32e6f73e6c20f4c96a2f341,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,49ff562b-d8cd-43bc-ab98-a0ba2296e5fe
false,0.36,6,59.01,5606,7682911,6/1/1980,1990-01-01 20:26:02,-494959027,9:22 PM,Daily,da4a05053ddb0dd69ad765185fa7a17a924e1d3a,8567ce04d6fa08ea03234a054828e56b8a6e28e7fa3617b437e3cda0bdac3f4c,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,b323d6d3-efd0-4e6d-9fba-6773b2fea73b
false,0.71,49,16.33,82070,432214,1/23/2001,1954-07-14 16:34:20,1574797976,7:29 AM,Seldom,46158a2b4bd6e1dd4a4eea464bf17aa833b13a4f,21ab5d7c937fabd3a19c6ceb385c542d0e0378a3adaa1c06de5bf804dc1efdf7,d1f4eb20c00c6972bb5eccf6f294f4c9a98eddf2,2ff160e7-26f6-4020-b04c-fc22e600d94a
true,0.96,8,95.03,7179,8625609,1/16/1954,1987-05-01 16:42:28,-312226456,9:39 AM,Often,0b86aeb57270b98926785495083cde921b944032,2da88f0e951fedc8aa94d938491ae1955000ac847cf3432fbc4180070394ccf5,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,5a71ef9c-a544-4399-83ac-1f65b4967c8b
false,0.41,11,90.67,63696,6831300,8/21/1951,1954-02-13 04:46:12,967505585,5:26 AM,Never,7fe178baae431e1af62b2d5bcd420b769551c172,2ae05568845a1699fd28b2e252e330840445611b11dbf91baedae2f4ff1228ba,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,02c1b6fc-bbd8-47b7-b126-2a72a0f41d1b
false,0.22,92,49.97,16126,2066087,9/3/1972,1993-06-14 00:33:57,1161906106,2:05 PM,Never,8bf1d6da51c94a0e74504d729963daf81b627108,c9dd2edf74834cab50d42a54452000d21a4bdccd3b38cf6185c923a476b554f8,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,4606cfc9-2c2b-40d4-9597-473062ba7305
true,0.51,95,59.04,63682,9202735,8/12/1957,1954-04-29 06:06:48,-14636864,10:34 AM,Daily,76817d154eaacb01a13ce9aa8436bb36f4845f5b,182022ac1e65cf544bf7165cbf521b6cfeedeab04f86069907dbff5a6ce93b10,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,92daa8b3-55c0-4fd5-ad4e-153a6d3b9a13
true,0.51,58,15.94,66648,9262884,8/7/2010,2003-04-09 22:35:16,479017575,10:18 AM,Once,b4f20c95a7162afff7bd5767676a700ec6f169cb,3a68b0b3538e8e28c7b6c5245ed757f20281ef188a78013f67399160eb929783,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,f8d24976-e620-4c53-93b1-c5cd42d3fe83
false,0.65,42,38.91,30835,9313292,10/17/2006,1955-12-25 21:46:52,1385852525,10:36 PM,Often,a8ce5547158d82051a0f169123e33b010961007a,5d8778a6038f7c57e74f79f0ae2914a876b27261ed39cb3ea46c2bba3644d44f,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,5173a539-99ec-4a78-8645-ac5e60cd2f07
false,0.88,64,76.63,52510,4246056,8/19/1997,1997-05-03 20:10:10,1252060109,3:13 AM,Never,6a85b33213e7438a7a8e122bedebedcc55f2e784,535d9559bee02e620bcbc0a44980dff41e5885c3418bf0441874569d16e86013,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,c28de84a-94d3-4d94-9b4d-2b292a552ec4
true,0.73,97,34.06,70020,9284403,6/29/1974,2019-01-21 11:55:11,1077434925,9:17 AM,Never,daf62a36bc8d5710f2b1b8993a69687abf44d0b3,a93c73ef4f7d506e96bde45580bc1990e1c24b314da2d1604b37b237287d4fd8,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,ae647505-4e78-4021-9648-32fb50f50252
true,0.49,79,18.19,87754,8150102,7/10/1973,1970-04-19 09:21:59,1370783711,8:00 PM,Often,a1aa56e9692f339d59757949847b9bdaf81127d9,146287613bf4065a3e2bc4bf62141d860ebf50a56bb23273b4e71266d5f21cf6,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,bb6f39ca-42e0-42da-bfac-017abe8d7b26
true,0.68,47,52.15,75544,9115691,8/25/2008,2014-12-27 16:44:35,1532063149,2:05 PM,Monthly,d12803b32f6bc726752db7d476920cb0fcd16444,15d27a1797fcc1663bca5791be3ec0c7381f42ead08a6be45df891b9edf96d14,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,d5cc4ffc-ffbf-44d8-a516-9effbb20614f
true,0.07,96,64.92,96233,9823394,3/28/2018,2000-02-29 15:06:23,-322959093,11:59 AM,Monthly,7040d3029aee0151f46fe13416f19d41488f32d5,0dc8379ba009cdfa3512fc7370c2761c079db67aaf2809a6d9b64a8c286d19de,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,a83637ec-72df-47b9-8210-55ba7b57686e
false,0.88,94,51.71,92804,2005094,9/25/1984,2005-04-02 16:01:23,78463052,10:26 AM,Once,598b774ea1f87760ad055687bff781140ad8f2e7,70147e7e36a9673252ae22ca67208a58e6583e6f603d9e0e0319183d57d77bce,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,b6f6aa2b-c88d-4318-8b22-432ec9407cb8
false,0.72,49,94.76,51111,6139503,1/16/1971,2018-11-07 00:09:03,-87408633,5:10 PM,Never,d7df787541cd82f91d2f0d0c5635517e7df00abe,80fb544d1fd03060a6d11054e0d0b2408cc0a1f8b7d3bbe25360c49462dfa88a,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,f2af8a49-e671-4f11-9f83-1a8350406d03
true,0.36,71,67.48,27227,5798769,8/11/1984,2014-04-13 02:29:01,738155020,4:20 AM,Often,bba7c4b7a05f2f256360f2c57ee51a539f961a05,2955856c65faa6341c558c6559984e4850fe54bd90ca7c5ed8e4de9cbcd5c9aa,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,ca77cca2-6cf6-4eff-afe7-d09f66364249
false,0.61,51,24.28,13207,8902696,8/4/1958,2006-12-13 08:50:39,232667209,4:03 PM,Once,f84584f641a745514ed51ab39fcbfbcd41e40175,23f1be7e62feac406b841d39567b87e1f842941a5f0071a11fd3844f31494dda,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,4c8269a4-f518-4def-a936-dd5e6aaad7b5
true,0.69,60,77.79,49455,9514207,4/1/2012,1962-02-18 07:58:31,1484451814,12:52 AM,Once,72f8c988f8c043a6dc06b51ea2af687e82ceab48,17318d838deb005af9b94a3c8e89140c9f5b160fff17a6d4911da6b030fb3f9c,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,949976ab-c4be-4fc9-956b-ba2cd13f7093
false,0.97,53,61.07,86064,7237509,4/10/1959,1953-10-04 20:14:57,637166208,9:41 AM,Seldom,c3184f2c79fc44190333ebf8d6d27d5f1fe6050c,0fc9c32a445aa4102a488a69860123d723b3681fb7be014567cc5999d776ddfd,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,1681f7ca-a32d-4149-9dcc-15b5ba01d030
true,0.5,76,23.09,9472,5520893,3/10/1959,2002-11-07 12:09:06,1325028643,9:00 AM,Seldom,a4207f911d15ec8fc501c0ad6c7b8fa5f24c20ad,e0e3bb03f73590ec8abf5802b4f85eb7c442239b4812d9adb70864d54dc58ae6,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,53d48e11-8d5e-41be-81ab-0cca7e11011b
true,0.48,20,27.19,61063,4146287,9/4/2008,1952-06-24 10:03:19,423967531,6:02 AM,Seldom,c90f5194a7749f3821f5cf7ada1619ec0cbfd70c,0bc798dc6be9928a15dff1f1884bbd837f9f99e0342cd086bbfb4d783f2c95c4,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,7d44d3c2-7964-4648-9e85-ac5f5916da70
true,0.47,28,99.46,91311,5302744,5/24/1955,1986-06-01 23:44:41,586791284,5:02 AM,Yearly,8925e3b871a40a82b3cc5a9fd5c6e5daa269cf1b,27579cff82bd7d07ab95889fe87308aa9ad31bb7bf666f21e5d09a7e46f28018,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,97851041-cdc5-4ff7-ac12-c45c5dc7995a
true,0.11,18,15.12,56820,8198168,5/5/1952,1990-06-06 23:40:16,-35452034,3:05 PM,Never,ffbcfcba4d6cc0a7b94a1f0d7e7704a6b2423aae,c268961eddff74a7fc94e1346e72d60dbfc749f447fda7526f35c8125dc590e7,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,70b98a76-93e1-4c38-a732-eb7a5de1deeb
false,0.31,10,31.98,9285,5287673,11/11/1961,2009-01-03 08:36:04,626311665,12:13 AM,Once,f4344ba52c4f5691d5f832766c111d4781f9da0c,a092baa69a227f8b64c55b57663c2510c88bc803447df904cf02c258141edd7d,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,81b1af5c-944a-4a55-92c4-3effb6d4821e
true,0.36,27,54.94,25628,8191379,10/1/1995,2010-04-05 16:26:13,984138145,4:47 PM,Monthly,5ba69096dc551cea1b1daebc1385bca539bf8e25,4a75c79cf58c3162797c69a568c639d6cbb55de7f1e2e4fd0ef0669b0579c1fc,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,a41a9940-fcb7-42ca-9db3-969ae3150174
true,0.09,55,52.22,77063,2520472,10/4/2009,2014-08-28 13:40:06,732098837,10:04 AM,Weekly,583763fa0b616bbc40d159da19ad96183b5ecb46,14477ca51dfd9756236aebdedcf0ff2fe6eeb3995c814dbb8be3d7f3a772c22b,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,02995ca6-013e-44fa-addb-94ce458d251b
true,0.69,25,70.08,91568,6518240,4/27/1975,1977-01-03 06:59:42,811831716,9:31 PM,Weekly,7cfd626378815eac434ef7e81b893a53c45b4b14,53043cb7ee5210daa3012e9caab6a10999dd813376c79c348b9e31a45246a100,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,9ef15e7f-9140-4d7b-9429-ee51bdb6876b
false,0.2,48,57.01,59579,3447991,10/26/1970,2000-11-28 09:30:37,-404380690,4:35 PM,Yearly,0cf7022790d25bea7d11ffdab06eafb5f5b278ab,aeaf6564cd85b4324a60f5937490d1cf2dfff8ec392e96f0a51a72c338b98f9a,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,7c02c1c8-cdc5-4c64-a109-5aabb44e47b9
true,0.45,4,73.8,5772,6458204,5/24/1953,2015-09-16 14:11:22,1318886671,6:33 PM,Daily,ee37cc83a2824a8723f461398fcd49bae4ba3467,929ebfdabca00f07c8f3d40693c8d2f06c27ef089ebac8e3b95a5fab6d4e1a9f,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,7c0c1f88-55e0-4b82-8e6a-559d05833553
true,0.05,21,26.9,33716,3671053,6/25/1971,2019-12-23 17:22:44,-382332585,3:34 AM,Monthly,ed9644074bfb368c2cab0f2d8a5db0d2245a2231,84bc8daaada0f5ab712dda4fd3a7b1dc7e8de1497b826b345517fc31037489a0,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,4a6e45b0-07e4-462e-adc5-04319a10573e
false,0.79,51,37.05,98678,2432478,10/14/1972,1990-03-11 11:59:46,-262024237,12:09 AM,Daily,418e441382dfbced407b7c35eda3567a8146a214,76c6365cbfe3a6e58ed5127217e418206d5d9698d08263042753228179b2607f,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,d1b12d77-ed79-49c0-9632-0d9be8094b7b
