ACCOUNT NAME,ACTIVE,VEHICLE INFORMATION COMPLETE,BIC NUMBER,BIC PLATE NUMBER,DMV PLATE NUMBER,VEHICLE VIN,VEHICLE BODY TYPE,VEHICLE MAKE,VEHICLE MODEL,VEHICLE YEAR,VEHICLE ENGINE MAKE,VEHICLE ENGINE HORSEPOWER,VEHICLE FUEL TYPE,VEHICLE GROSS VEHICLE WEIGHT,VEHICLE GROSS VEHICLE WEIGHT RATING (GVWR),VEHICLE HAS SIDE GUARD,VEHICLE OWNERSHIP TYPE,VEHICLE ANNUAL MILES TRAVELED IN LAST YEAR,EXPORT DATE
A. DILEMME CONTRACTING INC.,true,true,BIC-494169 | BIC-1982,R07388,67666MC,4V5K99GH56N411985,Dump Truck,Volvo,VHD84F,2006,VOLVO,465,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,8600,
A. DILEMME CONTRACTING INC.,true,true,BIC-494169 | BIC-1982,R07390,21631MD,1NPALU0X0VN438679,Roll-off Truck,Peterbilt,357,1997,CATERPILLER,400,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,13950,
A. DILEMME CONTRACTING INC.,true,true,BIC-494169 | BIC-1982,R07389,14375TC,1XKDDB0XX8J228435,Tractor,Kenworth,T800,2008,CATERPILLER,475,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
A. DILEMME CONTRACTING INC.,true,true,BIC-494169 | BIC-1982,R07387,15662JU,1M2P271C31M059818,Dump Truck,Mack,RD688SX,2001,MACK,400,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,10300,
A. DILEMME CONTRACTING INC.,true,true,BIC-494169 | BIC-1982,R07386,31530ME,1NKDXUTX83J709236,Roll-off Truck,Kenworth,T80,2003,CATERPILLER,395,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,14665,
A. DILEMME CONTRACTING INC.,true,true,BIC-494169 | BIC-1982,R07391,17132JZ,1FVABTAK43HL68840,Roll-off Truck,Freightliner,FL70,2003,CATERPILLER,230,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,250,
A. DILEMME CONTRACTING INC.,true,true,BIC-494169 | BIC-1982,R07392,81462MH,1M2B225CXWM004247,Dump Truck,Mack,DM688SX,1998,MACK,300,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,10950,
A. MONTEMARANO LANDSCAPING CORP,true,true,BIC-467,R07738,29665ML,3C6TRVDG2JE114525,Van,RAM,promaster,2018,CHRYSLER GROUP LLC,280,Gas,"6,001 - 10,000 lbs.","Class 2: (6,001-10,000 lbs)",No,Financed,,
A. MONTEMARANO LANDSCAPING CORP,true,true,BIC-467,R-9037,52460JV,1GBHK33R7VF050153,Dump Truck,Chevrolet,C35 Dump,1997,GENERAL MOTORS,8,Gas,"6,001 - 10,000 lbs.","Class 2: (6,001-10,000 lbs)",No,Owned,,
A. MONTEMARANO LANDSCAPING CORP,true,true,BIC-467,R05659,84112MH,3C6TRVDG2GE109639,Van,RAM,Pro Master Van,2016,CHRYSLER GROUP LLC,280,Gas,"< 6,000 lbs.","Class 2: (6,001-10,000 lbs)",No,Owned,,
A. VITALE & SON CONSTRUCTION CORP.,true,true,BIC-2229,R01017,81849JX,1FVXJLCBXXHA21158,Truck,Freightliner,FL80,1999,FREIGHTLINER,275,Diesel,"6,001 - 10,000 lbs.","Class 2: (6,001-10,000 lbs)",No,Owned,,
A. VITALE & SON CONSTRUCTION CORP.,true,false,BIC-2229,R08124,64130ML,2NKHHN6X3BM291546,,Kenworth,,2011,CUMMINS,,Diesel,"19,501 - 26,000 lbs.","Class 6: (19,501- 26,000 lbs.)",,Owned,,
"A.A. DANZO SANITATION, INC.",true,false,BIC-490226 | BIC-1659 | BIC-4072,R06053,92986JA,1M2P267C7WM037913,,Mack,600 RD600,1998,,,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",,,,
"A.A. DANZO SANITATION, INC.",true,false,BIC-490226 | BIC-1659 | BIC-4072,R06056,82844KA,1M2P267C4XM045405,,Mack,600 RD600,1999,,,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",,,,
"A.A. DANZO SANITATION, INC.",true,false,BIC-490226 | BIC-1659 | BIC-4072,R06054,85662JH,1M2P270C42M062682,,Mack,600 RD600,2002,,,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",,,,
"A.A. DANZO SANITATION, INC.",true,false,BIC-490226 | BIC-1659 | BIC-4072,R06055,22163MA,1M2P265C4SM019088,,Mack,600 RD600,1995,,,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",,,,
A.C. PRESTIGE CONSTRUCTION INC.,true,false,BIC-4476,R02962,94169JX,1FDWF36557EB10337,,Ford,F350 SUPER DUTY,2007,,,Gas,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",,,,
"A.C.P. LANDSCAPING, INC.",true,true,BIC-1312,R00728,24972KA,JALE5J16657900334,Dump Truck,Isuzu,NQR,2005,ISUZU,130,Diesel,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",No,Owned,7000,
A.L.D. MANAGEMENT SERVICES INC.,true,true,BIC-4019,R05056,88364MG,1FDUF5HT4DEB83838,Dump Truck,Ford,F550 SUPER DUTY,2013,FORD,300,Diesel,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",No,Owned,,
A.M. HAULERS LLC,true,true,BIC-487167 | BIC-490013,R07288,76432MK,1NKDXBEX16J120017,Dump Truck,Kenworth,T800,2006,CATERPILLER,475,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,2368,
A.M. HAULERS LLC,true,true,BIC-487167 | BIC-490013,R06716,18299TC,1XPADB9X9WN453127,Tractor,Peterbilt,357,1998,CATERPILLER,475,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,8597,
A.N.S. RESTORATION INC.,true,false,BIC-4487 | BIC-490133,R06511,29090MH,1FD0X5HT3GEA30237,Dump Truck,Ford,2909MH,2016,FORD,,Diesel,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",,Owned,,
"A.V. MASONRY, INC.",true,false,BIC-3032,R06949,92559MJ,1FD0W5HY2GEC27169,,,,2016,,,,,,,,,
"A.V. MASONRY, INC.",true,false,BIC-3032,R-7082,75544JN,1GDKC34F2WF025287,,GMC,SIERRA C3500 HD,1998,,,Diesel,"19,501 - 26,000 lbs.","Class 6: (19,501- 26,000 lbs.)",,,,
A.W.C. SOLID CONSTRUCTION INC.,true,false,BIC-489829,R07121,59354MK,1NKDXUEX28J206595,,Kenworth,,2008,,,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",,,,
A.W.C. SOLID CONSTRUCTION INC.,true,false,BIC-489829,R07632,77157MH,1NKZX4TX9JJ196386,Dump Truck,Kenworth,,2018,,,Diesel,"33,001 lbs. or greater",,,,,
A1 TRUCKING LLC,true,true,BIC-4266,R05343,21095MK,1HTSDN2R7PH499917,Rear End Loader,International,DT 466 4900,1993,INTERNATIONAL,210,Diesel,"26,001 - 33,000 lbs.","Class 7: (26,001- 33,000 lbs.)",No,Owned,20000,
A1 TRUCKING LLC,true,false,BIC-4266,R05342,21096MK,1HTGMAAR0SH672038,Rear End Loader,International,,1995,INTERNATIONAL,,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",,Owned,15000,
AAC BUILDERS CARTING LLC,true,true,BIC-1764,R-9844,AH877G,1M2P138C1HA016561,Rear End Loader,Mack,RD,1987,MACK,350,Diesel,"33,001 lbs. or greater","Class 7: (26,001- 33,000 lbs.)",No,Owned,4444,
AAC BUILDERS CARTING LLC,true,true,BIC-1764,R07699,AU826D,4V2SCBJE7JU500637,Roll-off Truck,White-GMC-Volvo,WB,1988,CUMMINS,330,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,3697,
AAC BUILDERS CARTING LLC,true,true,BIC-1764,R05610,AL165Y,4V2JCBJFXPR820924,Roll-off Truck,White-GMC-Volvo,WG,1993,CUMMINS,400,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,4281,
AAC BUILDERS CARTING LLC,true,true,BIC-1764,R08019,AL870K,YS2PH4225J1126618,Roll-off Truck,Scania,112H,1988,SCANIA,360,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,4396,
AAC BUILDERS CARTING LLC,true,false,BIC-1764,R08376,AU358R,1M2AX32C7FM10451,Truck,Mack,,2015,,,Diesel,"33,001 lbs. or greater",,,,,
AAC BUILDERS CARTING LLC,true,true,BIC-1764,R-9846,AH842T,1M2P179C5KW005109,Rear End Loader,Mack,RB,1989,MACK,350,Diesel,"33,001 lbs. or greater","Class 7: (26,001- 33,000 lbs.)",No,Owned,4301,
AARCO ENVIRONMENTAL SERVICES CORP.,true,true,BIC-490042 | BIC-4242,R08202,68771PC,1NKBLJ0X1FJ442189,Tank,Kenworth,T4 series,2015,PACCAR,450,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
AARCO ENVIRONMENTAL SERVICES CORP.,true,true,BIC-490042 | BIC-4242,R06867,60354PC,1M2AX04C2BM009472,Truck,Mack,GU,2011,MACK,249.81,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
AARCO ENVIRONMENTAL SERVICES CORP.,true,true,BIC-490042 | BIC-4242,R08201,70961MJ,1NKZL70X6GJ487504,Tank,Kenworth,T880,2016,CUMMINS,425,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
AARCO ENVIRONMENTAL SERVICES CORP.,true,true,BIC-490042 | BIC-4242,R08200,58347MD,1FVACWDC87HY81470,Box Truck,Freightliner,M2,2007,CATERPILLER,300,Diesel,"33,001 lbs. or greater","Class 6: (19,501- 26,000 lbs.)",No,Owned,,
AARCO ENVIRONMENTAL SERVICES CORP.,true,true,BIC-490042 | BIC-4242,R07833,66588PC,1XKZD40X4JJ221701,Tractor,Kenworth,T880,2018,CUMMINS,550,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
AARCO ENVIRONMENTAL SERVICES CORP.,true,true,BIC-490042 | BIC-4242,R08240,91200ML,1M2GR4GC0KM004679,Roll-off Truck,Mack,Granite,2019,MACK,435,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Leased,,
AARCO ENVIRONMENTAL SERVICES CORP.,true,true,BIC-490042 | BIC-4242,R07146,93243ME,1FDUF5GT4GEC89616,Truck,Ford,f-550,2016,FORD,328.11,Diesel,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",No,Financed,,
AARCO ENVIRONMENTAL SERVICES CORP.,true,true,BIC-490042 | BIC-4242,R08227,54921ML,5KKHAXCY6HPHL8688,Tank,Western Star,470,2017,CUMMINS,425,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Leased,,
AARCO ENVIRONMENTAL SERVICES CORP.,true,true,BIC-490042 | BIC-4242,R08226,54980ML,5KKHAXCY9GPHG9279,Tank,Western Star,4700,2016,CUMMINS,450,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
AARCO ENVIRONMENTAL SERVICES CORP.,true,true,BIC-490042 | BIC-4242,R07142,38684MH,JHHRDM2H1GK002874,Truck,Hino,195,2016,HINO MOTORS,220,Diesel,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",No,Financed,,
AARCO ENVIRONMENTAL SERVICES CORP.,true,true,BIC-490042 | BIC-4242,R07144,21642ME,1FDUF5GT0DEA52214,Truck,Ford,f-550,2013,FORD,223.71,Diesel,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",No,Financed,,
AARCO ENVIRONMENTAL SERVICES CORP.,true,true,BIC-490042 | BIC-4242,R07143,58128ME,1FD0W5GT0FEA49427,Truck,Ford,f-550,2015,FORD,328.11,Diesel,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",No,Financed,,
AARCO ENVIRONMENTAL SERVICES CORP.,true,true,BIC-490042 | BIC-4242,R06184,19462MH,1M2AX09C8DM015689,Dump Truck,Mack,GU,2013,MACK,249.81,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
AARCO ENVIRONMENTAL SERVICES CORP.,true,true,BIC-490042 | BIC-4242,R06185,20672MK,5PVNJ8JR094S50312,Other,Hino,HINO 268,2009,HINO MOTORS,260,Diesel,"19,501 - 26,000 lbs.","Class 6: (19,501- 26,000 lbs.)",No,Financed,,
AARCO ENVIRONMENTAL SERVICES CORP.,true,true,BIC-490042 | BIC-4242,R06189,61855MK,3F6WJ76A08G351403,Truck,Sterling,550,2008,CUMMINS,350,Diesel,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",No,Owned,,
AARCO ENVIRONMENTAL SERVICES CORP.,true,true,BIC-490042 | BIC-4242,R07145,36973MA,1FDUF5HT9BEA74868,Truck,Ford,f-550,2011,FORD,290.82,Diesel,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",No,Owned,,
AARDVARK TRUCKING INC.,true,true,BIC-2808,L11066,60388ML,J8DE5W16X97900825,Van,GMC,5500,2009,ISUZU,200,Diesel,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",No,Owned,,
"AB GARDEN CENTERS, INC.",true,true,BIC-3890,R00357,52453JE,1B6MC3650SS248810,Box Truck,Dodge,3500 LT,1995,CHRYSLER GROUP LLC,300,Gas,"< 6,000 lbs.","Class 1: (<6,000 lbs)",No,Owned,,
ABBASI GENERAL CONSTRUCTION CORP.,true,true,BIC-482795,R05618,54630ME,1FTNE2EL4CDA14177,Van,Ford,E-250,2012,FORD,200,Gas,"< 6,000 lbs.","Class 1: (<6,000 lbs)",No,Owned,,
ABBASI GENERAL CONSTRUCTION CORP.,true,true,BIC-482795,R03965,96040MA,1FTSS3ELXADA69568,Van,Ford,ECONOLINE E350,2010,FORD,225,Gas,"< 6,000 lbs.","Class 1: (<6,000 lbs)",No,Owned,,
ABC CONSTRUCTION CONTRACTING INC,true,true,BIC-4007,R01354,15143PC,1NKDLU0X01J878261,Roll-off Truck,Kenworth,T8 Series,2001,CATERPILLER,375,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,9556,
"ABC RESTORATION, INC.",true,false,BIC-3961,R05922,33551JU,1FDAF56P75EC37935,,Ford,F550 SUPER DUTY,2005,FORD,,Diesel,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",,Owned,,
ABCO MAINTENANCE INC.,true,true,BIC-1854,R02135,28677MB,JALC4B16667017593,Dump Truck,Isuzu,npr,2006,ISUZU,190,Diesel,"14,001 - 16,000 lbs.","Class 4: (14,001- 16,000 lbs.)",No,Owned,,
ABCO MAINTENANCE INC.,true,true,BIC-1854,R-8316,85263PA,1GDF7H1C3WJ518426,Dump Truck,GMC,c-8500,1998,CATERPILLER,330,Diesel,"26,001 - 33,000 lbs.","Class 7: (26,001- 33,000 lbs.)",No,Owned,1072,
ABCO MAINTENANCE INC.,true,true,BIC-1854,R01207,11481PC,4VHSCKRF5XN519631,Dump Truck,Volvo,volvo 60,1999,DETROIT DIESEL,365,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,1318,
ABCO MAINTENANCE INC.,true,true,BIC-1854,R-8317,37509PC,1HTGLATT9YH336103,Dump Truck,International,267,2000,CATERPILLER,335,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,2377,
"ABI'S MASONRY, INC.",true,false,BIC-3171,R07448,31353ML,1HTJSSKKXCJ383651,Dump Truck,International,,2012,,,Diesel,"19,501 - 26,000 lbs.",,,,,
"ABRUZZI CONTRACTING, INC.",true,true,BIC-2597,R-8378,96958JZ,1GDJ6H1C4XJ516789,Dump Truck,GMC,C-SERIES C6H042,1999,CATERPILLER,720,Diesel,"10,001 - 14,000 lbs.","Class 6: (19,501- 26,000 lbs.)",No,Owned,,
ABSOLUTE MASONRY INC.,true,false,BIC-4238,R04932,15357MH,3B6MC3652WM235636,,Dodge,,1998,,,Gas,"10,001 - 14,000 lbs.","Class 3 (10,001-14,000 lbs)",,,,
ABSOLUTE MASONRY INC.,true,false,BIC-4238,R02115,80006JV,1FTHE24L7VHB16938,,Ford,ECONOLINE E250,1997,,,Gas,"< 6,000 lbs.","Class 1: (<6,000 lbs)",,,,
"ACCELERATED WASTE SYSTEMS, INC.",true,true,BIC-289,L-7497,AT238J,2WLNCCCFORK935364,Roll-off Truck,Western Star,4864,1994,CATERPILLER,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,11268,
"ACCELERATED WASTE SYSTEMS, INC.",true,true,BIC-289,L11132,AT305Z,1FVHALCV59DAJ9844,Roll-off Truck,Freightliner,FLD,2009,OTHER,400,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
"ACCELERATED WASTE SYSTEMS, INC.",true,true,BIC-289,L-7498,AG761R,1M2K185C21M008520,Rear End Loader,Mack,MR688,2001,MACK,300,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,3800,
ACCORD ENTERPRISE CORP.,true,true,BIC-2984,R07847,67255PC,1M2GR4GC3KM005101,Dump Truck,Mack,GR64F,2019,MACK,455,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
ACCORD ENTERPRISE CORP.,true,true,BIC-2984,R06197,54915PC/IRP,1M2AX07C5HM035312,Dump Truck,Mack,GU713,2017,MACK,505,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
ACCORD ENTERPRISE CORP.,true,true,BIC-2984,R06374,56195PC,1M2AX07C0HM035623,Dump Truck,Mack,GU713,2017,MACK,455,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
ACCORD ENTERPRISE CORP.,true,true,BIC-2984,R06961,60833PC,1M2AX07C2JM037444,Dump Truck,Mack,GU713,2018,MACK,455,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
ACCORD ENTERPRISE CORP.,true,false,BIC-2984,R07924,68322PC,1M2GR4GC5KM005102,Dump Truck,Mack,,2019,,,Diesel,"33,001 lbs. or greater",,,,,
ACCORD ENTERPRISE CORP.,true,true,BIC-2984,R06810,59967PC,1M2AX07C1JM037483,Dump Truck,Mack,GU713,2018,MACK,455,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
ACCORD ENTERPRISE CORP.,true,true,BIC-2984,R06859,18565MK,1HTMKAAN6FH526545,Dump Truck,International,4400,2015,INTERNATIONAL,300,Diesel,"26,001 - 33,000 lbs.","Class 7: (26,001- 33,000 lbs.)",No,Financed,,
ACCORD ENTERPRISE CORP.,true,true,BIC-2984,R07063,63275PC,1M2AX07C4JM039731,Dump Truck,Mack,GU713,2018,MACK,505,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
ACCURA RESTORATION & WATERPROOFING LLC,true,true,BIC-494002,R07544,22511MK,3FDNF65HX2MA01089,Dump Truck,Ford,F650 SUPER DUTY,2002,CATERPILLER,310,Diesel,"16,001 - 19,500 lbs.","Class 6: (19,501- 26,000 lbs.)",No,Owned,120,
ACD QUALITY CORP,true,true,BIC-2891,R-7802,77131JZ,1M2K191C0PM003921,Dump Truck,Mack,600 MR600,1993,MACK,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,123000,
ACE OIL MANAGEMENT INC,true,true,BIC-493374,L11306,23186MJ,JALC4W16597002210,Delivery,Isuzu,NPR,2009,ISUZU,158,Diesel,"14,001 - 16,000 lbs.","Class 4: (14,001- 16,000 lbs.)",No,Owned,,
ACO-DEL GROUP COMPANY INC,true,false,BIC-3815,R08193,CFU3551,JALC4W16XB7000345,Truck,Isuzu,,2011,,,,"14,001 - 16,000 lbs.",,,,,
ACON CONSTRUCTION/REN CORP.,true,true,BIC-489553,R06114,79715MH,2NPNHD7X91M570858,Dump Truck,Peterbilt,330,2001,CATERPILLER,250,Diesel,"26,001 - 33,000 lbs.","Class 7: (26,001- 33,000 lbs.)",No,Owned,7000,
ACON CONSTRUCTION/REN CORP.,true,true,BIC-489553,R08415,36860MM,WD3PF1CD5HP551362,Van,Mercedes Benz,Sprinter,2017,MERCEDES-BENZ,188,Diesel,"6,001 - 10,000 lbs.","Class 2: (6,001-10,000 lbs)",No,Financed,,12/07/2018
ACTION CARTING ENVIRONMENTAL SERVICES INC.,true,true,BIC-1181,L11609,AU835H,1NPCL4EX2JD491918,Rear End Loader,Peterbilt,520,2018,CUMMINS,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
ACTION CARTING ENVIRONMENTAL SERVICES INC.,true,true,BIC-1181,L11787,AEVX28,1FTMF1EP2GKE20918,Pickup,Ford,F150,2016,FORD,200,Gas,"6,001 - 10,000 lbs.","Class 2: (6,001-10,000 lbs)",No,Owned,,
ACTION CARTING ENVIRONMENTAL SERVICES INC.,true,true,BIC-1181,L-9743,AP696U,1M2AV02C4EM010975,Rear End Loader,Mack,MRU613,2014,MACK,345,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
ACTION CARTING ENVIRONMENTAL SERVICES INC.,true,true,BIC-1181,L-8097,XM533L,1FTSF31P63ED49675,Pickup,Ford,F350,2003,FORD,250,Gas,"6,001 - 10,000 lbs.","Class 2: (6,001-10,000 lbs)",No,Owned,,
ACTION CARTING ENVIRONMENTAL SERVICES INC.,true,true,BIC-1181,L-8095,XM537L,1FTRF17223NA24732,Pickup,Ford,F150,2003,FORD,200,Gas,"6,001 - 10,000 lbs.","Class 2: (6,001-10,000 lbs)",No,Owned,,
ACTION CARTING ENVIRONMENTAL SERVICES INC.,true,true,BIC-1181,L-8094,XT171C,1FTPX14596FA99929,Pickup,Ford,F150,2006,FORD,200,Gas,"6,001 - 10,000 lbs.","Class 2: (6,001-10,000 lbs)",No,Owned,,
ACTION CARTING ENVIRONMENTAL SERVICES INC.,true,true,BIC-1181,L-8093,XT236Z,1FTPX14586NB47698,Pickup,Ford,F150,2006,FORD,200,Gas,"6,001 - 10,000 lbs.","Class 2: (6,001-10,000 lbs)",No,Owned,,
ACTION CARTING ENVIRONMENTAL SERVICES INC.,true,true,BIC-1181,L-8091,XFWF70,1FTWX31PX7EA10227,Pickup,Ford,F350,2007,FORD,250,Gas,"6,001 - 10,000 lbs.","Class 2: (6,001-10,000 lbs)",No,Owned,,
ACTION CARTING ENVIRONMENTAL SERVICES INC.,true,true,BIC-1181,L10226,AT290N,1M2P267C6XM043994,Roll-off Truck,Mack,RD688S,1999,MACK,300,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,6840,
ACTION CARTING ENVIRONMENTAL SERVICES INC.,true,true,BIC-1181,L11137,AT589V,1NPCL4EX6JD450918,Roll-off Truck,Peterbilt,PB567,2018,CUMMINS,450,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
ACTION CARTING ENVIRONMENTAL SERVICES INC.,true,true,BIC-1181,L10737,AP821N,1M2AG11C97M048917,Roll-off Truck,Mack,CV713,2007,MACK,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,16694,
ACTION CARTING ENVIRONMENTAL SERVICES INC.,true,true,BIC-1181,L-9914,AU103A,1M2K189C36M031659,Rear End Loader,Mack,MR688S,2006,MACK,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,31740,
ACTION CARTING ENVIRONMENTAL SERVICES INC.,true,true,BIC-1181,L-9913,AR731D,3BPZL70X6DF175929,Rear End Loader,Peterbilt,320,2013,CUMMINS,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
ACTION CARTING ENVIRONMENTAL SERVICES INC.,true,true,BIC-1181,L11135,AT429V,3BPZL7EX4HF177273,Rear End Loader,Peterbilt,320,2017,CUMMINS,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
ACTION CARTING ENVIRONMENTAL SERVICES INC.,true,true,BIC-1181,L11134,AT428V,3BPZL7EX0HF177271,Rear End Loader,Peterbilt,320,2017,CUMMINS,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
ACTION CARTING ENVIRONMENTAL SERVICES INC.,true,true,BIC-1181,L10522,AU317D,1M2AV04C4EM011119,Rear End Loader,Mack,MRU613,2014,MACK,345,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
ACTION CARTING ENVIRONMENTAL SERVICES INC.,true,true,BIC-1181,L11381,XEVX27,1FTMF1E88GFC44698,Pickup,Ford,F150,2016,FORD,200,Gas,"6,001 - 10,000 lbs.","Class 2: (6,001-10,000 lbs)",No,Owned,,
ACTION CARTING ENVIRONMENTAL SERVICES INC.,true,true,BIC-1181,L10928,AM188X,1M2AG11C67M067568,Roll-off Truck,Mack,CV713,2007,MACK,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,16043,
ACTION CARTING ENVIRONMENTAL SERVICES INC.,true,true,BIC-1181,L11765,AU596N,1M2AX07C6EM020166,Roll-off Truck,Mack,GU713,2014,MACK,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
ACTION CARTING ENVIRONMENTAL SERVICES INC.,true,true,BIC-1181,L10956,AT541P,3BPZL7EX4HF173806,Rear End Loader,Peterbilt,520,2017,CUMMINS,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
ACTION CARTING ENVIRONMENTAL SERVICES INC.,true,true,BIC-1181,L10957,AT542P,3BPZL7EX2HF173806,Rear End Loader,Peterbilt,520,2017,CUMMINS,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
ACTION CARTING ENVIRONMENTAL SERVICES INC.,true,true,BIC-1181,L11737,AU846F,1NKDX4TX1BJ291343,Roll-off Truck,Kenworth,T800,2011,CUMMINS,485,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
ACTION CARTING ENVIRONMENTAL SERVICES INC.,true,true,BIC-1181,L10706,AS708S,1M2AG11C46M029898,Roll-off Truck,Mack,CV713,2006,MACK,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,33250,
ACTION CARTING ENVIRONMENTAL SERVICES INC.,true,true,BIC-1181,L10707,AT865Z,1NKDX4TX5BJ291345,Roll-off Truck,Kenworth,T800,2011,CUMMINS,485,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
ACTION CARTING ENVIRONMENTAL SERVICES INC.,true,true,BIC-1181,L11704,AU743L,3BPDL7EX5KF102602,Rear End Loader,Peterbilt,520,2018,CUMMINS,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
