TowNum,Tow_Firm,Tow_Firm_Address,Tow_Firm_Phone,Vehicle_State,Vehicle_Plate,Vehicle_Year,Make,Model,Color,Tow_From_Address,Date,Time,geom,Census 2010 Tracts,Neighborhoods,Zip Codes,Counties
364338,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AG91521,2008,NISSAN,ALTIMA,BLACK,,05162019,1715,"(41.7678177389058, -72.6937830399814)",27,11,15051,1041
363345,,,860-947-3062,CT,AK77558,2007,HONDA,CRV,BLACK,,04192019,1300,"(41.764592507389, -72.7072939041449)",35,14,15051,1041
363949,,,860-296-5382,CT,AR64804,2018,TOYOTA,CAMRY,BROWN,,05052019,1307,"(41.7429451309757, -72.7009736949676)",37,5,15052,1041
364347,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AT81677,2008,CHEVY,MALIBU,GRAY,,05162019,2228,"(41.7595818623568, -72.6863852378135)",40,9,15052,1041
363405,,,860-296-1518,CT,AT08630,2017,NISSAN,VERSA,SILVER,,04212019,0024,"(41.7675822284044, -72.6785738434467)",19,10,15050,1041
363438,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,2004,HONDA,ACCORD,GRY,,04222019,1516,"(41.7761741268087, -72.6995093696853)",1,11,15051,1041
363578,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AG91341,2006,INFINITY,G35,WHITE,,04252019,1129,"(41.800592678372, -72.6884821365303)",,16,13807,1041
364309,,,860-296-9663,CT,AR85667,2011,TOYOTA,AVALON,WHITE,,05162019,0651,"(41.7726342940514, -72.6880660654343)",5,11,15051,1041
364266,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,2008,INFINITI,M35,,,05152019,0700,"(41.7969721045727, -72.7060322459186)",32,17,18493,1041
363652,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2002,ACURA,TL,GRAY,,04272019,1705,"(41.8020279048475, -72.6983650957454)",32,17,18493,1041
363988,,,860-296-2826,CT,AT36923,2001,TOYOTA,CAMRY,GREEN,,05062019,2320,"(41.7792579579387, -72.6852975508852)",18,12,18493,1041
363665,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,7338,2007,TOYOTA,PRIUS,TAN,,04272019,2248,"(41.733944028659, -72.7019039158432)",38,5,15052,1041
363374,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2009,CADILLAC,CTS,SIL,,04202019,0621,"(41.7589998117031, -72.6990911447539)",26,9,15052,1041
363981,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2009,HONDA,ACCORD,SILVER,,05062019,1355,"(41.763900965025, -72.6879029607719)",5,10,15052,1041
363783,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AP82250,2009,HONDA,ACCORD,GRAY,,05012019,1854,"(41.7598413672911, -72.6913266252371)",26,9,15052,1041
363775,,,860-296-1518,CT,837ZTE,2003,ACURA,3.2 TL,GRAY,,05012019,1216,"(41.765864655394, -72.7076804635541)",35,14,15051,1041
363426,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,774MVF,2013,HONDA,CIVIC,WHITE,,04222019,0748,"(41.7319464479789, -72.712689870429)",3,1,15052,1041
363363,CT AUTO & TOWING LLC,"42,JANSEN COURT,WEST HARTFORD,CT,99999",860-216-5474,CT,AG79329,2001,CHEVY,ASTRO,WHITE,,04192019,2200,"(41.7670897972513, -72.6795927112564)",19,10,15050,1041
363296,,,860-947-3062,CT,AE83278,2005,SUBARU,IMPREZA,SILVER,,04182019,0357,"(41.7664021544218, -72.7046915813262)",35,14,15051,1041
364201,,,860-246-7616,CT,AK16464,2005,NISSAN,MAXIMA,GRAY,,05132019,0605,"(41.7649242809701, -72.7081293479288)",35,14,15051,1041
364330,,,860-296-2826,CT,AT59603,2003,CHEVROLET,A10,GRAY,,05162019,1136,"(41.7582036026925, -72.6817162219209)",19,6,15052,1041
364178,,,860-296-8588,CT,AT30650,2005,INFINITY,G35X,BLACK,,05122019,0908,"(41.7726342940514, -72.6880660654343)",5,11,15051,1041
364105,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,00KZJS,1998,NISSAN,MAXIMA,BLACK,,05102019,0957,"(41.7686754137271, -72.7122224562178)",1,14,15051,1041
364072,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,967WBM,2004,MITS,GALANT,GRY,,05092019,0920,"(41.7693782592039, -72.6708941703684)",19,10,15050,1041
363666,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2002,ACURA,MDX,BURGUNDY,,04272019,2248,"(41.733944028659, -72.7019039158432)",38,5,15052,1041
363508,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,1998,NISSAN,ALTIMA,TAN,,04242019,0435,"(41.7798611826751, -72.68981388916)",15,13,18493,1041
364046,,,860-296-9663,CT,AD00204,2013,VOLKSWAGEN,CC SPORT,SILVER,,05082019,2045,"(41.7458487936474, -72.682857900576)",6,3,18494,1041
363384,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AK07200,2005,NISSAN,MAXIMA,BLUE,,04202019,1450,"(41.7682717433824, -72.6700030221044)",19,10,15050,1041
364337,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AP77829,2015,KIA,OPTIMA,SILVER,,05162019,1655,"(41.7817111532544, -72.6859206228103)",15,13,18493,1041
363625,,,860-216-5474,CT,AH12938,2016,TOYOTA,PRIUS,RED,,04262019,2236,"(41.7675822284044, -72.6785738434467)",19,10,15050,1041
364192,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AS98645,2008,TOYOTA,CAMRY,GRAY,,05122019,2334,"(41.7806557974668, -72.6742084745303)",12,12,18498,1041
363711,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AS31499,2019,GMC,ACADIA,WHITE,,04292019,2214,"(41.7745047965223, -72.6924581561545)",5,11,15051,1041
363834,,,860-947-3062,CT,AF28872,2014,CHEVROLET,MALIBU,GRAY,,05022019,2111,"(41.7670897972513, -72.6795927112564)",19,10,15050,1041
363935,,,860-216-5474,FL,VDP91N,2004,ACURA,TL,GOLD,,05052019,0326,"(41.7724670937964, -72.6932745046213)",28,11,15051,1041
363276,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2008,LEXUS,GS 350,BLUE,,04172019,1352,"(41.7583016029613, -72.7038893447875)",34,8,15052,1041
363432,,,860-296-8588,GA,CCF5379,2019,NISSA,MAXIMA,BLACK,,04222019,1148,"(41.778834958931, -72.7014114629223)",1,11,15051,1041
364150,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,0000,SCOOTER,,,,05112019,1842,"(41.7876872468902, -72.6771815124752)",14,16,18498,1041
363283,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AR85844,2015,TOYOTA,RAV 4,GRAY,,04172019,1859,"(41.7761621868805, -72.6888816772397)",29,13,18493,1041
364223,,,860-296-5382,CT,AT53523,2002,ACURA,3.2 TL,BLUE,,05142019,0645,"(41.789592752639, -72.6804983108988)",13,16,18498,1041
363986,,,860-296-2826,CT,L7995L,2002,NISSAN,ALTIMA,BLACK,,05062019,2013,"(41.7658436380792, -72.6969273951188)",27,11,15051,1041
363672,,,860-246-7616,CT,651ZFP,2004,ACURA,TL,GRAY,,04282019,0241,"(41.7670897972513, -72.6795927112564)",19,10,15050,1041
363903,,,860-947-3062,CT,AB97689,2010,HONDA,CIVIC,BROWN,,05042019,1123,"(41.7402263859838, -72.6993548558059)",37,5,15052,1041
364254,,,860-296-2826,CT,AR85389,2003,NISSAN,MURANO,,,05142019,2325,"(41.7447179073531, -72.683290606054)",24,3,18494,1041
363827,,,860-246-7616,CT,AS12873,2017,TOYOTA,COROLLA,BLACK,,05022019,2005,"(41.7730832530865, -72.6908884284392)",5,11,15051,1041
363275,,,860-296-5382,CT,AC43429,2007,CHRYSLER,SEBRING,GREEN,,04172019,1331,"(41.7529343498717, -72.679311587541)",8,6,15052,1041
363646,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AT81418,2007,INFINITI,G35,WHITE,,04272019,1039,"(41.7534081292511, -72.6941101277106)",26,9,15052,1041
364001,,,860-296-2826,,,2005,HONDA,ODYSSEY,PURPLE/GRA,,05072019,1222,"(41.7497920073589, -72.6741339659652)",7,3,18494,1041
364152,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,2007,AUDI,A3,GRAY,,05112019,1855,"(41.7869497984352, -72.6746605927712)",14,16,18498,1041
363959,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,1ADXR8,2000,HONDA,CRV,RED,,05062019,0054,"(41.7355481161232, -72.6756552776815)",20,2,18494,1041
363582,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,1996,ACURA,35RL,GRAY,,04252019,1227,"(41.7578294354825, -72.6796083225271)",8,6,15052,1041
363721,,,860-296-2826,CT,AR51124,2003,HONDA,CIVIC,GRAY,,04302019,0422,"(41.7688325098416, -72.7003563471851)",27,11,15051,1041
363425,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AR64131,2019,NISSAN,SENTRA,GRAY,,04222019,0615,"(41.7946617428015, -72.6816803096981)",16,16,18493,1041
363288,CT AUTO & TOWING LLC,"42,JANSEN COURT,WEST HARTFORD,CT,99999",860-216-5474,MA,8ZXF70,2018,AUDI,SQ5,BLACK,,04172019,2142,"(41.7670897972513, -72.6795927112564)",19,10,15050,1041
363526,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AL39539,1999,HONDA,ACCORD,BLACK,,04242019,1526,"(41.7658428780275, -72.6733197433448)",19,10,15050,1041
364202,,,860-246-7616,,,2003,VOLVO,XC90,SILVER,,05132019,1019,"(41.7622099742167, -72.7069911089513)",35,14,15051,1041
363311,,,860-296-8588,NJ,YX781Z,2003,NISSAN,MAXIMA,GOLD,,04182019,1212,"(41.7901303321676, -72.6858403068862)",16,16,18493,1041
363640,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AT25664,2005,SATURN,VUE,GRY,,04272019,0849,"(41.7395712063248, -72.7039100428029)",3,5,15052,1041
363495,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,C148808,1999,LEXUS,GS300,TAN,,04232019,2100,"(41.7448159386537, -72.6941179467177)",37,5,15052,1041
363841,,,860-296-9663,CT,2AKGW2,2015,MAZDA,5,GRAY,,05032019,0043,"(41.7675822284044, -72.6785738434467)",19,10,15050,1041
363408,,,860-296-1518,CT,AL27818,2009,HONDA,ACCORD,BLACK,,04212019,0122,"(41.7962018692577, -72.6629504121835)",4,16,18498,1041
363468,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,2006,HYUNDAI,SONATA,BLUE,,04232019,0813,"(41.7714369406819, -72.6742856919419)",19,10,15050,1041
363267,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AS34099,2005,ACURA,TL,GRAY,,04172019,1026,"(41.741554447544, -72.6732861319764)",21,2,18494,1041
364002,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,4AJNS4,1999,FORD,RANGER,GRY,,05072019,1231,"(41.7871643434388, -72.6732818550327)",4,16,18498,1041
363442,,,860-246-7616,CT,AM54880,1999,TOYOTA,CAMRY,BLACK,,04222019,1622,"(41.7711704188972, -72.6936575384194)",28,11,15051,1041
364018,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AM71771,2017,NISS,ALTIMA,BLU,,05072019,1829,"(41.78743082595, -72.6752800770443)",14,16,18498,1041
363484,,,860-296-1518,CT,AS66324,2018,NISSAN,PATHFINDER,WHITE,,04232019,1728,"(41.8002941835147, -72.6560399917261)",11,15,18498,1041
364316,,,860-293-2442,CT,AN75168,2004,HONDA,CIVIC,BROWN,,05162019,0943,"(41.7582036026925, -72.6817162219209)",19,6,15052,1041
363351,,,860-296-1518,,,1997,FORD,EXPLORER,WHITE,,04192019,1856,"(41.7766120867326, -72.6884331149327)",29,13,18493,1041
364104,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,334ZRZ,1996,CHEVROLET,BLAZER,RED,,05102019,0910,"(41.780259899521, -72.6839846343767)",18,12,18498,1041
363628,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,2005,NISSAN,SENTRA,BLU,,04272019,0316,"(41.7552703412649, -72.6635200827643)",9,7,15052,1041
363773,,,860-296-9663,CT,AN85153,2001,HONDA,ACCORD,GRAY,,05012019,1213,"(41.765864655394, -72.7076804635541)",35,14,15051,1041
363884,,,860-296-5382,,,2002,TOYOTA,CELIA,BLACK,,05032019,1817,"(41.7673530277075, -72.699638011435)",27,11,15051,1041
363816,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2000,ACURA,TL,WHITE,,05022019,1328,"(41.7861747776189, -72.6743237980993)",14,16,18498,1041
363919,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,AZ,AD52573,2007,FORD,E456,WHT,,05052019,0000,"(41.7562953787166, -72.6927519381136)",26,9,15052,1041
363675,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AL94549,1997,PONTIAC,GRAND PRIX,GREEN,,04282019,0407,"(41.7442159840753, -72.682300820261)",6,3,18494,1041
363937,,,860-216-5474,CT,330TET,2004,TOYOTA,CAMRY,RED,,05052019,0332,"(41.7675822284044, -72.6785738434467)",19,10,15050,1041
363928,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2009,HONDA,HYBRID,GRAY,,05052019,0110,"(41.7907598736383, -72.6783821515634)",13,16,18498,1041
363965,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,TN,A3731,2017,FORD,ESCAPE,BLACK,,05062019,0229,"(41.7527962526156, -72.6746118274301)",7,6,18494,1041
363921,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AP93420,2010,ACURA,TSX,BLACK,,05052019,0027,"(41.7589998117031, -72.6990911447539)",26,9,15052,1041
363305,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AL09088,2003,HONDA,CIVIC,TAN,,04182019,1048,"(41.7552703412649, -72.6635200827643)",9,7,15052,1041
364270,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AN75332,2001,INFINITI,I30,GRAY,,05152019,1018,"(41.778273442151, -72.6882101200948)",29,13,18493,1041
364145,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2007,INFINITI,M35,TAN,,05112019,1435,"(41.779653490101, -72.6814389462933)",18,12,18498,1041
363570,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AM54951,2013,NISSAN,ALTIMA,GRAY,,04252019,1045,"(41.800592678372, -72.6884821365303)",,16,13807,1041
363286,,,860-296-5382,NJ,WHV89Z,2003,CHEVY,TABOE,TAN,,04172019,1929,"(41.7685590403331, -72.7003344197133)",27,11,15051,1041
364168,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AT29439,2014,FORD,ESCAPE,RED,,05122019,0047,"(41.7806557974668, -72.6742084745303)",12,12,18498,1041
363564,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,504ZUV,2004,FORD,EXPLORER,WHITE,,04252019,1024,"(41.800592678372, -72.6884821365303)",,16,13807,1041
364075,CT AUTO & TOWING LLC,"42,JANSEN COURT,WEST HARTFORD,CT,99999",860-216-5474,CT,810ZML,2013,ACURA,TSX,BLACK,,05092019,1211,"(41.7654429853448, -72.6765340728096)",19,10,15050,1041
363588,,,860-246-7616,MA,9CDM70,2010,TOYOTA,CORONA,SILVER,,04252019,1619,"(41.8006137013404, -72.7174254161015)",,,18495,1041
363858,,,860-236-2602,CT,348TSN,2018,NISSAN,ALTIMA,BLUE,,05032019,0949,"(41.7680547224654, -72.703129707777)",27,11,15051,1041
363684,,,860-296-1518,CT,AH93120,2001,INFINITY,I30,BLACK,,04282019,1746,"(41.7778623402253, -72.6865277829942)",17,12,18493,1041
364052,,,860-236-2602,NY,JEJ9508,2004,HYUNDAI,SONATA,GRAY,,05082019,2311,"(41.7458487936474, -72.682857900576)",6,3,18494,1041
363437,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,2003,HONDA,ODYSSEY,GRY,,04222019,1434,"(41.7921856624938, -72.6604693871133)",11,15,18498,1041
364348,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AU25940,2004,SATURN,ION,BLACK,,05162019,2313,"(41.7470728300187, -72.6788565151533)",7,3,18494,1041
364308,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,2005,NISSAN,ALTIMA,BLK,,05162019,0616,"(41.7599087662317, -72.7153052238392)",,8,18497,1041
364006,,,860-296-8588,,,2000,FORD,MUSTANG,BLUE,,05072019,1408,"(41.7649198918023, -72.697404093124)",27,11,15051,1041
363610,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AS93678,2003,NISSAN,ALTIMA,GREEN,,04262019,0905,"(41.7721283135283, -72.6952894709094)",28,11,15051,1041
364013,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2001,FORD,MUSTANG,GRY,,05072019,1729,"(41.762639022624, -72.6700946532066)",19,10,15050,1041
363282,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2009,JAGUAR,XF PREMIUM,BLACK,,04172019,1841,"(41.7572623509551, -72.6823967099568)",8,6,15052,1041
364056,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2001,HONDA,ACCORD,TAN,,05082019,2338,"(41.7700503358904, -72.6736002557418)",19,10,15050,1041
363968,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,719ZGA,2008,NISSAN,ALTIMA,GRY,,05062019,0551,"(41.7977267221768, -72.6631033952233)",4,16,18498,1041
363673,,,860-246-7616,CT,AM58628,2012,BMW,X3,GRAY,,04282019,0245,"(41.7670897972513, -72.6795927112564)",19,10,15050,1041
364335,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AJ60463,2007,SATURN,VUE,WHITE,,05162019,1649,"(41.7768923256283, -72.6786189148574)",18,12,18498,1041
364180,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,MA,2NKX61,2006,MAZDA,SEDAN,WHITE,,05122019,1011,"(41.7543073698556, -72.6943860152888)",26,9,15052,1041
364320,ELMWOOD AUTOMOTIVE,"55,TALCOTT ROAD,WEST HARTFORD,CT,99999",860-949-4444,CT,AR509035,2007,ACURA,RDX,BLACK,,05162019,1039,"(41.7666264059516, -72.7060141307007)",35,14,15051,1041
363503,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AB74849,2006,INFIN,FX35,BLU,,04242019,0115,"(41.7962906056346, -72.677440293984)",13,16,18498,1041
363842,,,860-296-9663,MA,366PA4,2004,TOYOTA,HIGHLANDER,GRAY,,05032019,0047,"(41.7675822284044, -72.6785738434467)",19,10,15050,1041
363380,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,6AVMU7,2017,KIA,SORENTO,SILVER,,04202019,1234,"(41.7421559793833, -72.6744139968915)",21,2,18494,1041
364303,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,1999,MAZDA,PROTEGE,GRN,,05162019,0300,"(41.7575324074153, -72.6891706321221)",25,9,15052,1041
364053,,,860-236-2602,CT,483JXK,1998,BMW,528I,GRAY,,05082019,2317,"(41.7675822284044, -72.6785738434467)",19,10,15050,1041
364200,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AT44050,2008,HONDA,CIVIC EX,GRAY,,05132019,0559,"(41.784874168818, -72.7069484950896)",1,17,15051,1041
363769,,,860-335-8325,CT,AP00226,2003,FORD,ESCAPE,RED,,05012019,1053,"(41.7765126486254, -72.6744790179776)",12,12,18498,1041
363967,,,860-296-5382,CT,AJ68328,1999,BMW,528I,SILVER,,05062019,0541,"(41.7745298364316, -72.6919941085747)",5,11,15051,1041
364086,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,SC,MMI473,2013,JEEP,WRANGLER,RED,,05092019,2048,"(41.7679525752798, -72.6811912287418)",19,10,15050,1041
363505,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AS68103,2008,HYUNDAI,SONATA,BLU,,04242019,0338,"(41.7404115960015, -72.6809826300625)",21,2,18494,1041
363880,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AT53302,2004,JEEP,CHEROKEE,BLUE,,05032019,1729,"(41.7517464800198, -72.6936833325656)",39,5,15052,1041
363738,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AM30434,2006,DODGE,CARAVAN,BLUE,,04302019,1142,"(41.7271384294651, -72.6993692877203)",38,1,15052,1041
363291,,,860-216-5474,CT,5ARJB6,2014,CHEVROLET,CPATIVA LT,BLACK,,04182019,0116,"(41.7670897972513, -72.6795927112564)",19,10,15050,1041
363743,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2000,HONDA,CIVIC,TAN,,04302019,1308,"(41.7871457511047, -72.6833797073116)",16,16,18493,1041
363301,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,7038DB,2009,TOYOTA,AVALON,BLACK,,04182019,0858,"(41.7572085544264, -72.6879092920962)",25,9,15052,1041
363969,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AL66839,2001,HONDA,ACCORD,TAN,,05062019,0826,"(41.7613706648983, -72.6770343475982)",19,10,15052,1041
363535,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AS96590,2016,ACURA,TLX,BLACK,,04242019,1911,"(41.7786094430722, -72.6889460024777)",29,13,18493,1041
363856,,,860-296-5382,CT,AD26415,2004,FORD,EXPLORER,GREEN,,05032019,0836,"(41.7805808713466, -72.6736826865189)",12,12,18498,1041
364281,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,MA,8RZ945,1999,JEEP,GR CHEROKE,BLACK,,05152019,1329,"(41.7612970932858, -72.6861787985001)",40,9,15052,1041
363554,,,860-296-1518,CT,AH32265,1997,HONDA,ACCORD,BLACK,,04252019,0913,"(41.7673530277075, -72.699638011435)",27,11,15051,1041
363376,,,860-296-8588,CT,AT71000,2012,HONDA,CRV,SILVER,,04202019,1003,"(41.7529465702531, -72.6832157244285)",24,3,15052,1041
364246,,,860-246-7616,CT,AN63812,1997,CHEVY,IMPALA,GREEN,,05142019,1859,"(41.7599870285616, -72.7128362441507)",2,8,15052,1041
363651,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,813WXN,1994,CHEVROLET,G20,GRAY,,04272019,1557,"(41.789088997672, -72.683433068083)",16,16,18493,1041
363825,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AR69920,2002,BUICK,LESABRE,RED,,05022019,1939,"(41.7820018407882, -72.6952423701985)",15,13,18493,1041
363691,,,860-293-2442,CT,AJ68737,2004,LEXUS,ES330,SILVER,,04292019,0047,"(41.7515850915715, -72.686193910018)",24,3,15052,1041
364227,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,615XZX,2010,HONDA,ACCORD,RED,,05142019,1016,"(41.7691202696052, -72.6871839023317)",5,11,15051,1041
364243,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2004,HONDA,ACCORD,GRAY,,05142019,1746,"(41.7752774599848, -72.6959105767115)",5,11,15051,1041
364051,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2013,HONDA,CRF 250,RED,,05082019,2314,"(41.7338637650345, -72.7023778073603)",37,5,15052,1041
363576,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AG20271,2006,MERCEDES B,C280,GRAY,,04252019,1120,"(41.800592678372, -72.6884821365303)",,16,13807,1041
363733,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,2008,HYUNDAI,SONATA,BLUE,,04302019,0922,"(41.7908762417114, -72.6860444144429)",16,16,18493,1041
364122,,,860-293-2442,CT,AN40962,2018,HYUNDAI,TUCSON,SILVER,,05112019,0133,"(41.7675822284044, -72.6785738434467)",19,10,15050,1041
363746,,,860-947-3062,CT,6702CB,2002,CHEVROLET,EXPRESS,WHITE,,04302019,1331,"(41.7798473394364, -72.6952995489166)",30,13,18493,1041
363643,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,09CM75,2014,CHEVY,EXPRESS,WHITE,,04272019,0937,"(41.7654429853448, -72.6765340728096)",19,10,15050,1041
363963,,,860-246-7616,CT,AS50846,1997,HONDA,ACCORD,TAN,,05062019,0145,"(41.7745298364316, -72.6919941085747)",5,11,15051,1041
