main_ServiceProvider,main_Device_Manufacturer,main_Device_Model,main_Device_OS,main_Device_DeviceLanguage,main_QOS_QOSDate,main_QOS_SignalStrength,main_QOS_Location_Latitude,main_QOS_Location_Longitude,main_QOS_DeltaTransmittedBytes,main_QOS_DeltaReceivedBytes,main_Country,main_Region,main_City,conn_Generation_Category
Verizon Wireless,samsung,SM-N920V,ANDROID70,en,2017-07-17 02:57:31 UTC,null,34.979435,-92.0280843,2833,2035,United States,Arkansas,Cabot,4G
Verizon Wireless,motorola,XT1609,ANDROID60,en,2017-07-30 03:27:32 UTC,null,42.55317325,-114.4404778,0,0,United States,Idaho,Twin Falls,4G
Verizon Wireless,motorola,XT1030,ANDROID44,en,2017-06-15 15:41:28 UTC,null,40.3174063,-80.0319669,336,0,United States,Pennsylvania,Bethel Park,4G
Verizon Wireless,motorola,XT1030,ANDROID44,en,2017-07-29 21:09:48 UTC,-78,42.4970432,-71.7496415,10428,10491,United States,Massachusetts,Leominster,4G
Verizon Wireless,samsung,SCH-I545,ANDROID50,en,2017-07-29 18:39:46 UTC,null,40.6888504,-89.7976859,1823,440,United States,Illinois,null,4G
Verizon Wireless,blackberry,STV100-2,ANDROID60,en,2017-07-11 22:17:30 UTC,null,19.543333,-154.9017983,618,0,United States,Hawaii,null,4G
Verizon Wireless,LGE,VS985 4G,ANDROID60,en,2017-05-16 23:20:11 UTC,-62,33.5353383,-112.2627583,3176,9690,United States,Arizona,null,4G
Verizon Wireless,samsung,SM-G925V,ANDROID60,en,2017-07-19 13:53:55 UTC,-120,42.1590283,-77.1248425,1413,1715,United States,New York,null,4G
Verizon Wireless,motorola,XT1565,ANDROID60,en,2017-07-16 06:46:02 UTC,-74,45.4683887,-94.0771002,5299,12457,United States,Minnesota,null,4G
Verizon Wireless,LGE,VS985 4G,ANDROID60,en,2017-07-01 22:58:55 UTC,null,26.997104,-82.1187196,150,150,United States,Florida,null,3G
Verizon Wireless,samsung,SM-J320VPP,ANDROID60,en,2017-07-13 19:22:02 UTC,-74,37.2927252,-119.6484307,1353,1773,United States,California,null,4G
Verizon Wireless,HTC,HTC6525LVW,ANDROID60,en,2017-07-23 06:40:03 UTC,null,33.1218457,-117.1037478,5300,13110,United States,California,Escondido,4G
Verizon Wireless,motorola,XT1575,ANDROID60,en,2017-05-30 11:28:27 UTC,null,43.03529799,-87.98364401,24917,24248,United States,Wisconsin,Milwaukee,4G
Verizon Wireless,kyocera,E6782,ANDROID44,en,2017-05-19 19:17:54 UTC,-72,33.41294922,-110.8380076,3084,40960,United States,Arizona,null,4G
Verizon Wireless,LGE,VS995,ANDROID70,en,2017-07-24 21:47:23 UTC,-78,39.0468853,-94.4374742,3179,10300,United States,Missouri,Independence,4G
Verizon Wireless,motorola,XT1565,ANDROID60,en,2017-05-16 20:06:12 UTC,null,38.56273152,-75.55788767,0,0,United States,Delaware,null,4G
Verizon Wireless,samsung,SCH-I545,ANDROID50,en,2017-07-22 19:06:23 UTC,null,31.8687669,-81.333839,281,0,United States,Georgia,null,4G
Verizon Wireless,LGE,VS995,ANDROID70,en,2017-07-30 12:52:58 UTC,null,37.3409579,-76.7357151,0,0,United States,Virginia,null,UNKNOWN
Verizon Wireless,samsung,SM-N915V,ANDROID60,en,2017-05-21 15:27:27 UTC,null,33.3049419,-112.0526672,175,60,United States,Arizona,Phoenix,4G
Verizon Wireless,LGE,VS985 4G,ANDROID60,en,2017-07-07 17:31:35 UTC,null,45.77511,-108.582975,0,0,United States,Montana,Billings,4G
Verizon Wireless,motorola,XT1575,ANDROID60,en,2017-07-17 11:26:12 UTC,-67,40.45776325,-86.18419369,4004,6478,United States,Indiana,null,4G
Verizon Wireless,motorola,XT1096,ANDROID51,en,2017-07-24 00:48:52 UTC,null,41.4833608,-74.3921778,1912,4199,United States,New York,null,4G
Verizon Wireless,samsung,SM-N915V,ANDROID60,en,2017-07-31 14:03:27 UTC,-53,41.3086775,-76.0245514,0,0,United States,Pennsylvania,Back Mountain,4G
Verizon Wireless,motorola,XT1096,ANDROID51,en,2017-07-27 15:57:53 UTC,-83,37.968146,-121.79134,896,1141,United States,California,Antioch,4G
Verizon Wireless,samsung,kltevzw,ANDROID51,en,2017-07-12 23:14:24 UTC,-65,29.5742467,-95.022157,887,1172,United States,Texas,null,4G
Verizon Wireless,motorola,XT1609,ANDROID60,en,2017-07-13 16:16:05 UTC,null,32.1000233,-90.2995769,252,288,United States,Mississippi,null,4G
Verizon Wireless,motorola,XT1609,ANDROID60,en,2017-07-17 13:09:00 UTC,-83,32.3332431,-90.1652089,13504,25092,United States,Mississippi,Jackson,4G
Verizon Wireless,motorola,XT1096,ANDROID51,en,2017-07-25 21:32:03 UTC,-85,38.5972122,-90.1490313,1284,810,United States,Illinois,null,4G
Verizon Wireless,LGE,VS985 4G,ANDROID60,en,2017-07-16 11:05:54 UTC,null,33.6816078,-112.2756699,1951,5436,United States,Arizona,Peoria,3G
Verizon Wireless,motorola,XT1609,ANDROID60,en,2017-07-28 14:34:01 UTC,null,35.4612514,-93.49039,0,0,United States,Arkansas,null,4G
Verizon Wireless,samsung,SCH-I545,ANDROID50,en,2017-07-24 15:57:52 UTC,-78,41.9438621,-87.806301,791,964,United States,Illinois,Chicago,4G
Verizon Wireless,HTC,HTCD160LVWPP,ANDROID60,en,2017-06-30 06:20:05 UTC,null,46.0330043,-118.3836624,24270,31250,United States,Washington,null,4G
Verizon Wireless,motorola,Moto G (4),ANDROID70,en,2017-07-15 14:21:26 UTC,null,29.8091805,-82.5496252,5294,7810,United States,Florida,null,3G
Verizon Wireless,KYOCERA,E6810,ANDROID60,en,2017-07-15 18:10:35 UTC,-87,42.9499436,-76.5776639,580,580,United States,New York,Auburn,4G
Verizon Wireless,samsung,SCH-I545,ANDROID50,en,2017-07-17 15:44:57 UTC,-45,39.9046237,-86.0457676,1125,72,United States,Indiana,null,4G
Verizon Wireless,LGE,VS425PP,ANDROID51,en,2017-07-20 18:38:45 UTC,-79,30.5551661,-91.136136,1044,560,United States,Louisiana,null,4G
Verizon Wireless,samsung,SM-G925V,ANDROID60,en,2017-05-29 11:45:27 UTC,-62,44.8743162,-98.5177714,11837,21237,United States,South Dakota,null,4G
Verizon Wireless,samsung,SCH-I545,ANDROID50,en,2017-07-20 22:14:14 UTC,-77,41.9285886,-87.9183113,580,580,United States,Illinois,null,4G
Verizon Wireless,LGE,LG-VS450PP,ANDROID44,en,2017-05-22 14:28:53 UTC,-80,35.72868553,-83.49637535,0,0,United States,Tennessee,null,3G
Verizon Wireless,motorola,XT1609,ANDROID60,en,2017-07-25 18:45:15 UTC,-74,38.457221,-82.6471906,0,0,United States,Kentucky,Ashland,4G
Verizon Wireless,LGE,LG-VS450PP,ANDROID44,en,2017-07-15 15:27:46 UTC,null,45.77189593,-92.58926487,4233,41164,United States,Wisconsin,null,3G
Verizon Wireless,motorola,XT1030,ANDROID44,en,2017-07-09 17:54:05 UTC,null,33.0002671,-96.6134216,2148,1146,United States,Texas,null,3G
Verizon Wireless,LGE,LG-VS450PP,ANDROID44,en,2017-07-29 23:13:09 UTC,null,32.42710511,-86.20554219,896,170,United States,Alabama,Montgomery,3G
Verizon Wireless,motorola,XT1609,ANDROID60,en,2017-07-21 17:25:57 UTC,null,40.4879629,-95.8510909,0,0,United States,Nebraska,null,4G
Verizon Wireless,LGE,VS985 4G,ANDROID60,en,2017-07-14 15:49:27 UTC,null,33.89922,-84.4942171,798,488,United States,Georgia,null,4G
Verizon Wireless,motorola,XT1650,ANDROID70,en,2017-07-18 02:26:30 UTC,-77,41.4918425,-87.4437629,0,0,United States,Indiana,Schererville,4G
Verizon Wireless,samsung,SM-J320VPP,ANDROID60,en,2017-07-18 00:52:47 UTC,-83,32.9461918,-84.346718,6491,50327,United States,Georgia,null,4G
Verizon Wireless,LGE,VS985 4G,ANDROID60,en,2017-07-24 02:57:00 UTC,null,46.9860295,-122.8757908,52,52,United States,Washington,null,4G
Verizon Wireless,motorola,XT1080,ANDROID44,en,2017-07-26 14:09:50 UTC,null,31.6586124,-95.6863424,25156,100671,United States,Texas,null,4G
Verizon Wireless,motorola,XT1609,ANDROID60,en,2017-07-09 12:57:10 UTC,null,39.2948611,-76.7015011,0,0,United States,Maryland,Baltimore,4G
Verizon Wireless,HTC,HTC6525LVW,ANDROID60,en,2017-07-27 04:18:46 UTC,null,41.2040356,-96.1130058,0,0,United States,Nebraska,Omaha,4G
Verizon Wireless,samsung,SM-G928V,ANDROID70,en,2017-07-12 18:35:09 UTC,null,37.6332782,-84.7206429,0,0,United States,Kentucky,null,4G
Verizon Wireless,BlackBerry,BBB100-3,ANDROID71,en,2017-07-17 15:13:45 UTC,-89,39.997873,-74.1802658,18266,87116,United States,New Jersey,null,4G
Verizon Wireless,motorola,XT1609,ANDROID60,en,2017-07-14 18:00:42 UTC,null,42.0176351,-88.3345016,0,0,United States,Illinois,Elgin,4G
Verizon Wireless,LGE,VS985 4G,ANDROID60,en,2017-07-28 23:08:12 UTC,null,44.4048327,-72.9932484,7189,19461,United States,Vermont,null,3G
Verizon Wireless,samsung,SM-N915V,ANDROID60,en,2017-07-28 19:11:30 UTC,null,38.1715932,-92.6895632,780,996,United States,Missouri,null,4G
Verizon Wireless,LGE,VS985 4G,ANDROID60,en,2017-07-31 04:07:23 UTC,null,33.6574973,-112.1693702,4744,11711,United States,Arizona,null,4G
Verizon Wireless,motorola,XT1609,ANDROID60,en,2017-07-17 17:42:43 UTC,null,38.5786704,-75.2916726,7377,46281,United States,Delaware,null,4G
Verizon Wireless,motorola,XT1575,ANDROID60,en,2017-07-17 18:57:28 UTC,-79,38.8985065,-77.0152218,1421,810,United States,District of Columbia,District of Columbia,4G
Verizon Wireless,LGE,VS990,ANDROID60,en,2017-07-29 19:29:47 UTC,null,32.89880156,-83.78509789,6721,5524,United States,Georgia,Macon,4G
Verizon Wireless,motorola,Nexus 6,ANDROID70,en,2017-07-24 21:11:53 UTC,-60,40.37560881,-105.5051629,747,652,United States,Colorado,null,4G
Verizon Wireless,LGE,VS985 4G,ANDROID60,en,2017-07-23 17:32:53 UTC,null,42.9500671,-70.8327018,239,40,United States,New Hampshire,Hampton,4G
Verizon Wireless,motorola,Nexus 6,ANDROID70,en,2017-07-19 14:40:13 UTC,-78,40.5466346,-111.8948484,0,0,United States,Utah,null,4G
Verizon Wireless,motorola,XT1060,ANDROID51,en,2017-07-31 02:32:19 UTC,-80,39.9398251,-75.0579754,162484,275870,United States,New Jersey,null,4G
Verizon Wireless,samsung,SCH-I545,ANDROID50,en,2017-07-18 19:26:12 UTC,-74,36.0274478,-115.063609,0,0,United States,Nevada,Henderson,4G
Verizon Wireless,samsung,SCH-I545,ANDROID50,en,2017-07-24 09:22:44 UTC,-80,28.3686544,-80.7059997,0,0,United States,Florida,null,4G
Verizon Wireless,LGE,VS985 4G,ANDROID60,en,2017-07-26 14:20:23 UTC,-72,42.9476483,-70.8325508,0,0,United States,New Hampshire,Hampton,4G
Verizon Wireless,motorola,XT1609,ANDROID60,en,2017-07-29 15:46:46 UTC,null,36.8174615,-77.7498414,932731,2047345,United States,Virginia,null,4G
Verizon Wireless,HTC,HTC6500LVW,ANDROID50,en,2017-07-13 22:47:09 UTC,null,37.3921375,-122.1687885,0,0,United States,California,null,4G
Verizon Wireless,samsung,SCH-I545,ANDROID50,en,2017-07-27 09:06:03 UTC,-76,33.2689673,-117.3037642,19791,82220,United States,California,Oceanside,4G
Verizon Wireless,HTC,HTC6525LVW,ANDROID60,en,2017-07-31 11:23:12 UTC,null,32.9364464,-97.1588737,2801,1312,United States,Texas,Southlake,4G
Verizon Wireless,motorola,XT1575,ANDROID60,it,2017-07-23 17:17:55 UTC,-83,41.1199822,-73.4612365,13501,18559,United States,Connecticut,Norwalk,4G
Verizon Wireless,samsung,SM-J727V,ANDROID70,en,2017-07-13 12:02:10 UTC,null,45.6970494,-121.8134628,1804,907,United States,Oregon,null,4G
Verizon Wireless,motorola,XT1080,ANDROID44,en,2017-07-29 02:31:09 UTC,null,33.8373552,-118.2271925,695244,3913507,United States,California,Carson,4G
Verizon Wireless,kyocera,E6782,ANDROID44,en,2017-06-25 19:09:20 UTC,-77,33.85559149,-118.2831367,2665,1666,United States,California,Carson,4G
Verizon Wireless,motorola,XT1080,ANDROID44,en,2017-07-20 20:32:56 UTC,null,34.0875208,-117.6631033,29064,60856,United States,California,Upland,4G
Verizon Wireless,LGE,VS988,ANDROID70,en,2017-07-15 17:56:40 UTC,null,42.4143559,-84.3691194,36028,116610,United States,Michigan,null,3G
Verizon Wireless,motorola,XT1609,ANDROID60,en,2017-07-15 09:45:40 UTC,-83,45.2976347,-85.2603637,0,0,United States,Michigan,null,4G
Verizon Wireless,kyocera,E6782,ANDROID44,en,2017-06-12 16:14:51 UTC,null,39.52471976,-84.38150975,0,0,United States,Ohio,Middletown,4G
Verizon Wireless,LGE,VS988,ANDROID70,en,2017-07-22 09:28:37 UTC,null,42.3748234,-84.4265379,39090,78190,United States,Michigan,null,3G
Verizon Wireless,HTC,HTC6500LVW,ANDROID50,en,2017-07-25 12:44:54 UTC,-73,42.3230325,-83.5286969,0,0,United States,Michigan,Canton,4G
Verizon Wireless,samsung,SM-J320V,ANDROID60,en,2017-07-27 19:36:15 UTC,-83,41.3796878,-81.8143128,817,950,United States,Ohio,Middleburg Heights,4G
Verizon Wireless,blackberry,STV100-2,ANDROID60,en,2017-07-17 13:50:48 UTC,null,43.6353923,-84.2241746,0,180,United States,Michigan,Midland,4G
Verizon Wireless,samsung,SCH-I545,ANDROID50,en,2017-07-20 00:04:09 UTC,null,40.799041,-74.2680002,599,533,United States,New Jersey,West Orange,4G
Verizon Wireless,samsung,SM-J320V,ANDROID60,en,2017-07-28 20:27:21 UTC,null,40.6930883,-73.9839901,0,104,United States,New York,New York,3G
Verizon Wireless,samsung,SCH-I545,ANDROID50,en,2017-07-27 09:17:23 UTC,-85,40.8075979,-74.2518627,8478,22108,United States,New Jersey,West Orange,4G
Verizon Wireless,HTC,HTCD160LVWPP,ANDROID60,en,2017-05-31 10:20:28 UTC,-80,40.6685105,-73.3734601,16946,10417,United States,New York,Copiague,4G
Verizon Wireless,samsung,SM-G928V,ANDROID60,en,2017-06-21 03:34:06 UTC,-90,34.8888177,-80.6206804,0,0,United States,North Carolina,null,4G
Verizon Wireless,LGE,VS995,ANDROID70,en,2017-07-09 21:53:11 UTC,null,36.0394208,-79.7793694,192405,2708939,United States,North Carolina,Greensboro,4G
Verizon Wireless,LGE,VS985 4G,ANDROID60,en,2017-07-03 02:33:39 UTC,null,35.398674,-78.3738567,75,0,United States,North Carolina,null,4G
Verizon Wireless,samsung,SM-J100VPP,ANDROID51,en,2017-07-02 21:17:13 UTC,-69,34.5358075,-79.6567875,2499,1480,United States,South Carolina,null,4G
Verizon Wireless,samsung,SCH-I545,ANDROID50,en,2017-07-29 16:26:37 UTC,-57,36.0589347,-79.3487889,6086,11955,United States,North Carolina,null,4G
Verizon Wireless,motorola,XT1609,ANDROID60,en,2017-07-24 14:34:10 UTC,-84,34.11121099,-82.10701922,0,0,United States,South Carolina,null,4G
