Year,AssignedID,Bank,FIPSStateCode,FIPSCountyCode,MSA,FeatureID,Tract,MinPer,TraMedY,LocMedY,Tractrat,Income,CurAreY,IncRat,UPB,LTV,MortDate,AcquDate,Purpose,Coop,Product,FedGuar,Term,AmorTerm,SellType,NumBor,First,CICA,BoRace,CoRace,BoGender,CoGender,BoAge,CoAge,Occup,NumUnits,Bed1,Bed2,Bed3,Bed4,Aff1,Aff2,Aff3,Aff4,Rent1,Rent2,Rent3,Rent4,RentUt1,RentUt2,RentUt3,RentUt4,Geog,Rate,Amount,Front,Back,BoCreditScore,CoBoCreditScore,PMI,Self,PropType,ArmIndex,ArmMarg,PrepayP,BoEth,Race2,Race3,Race4,Race5,CoEth,Corace2,Corace3,Corace4,Corace5,HOEPA,LienStatus,SpcHsgGoals,FedFinStbltyPlan,AcqTyp,GSEREO
2018,2131462,Atlanta,72,97,32420,9999999999,804,99.41,11393,21434,0.5315,43992,23600,1.8641,45000,1,2017,2018,1,2,1,2,180,180,1,1,1,9,5,8,1,4,43,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0325,45000,0.1149,0.4488,2,9,0,2,PT01,99,99999,12/31/9999,1,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2181778,Des Moines,27,93,99999,9999999999,5603,6.94,68039,69726,0.9758,78000,71200,1.0955,63120,0.8,2018,2018,2,2,1,0,360,360,1,2,2,9,5,5,1,2,50,45,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0475,63120,0.0986,0.3437,2,4,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2156470,Topeka,31,55,36540,9999999999,73.18,7.23,126927,75898,1.6723,220185,81600,2.6983,350800,0.8,2018,2018,1,2,1,0,360,360,1,2,2,9,5,5,1,2,43,32,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0463,350800,0.1674,0.2747,5,5,0,2,PT07,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2173456,Chicago,34,3,35620,9999999999,154,81.19,70069,83298,0.8412,122760,94600,1.2977,451328,0.74,2018,2018,1,2,1,0,360,360,1,1,1,9,2,8,2,4,48,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0575,451800,0.4955,0.5002,4,9,0,1,PT07,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2147772,Des Moines,29,51,27620,9999999999,202,2.31,87173,64701,1.3473,128625,79500,1.6179,213600,0.89,2018,2018,1,2,1,0,360,360,1,1,2,9,5,8,2,4,64,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.045,213600,0.1289,0.2229,5,9,0.25,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2180579,Des Moines,41,15,15060,9999999999,9503.02,11.35,46300,52778,0.8773,87696,54700,1.6032,114000,0.54,2018,2018,1,2,1,0,360,360,1,2,2,9,5,5,2,1,31,39,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0488,114000,0.1244,0.4498,5,4,0,2,PT07,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2190551,Indianapolis,39,61,17140,1086201,241,5.68,91801,70589,1.3,210000,77000,2.7273,423920,0.8,2018,2018,1,2,1,0,360,360,1,1,2,9,5,8,1,4,99,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0425,423920,0.18,0.29,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2129241,Boston,37,55,28620,9999999999,9705.02,8.72,57831,63667,0.9083,221664,67000,3.3084,296423,0.8,2018,2018,1,2,1,0,360,360,1,2,2,9,5,5,1,2,33,35,2,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0499,297200,0.1644,0.433,3,3,0,1,PT01,99,99999,12/31/9999,3,6,6,6,6,3,6,6,6,6,2,1,2,2,1,2
2018,2162705,Boston,9,13,25540,9999999999,8401,8.91,93083,90197,1.032,71352,96600,0.7386,156697,0.99,2018,2018,1,2,1,1,360,360,1,1,1,9,5,8,1,4,32,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0463,157102,0.2081,0.2756,2,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2135848,Indianapolis,37,21,11700,2406846,28.04,6.9,55000,57243,0.96,65309,60400,1.0813,218000,0.8,2018,2018,1,2,1,0,360,360,1,1,2,9,5,8,1,4,67,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0425,218000,0.25,0.31,4,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2147678,Des Moines,19,113,16300,9999999999,30.01,11.75,82872,78139,1.0606,101898,81300,1.2534,65000,0.41,2018,2018,1,2,1,0,180,180,1,2,2,9,5,5,1,2,50,54,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0438,65000,0.1026,0.1773,5,5,0,2,PT11,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2138629,Indianapolis,18,167,45460,2396042,14,16.09,60234,53828,1.11,59090,58300,1.0135,96000,0.8,2018,2018,1,2,1,0,360,360,1,1,2,9,5,8,1,4,99,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0463,96000,0.14,0.15,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2166445,Chicago,17,43,16980,9999999999,8465.24,33.24,129798,78092,1.6621,110208,84600,1.3027,331573,0.8,2018,2018,1,2,1,0,360,360,1,1,1,9,5,8,1,4,31,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0463,332000,0.2735,0.2834,5,9,0,2,PT01,99,99999,12/31/9999,3,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2153677,Topeka,20,149,31740,9999999999,1,10.19,77102,68754,1.1214,73704,72200,1.0208,186150,0.85,2018,2018,2,2,1,0,360,360,1,1,2,9,5,8,1,4,35,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.045,186150,0.2194,0.2562,5,9,0.12,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2149309,Dallas,48,213,11980,9999999999,9506.02,11.67,44899,52076,0.8622,66000,54200,1.2177,198288,0.77,2017,2018,2,2,1,0,360,360,1,1,2,9,5,8,1,4,48,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0375,200000,0.2275,0.3719,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2160718,Topeka,20,59,36840,9999999999,9544,12.46,49680,65300,0.7608,97381,64800,1.5028,154000,0.72,2018,2018,2,2,1,0,360,360,1,2,2,9,5,5,2,2,53,42,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0513,154000,0.1487,0.1856,4,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2141213,Chicago,55,101,39540,9999999999,14,22.1,64783,68939,0.9397,24648,78300,0.3148,108007,0.99,2018,2018,1,2,1,1,360,360,1,1,1,9,5,8,2,4,31,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0388,108007,0.4235,0.4235,2,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2132266,Cincinnati,18,59,26900,2396744,4102,12.18,84424,66803,1.2637,53424,68400,0.7811,125000,0.52,2017,2018,1,2,1,0,360,360,1,1,2,9,5,8,2,4,42,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,1,0.0388,125000,0.21,0.43,5,9,0,2,PT02,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,1,2,4,2
2018,2187790,Cincinnati,18,63,26900,2396582,2106.05,5.66,107594,66803,1.6106,458292,75100,6.1024,453100,0.8,2018,2018,1,2,1,0,360,360,1,2,2,9,5,5,1,2,55,51,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0475,453100,0.08,0.18,5,5,0,1,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,4,2
2018,2148415,Des Moines,29,165,28140,9999999999,300.01,22.65,79015,74661,1.0583,122568,80000,1.5321,270655,0.95,2018,2018,1,2,1,0,360,360,1,2,1,9,5,7,2,1,29,28,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0463,270655,0.1848,0.3896,4,5,0.3,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2150483,Topeka,4,15,29420,9999999999,9525,13.58,65977,47816,1.3798,51840,49600,1.0452,230000,0.69,2018,2018,2,2,1,0,360,360,1,1,2,9,7,8,3,4,61,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.04,230000,0.3084,0.3445,4,9,0,2,PT01,99,99999,12/31/9999,3,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2189892,Indianapolis,26,81,24340,622409,146.02,5.6,76399,65342,1.16,139584,70300,1.9855,344250,0.85,2018,2018,1,2,1,0,360,360,1,1,2,9,7,8,3,4,38,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0463,344250,0.21,0.3,5,9,0.12,2,PT01,99,99999,12/31/9999,3,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2190393,Indianapolis,8,41,17820,2410198,65.02,61.71,48975,71351,0.68,55120,77900,0.7076,170750,0.82,2018,2018,1,2,1,0,360,360,1,2,1,9,7,7,3,3,99,99,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0475,170750,0.25,0.31,4,5,0.12,2,PT07,99,99999,12/31/9999,3,6,6,6,6,3,6,6,6,6,2,1,2,2,1,2
2018,2143722,Chicago,17,173,99999,9999999999,9593,2.64,51359,60327,0.8513,129036,63900,2.0193,176850,0.9,2018,2018,1,2,1,0,360,360,1,2,2,9,5,5,1,2,46,46,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0463,176850,0.1204,0.2377,5,5,0.25,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2143802,Chicago,6,111,37100,9999999999,75.14,31.54,99444,88547,1.1231,96768,96000,1.008,501868,0.75,2018,2018,1,2,1,0,360,360,1,2,2,9,5,5,1,2,46,45,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0475,502500,0.4241,0.4727,4,4,0,1,PT07,99,99999,12/31/9999,1,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2139106,Indianapolis,26,139,24340,629253,216.04,4.69,77318,65342,1.18,103491,70300,1.4721,303183,0.8,2018,2018,1,2,1,0,360,360,1,2,2,9,5,5,1,2,99,99,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0413,303183,0.23,0.31,5,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2129579,New York,36,103,35620,9999999999,1354.03,16.11,131645,83298,1.5804,104964,94600,1.1096,240000,0.53,2018,2018,2,2,1,0,360,360,1,2,2,9,5,5,1,2,59,67,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.045,240000,0.2645,0.2851,5,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2171533,Chicago,17,31,16980,9999999999,2801,26.79,162865,78092,2.0856,89988,84600,1.0637,288000,0.8,2018,2018,1,2,1,0,360,360,1,1,1,9,7,8,3,4,30,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0463,288000,0.3111,0.3249,5,9,0,2,PT11,99,99999,12/31/9999,3,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2152546,Topeka,20,79,48620,9999999999,302,17.37,65120,65925,0.9878,57168,69400,0.8237,61250,0.48,2018,2018,2,2,1,0,240,240,1,2,2,9,5,5,1,2,83,78,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0425,61250,0.1708,0.2516,5,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2151388,Topeka,8,41,17820,9999999999,51.07,32.73,84087,71351,1.1785,203808,73600,2.7691,255908,0.72,2017,2018,2,2,1,2,360,360,1,2,2,9,5,5,2,1,58,56,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0363,256303,0.0914,0.2119,2,3,0,2,PT07,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2137343,Indianapolis,26,59,25880,2398309,502,3.48,51157,53542,0.85,94308,58700,1.6066,148000,0.8,2018,2018,2,2,1,0,360,360,1,2,2,9,5,5,1,2,61,49,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0463,148000,0.13,0.32,5,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2130692,Pittsburgh,51,85,40060,9999999999,3210.02,14.4,97202,77094,1.2608,53760,83200,0.6462,192000,0.8,2018,2018,1,2,1,0,360,360,1,1,2,9,5,8,1,4,39,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0488,192000,0.2761,0.484,3,9,0,2,PT07,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2188334,Cincinnati,4,13,38060,2411414,1032.15,11.76,103906,63686,1.6315,199078,69100,2.881,318400,0.8,2018,2018,1,2,1,0,360,360,1,2,2,9,5,5,2,1,60,61,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0525,318400,0.12,0.25,3,4,0,1,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,4,2
2018,2147293,Des Moines,29,107,28140,9999999999,901,7.62,59531,74661,0.7974,62940,80000,0.7868,96000,0.69,2018,2018,2,2,1,0,360,360,1,2,2,9,5,5,1,2,70,68,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0463,96000,0.1583,0.2182,5,5,0,2,PT07,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2132650,Cincinnati,39,55,17460,9999999999,3119,2.71,131454,65821,1.9971,243409,67900,3.5848,296000,0.8,2018,2018,1,2,1,0,360,360,1,2,2,9,5,5,2,1,47,48,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0388,296000,0.11,0.19,5,4,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,4,2
2018,2162179,Boston,25,21,14460,9999999999,4191,13.93,96492,98431,0.9803,75480,107800,0.7002,320000,0.8,2018,2018,1,2,1,0,360,360,1,1,2,9,2,8,2,4,26,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.045,320000,0.3649,0.4064,5,9,0,2,PT11,99,99999,12/31/9999,3,5,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2181681,Des Moines,46,83,43620,9999999999,101.04,5.33,109559,74891,1.4629,142775,78700,1.8142,319200,0.8,2018,2018,1,2,1,0,240,240,1,2,2,9,5,5,1,2,69,66,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0438,319200,0.226,0.4114,5,5,0,1,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2180711,Des Moines,19,167,99999,9999999999,701,4.53,66541,72407,0.919,63600,74800,0.8503,192000,0.8,2018,2018,2,2,1,0,360,360,1,1,2,9,5,8,1,4,24,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.045,192000,0.2455,0.3157,4,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2141410,Chicago,55,25,31540,9999999999,102,4.1,179000,83743,2.1375,245100,91700,2.6728,450000,0.77,2018,2018,1,2,1,0,360,360,1,2,2,9,5,5,1,2,38,38,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0413,450000,0.1616,0.2804,5,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2131501,Atlanta,24,33,47900,9999999999,8007.05,87.47,119833,108141,1.1081,149328,110300,1.3538,451707,1.03,2017,2018,1,2,1,2,360,360,1,1,1,9,7,8,1,4,53,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0363,454567,0.2136,0.3054,4,9,0,2,PT01,99,99999,12/31/9999,1,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2191441,Indianapolis,8,59,19740,2412237,102.09,31.9,63951,80820,0.79,122184,89900,1.3591,275000,0.59,2018,2018,1,2,1,0,360,360,1,2,2,9,7,7,1,2,99,99,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0475,275000,0.18,0.23,5,4,0,2,PT07,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2150926,Topeka,31,109,30700,9999999999,37.14,6.1,116875,72700,1.6076,102948,78400,1.3131,218000,0.8,2018,2018,1,2,1,0,360,360,1,2,2,9,5,5,1,2,32,39,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0388,218000,0.1854,0.3114,4,5,0,2,PT07,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2160746,Topeka,31,55,36540,9999999999,74.43,11.31,128929,75898,1.6987,95652,81600,1.1722,198000,0.8,2018,2018,2,2,1,0,360,360,1,2,2,9,5,5,2,1,38,34,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0488,198000,0.19,0.42,4,2,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2179435,Des Moines,41,33,24420,9999999999,3606,12.95,55839,47788,1.1685,61608,53600,1.1494,268000,0.8,2018,2018,2,2,1,0,360,360,1,1,2,9,5,8,1,4,52,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0513,268000,0.3497,0.4656,4,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2162785,Boston,33,15,14460,9999999999,40,4.02,111121,98431,1.1289,93901,107800,0.8711,304000,0.8,2018,2018,1,2,1,0,360,360,1,2,2,9,5,5,1,2,28,29,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0475,304000,0.2898,0.3417,5,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2152073,Topeka,31,47,30420,9999999999,9680,13.62,62961,62469,1.0079,58296,68000,0.8573,64000,0.8,2018,2018,1,2,1,0,360,360,1,2,1,9,5,5,1,2,24,24,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.045,64000,0.1056,0.2951,4,3,0,1,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2189494,Indianapolis,55,79,33340,1583312,1401,6.34,100139,71764,1.39,104085,77300,1.3465,215200,0.8,2018,2018,2,2,1,0,360,360,1,1,2,9,5,8,1,4,99,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.05,215200,0.2,0.39,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2155430,San Francisco,6,85,41940,9999999999,5030.03,38.77,140655,112490,1.2504,176052,125200,1.4062,679650,0.59,2018,2018,2,2,1,0,360,360,1,2,2,9,5,5,1,2,63,61,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0488,679650,0.2987,0.3798,5,4,0,2,PT01,99,99999,12/31/9999,1,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2157378,Topeka,20,41,99999,9999999999,846,9.89,45250,61284,0.7384,68914,62700,1.0991,61000,0.38,2018,2018,2,2,1,0,360,360,1,2,2,9,5,5,1,2,50,46,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0463,61000,0.1134,0.2163,5,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2145220,Des Moines,19,163,19340,9999999999,119,13.51,54342,67930,0.8,174288,72300,2.4106,199920,0.8,2018,2018,1,2,1,0,360,360,1,2,2,9,5,5,1,1,76,51,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.04,199920,0.1137,0.3215,5,4,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2145134,Des Moines,19,49,19780,9999999999,509.01,5.74,83900,78488,1.069,184634,79600,2.3195,178120,0.8,2018,2018,1,2,1,0,360,360,1,2,1,9,5,5,1,2,30,29,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0388,178120,0.0925,0.2059,5,4,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2156178,San Francisco,6,37,31080,9999999999,2625.01,10.16,202625,70221,2.8855,555408,69300,8.0145,576000,0.2,2018,2018,2,2,1,0,360,360,1,1,2,9,5,8,2,4,49,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0475,576000,0.1551,0.1756,3,9,0,1,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2191575,Indianapolis,8,59,19740,2409737,102.12,31.44,72222,80820,0.89,131448,89900,1.4622,343567,0.8,2018,2018,1,2,1,0,360,360,1,2,1,9,5,5,2,1,99,99,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0475,344000,0.19,0.23,5,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2018,2138248,Indianapolis,18,43,31140,2396958,711.01,3.85,72283,64777,1.11,317660,70400,4.5122,250000,0.72,2018,2018,1,2,1,0,360,360,1,1,2,9,5,8,1,4,40,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0438,250000,0.05,0.06,5,9,0,1,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2152191,Topeka,31,89,99999,9999999999,9743,7.74,66458,62469,1.0639,92747,68000,1.3639,180000,0.8,2018,2018,1,2,1,0,240,240,1,1,2,9,5,8,2,4,28,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.04,180000,0.1692,0.2386,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2185017,Cincinnati,39,17,17140,9999999999,111.17,20.26,103984,70589,1.473,96528,77000,1.2536,275200,0.8,2018,2018,1,2,1,0,360,360,1,1,2,9,5,8,1,4,38,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.045,275200,0.27,0.36,5,9,0,2,PT02,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,4,2
2018,2174940,Dallas,5,7,22220,9999999999,210.01,13.97,52599,61655,0.8531,82600,65400,1.263,150000,0.55,2018,2018,2,2,1,0,360,360,1,1,2,9,5,8,1,4,28,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0438,150000,0.1176,0.1948,4,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2018,2182096,Des Moines,8,15,99999,9999999999,2,11.1,63214,63345,0.9979,93000,67300,1.3819,248000,0.8,2018,2018,2,2,1,0,360,360,1,1,2,9,5,8,1,4,44,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.05,248000,0.1842,0.3899,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
