loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
10000,10000,10000,36 months,10.33%,324.23,B,B1,Care giver,4 years,MORTGAGE,60000,Source Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,280xx,NC,9.02,1,Jul-2006,1,4,,14,0,12910,23.8%,24,w,9035.04,9035.04,1285.44,1285.44,964.96,320.48,0,0,0,Jul-2019,324.23,Aug-2019,Jul-2019,0,4,1,Individual,,,,0,0,28049,1,1,0,1,19,15139,166,1,4,5826,44,54200,0,5,1,5,2004,16902,40.9,1,0,152,131,4,4,0,13,,4,,2,3,6,6,7,7,13,17,6,14,0,0,1,1,95.7,16.7,0,0,63297,28049,28600,9097,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
16000,16000,16000,36 months,8.19%,502.79,A,A4,"Director, Medical Staff Administration",4 years,MORTGAGE,141000,Not Verified,Feb-2019,Current,n,,,debt_consolidation,Debt consolidation,923xx,CA,9.54,0,Mar-2005,0,,84,9,1,8402,53.5%,13,w,14005.19,14005.19,2506.67,2506.67,1994.81,511.86,0,0,0,Jul-2019,502.79,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,36135,1,3,1,1,5,27733,61,0,0,2043,59,15700,1,0,2,1,4015,457,81.7,0,0,56,167,28,5,0,28,,5,,0,1,5,1,2,4,6,9,5,9,0,0,0,1,100,100,1,0,61037,36135,2500,45337,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
15000,15000,15000,36 months,6.46%,459.47,A,A1,Phlebotomy manager,2 years,MORTGAGE,185000,Not Verified,Feb-2019,Current,n,,,credit_card,Credit card refinancing,180xx,PA,18.96,0,Mar-2007,0,,84,13,1,10188,18.5%,32,w,13086.52,13086.52,2291.97,2291.97,1913.48,378.49,0,0,0,Jul-2019,459.47,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,146325,0,7,1,5,9,136137,78,0,0,5782,45,55200,9,2,13,5,11256,45012,18.5,0,0,135,77,34,9,2,34,,3,,0,3,3,6,7,22,6,7,3,13,0,0,0,1,100,0,1,0,214256,146325,55200,159056,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
23800,23800,23800,60 months,29.00%,755.46,E,E5,WELDER,10+ years,RENT,62000,Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,604xx,IL,34.4,0,Apr-2007,2,,,7,0,4160,50.1%,24,f,23052.26,23052.26,2983.5,2983.5,747.74,2235.76,0,0,0,Jul-2019,755.46,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,62173,1,4,2,4,5,58013,84,0,1,3860,81,8300,4,4,3,5,8882,1640,70.2,0,0,135,143,13,5,0,13,,5,,0,1,3,1,4,11,3,13,3,7,0,0,0,2,100,0,0,0,77205,62173,5500,68905,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
22000,22000,22000,36 months,18.94%,805.77,D,D2,Program Manager Application Architecture,10+ years,MORTGAGE,154849,Not Verified,Feb-2019,Current,n,,,debt_consolidation,Debt consolidation,681xx,NE,25.46,1,Feb-2000,1,19,,13,0,18209,53.4%,22,f,19633.79,19633.79,4005.7,4005.7,2366.21,1639.49,0,0,0,Jul-2019,805.77,Aug-2019,Jul-2019,0,19,1,Individual,,,,0,0,395441,3,5,2,5,5,106650,76,1,5,7024,69,34100,1,2,2,11,30419,1361,91.9,0,0,145,228,5,5,2,5,,1,,1,3,4,3,5,10,7,10,4,13,0,0,1,3,95.5,100,0,0,448577,124859,16900,135688,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
17000,17000,17000,36 months,8.81%,539.1,A,A5,High Voltage supervisor /Tech,3 years,RENT,124000,Not Verified,Mar-2019,Current,n,,,credit_card,Credit card refinancing,378xx,TN,21.84,0,Oct-2007,0,,,25,0,33415,64.8%,62,w,15777.53,15777.53,1608.98,1608.98,1222.47,386.51,0,0,0,Jul-2019,539.1,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,54365,2,5,5,10,3,20950,74,1,2,5785,67,51600,0,2,1,12,2175,4711,83.6,0,0,124,137,10,3,0,10,,10,,0,13,18,13,18,35,20,27,18,25,0,0,0,6,100,61.5,0,0,104120,54365,28700,52520,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
24000,24000,23725,36 months,13.08%,809.58,B,B5,POWER TOOL SETUP(KELLERMAN),10+ years,MORTGAGE,80000,Source Verified,Mar-2019,Current,n,,,credit_card,Credit card refinancing,983xx,WA,12.82,1,Dec-2012,0,16,90,9,1,16222,52.5%,22,f,21771.98,21522.51,3203.44,3166.73,2228.02,975.42,0,0,0,Jul-2019,809.58,Aug-2019,Jul-2019,0,,1,Individual,,,,0,99,274692,0,1,0,2,17,15110,64,0,2,6401,58,30900,2,2,0,4,30521,5506,73.5,0,0,72,75,17,17,3,17,,17,,0,4,5,4,7,7,7,12,5,9,0,0,0,0,95.5,50,1,0,310152,31332,20800,23480,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
12000,12000,12000,36 months,10.72%,391.28,B,B2,Motor coach operator ,10+ years,RENT,42000,Source Verified,Feb-2019,Current,n,,,debt_consolidation,Debt consolidation,328xx,FL,7.17,0,Mar-2009,0,,,10,0,12378,37.5%,16,w,10500.48,10500.48,2002.6,2002.6,1499.52,503.08,0,0,0,Jul-2019,391.28,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,12378,1,0,0,1,18,0,,1,2,3979,38,33000,0,1,3,3,1238,13306,45.9,0,0,119,55,3,3,0,3,,10,,0,5,6,7,8,4,10,12,6,10,0,0,0,1,100,28.6,0,0,33000,12378,24600,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
40000,40000,40000,60 months,8.19%,814.7,A,A4,,< 1 year,MORTGAGE,180000,Not Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,335xx,FL,24.18,0,Aug-1993,1,33,,26,0,145429,55%,33,w,37810.92,37810.92,3240.6,3240.6,2189.08,1051.52,0,0,0,Jul-2019,814.7,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,546089,4,3,2,2,4,48037,87,3,3,11109,64,238461,2,1,3,5,21003,44413,59.4,0,0,130,307,3,3,6,3,,4,,1,13,14,16,17,4,19,23,14,26,0,0,0,5,93.8,43.8,0,0,818152,193466,109400,84905,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
7000,7000,6975,36 months,8.81%,221.98,A,A5,,n/a,RENT,15012,Not Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,338xx,FL,19.36,0,Dec-1998,0,,,13,0,8181,21.4%,18,f,6310.1,6287.56,884.49,881.33,689.9,194.59,0,0,0,Jul-2019,221.98,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,8181,2,0,0,0,172,0,,3,4,2765,21,38200,0,0,1,4,629,22105,21.9,0,0,172,243,2,2,0,6,,12,,0,4,7,6,7,1,13,17,7,13,0,0,0,3,100,16.7,0,0,38200,8181,28300,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
4500,4500,4500,36 months,8.81%,142.71,A,A5,Process technician ,< 1 year,RENT,40000,Source Verified,Feb-2019,Current,n,,,credit_card,Credit card refinancing,982xx,WA,18.84,0,Jun-2003,0,,64,8,1,1375,12.5%,19,w,3943.53,3943.53,709.15,709.15,556.47,152.68,0,0,0,Jul-2019,142.71,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,21068,0,2,1,2,11,19693,83,1,3,1311,61,11000,1,2,5,5,2634,5389,19.6,0,0,170,188,9,9,0,26,,11,,0,1,2,2,4,5,6,14,2,8,0,0,0,2,100,0,1,0,34610,21068,6700,23610,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
35000,35000,35000,36 months,13.90%,1194.52,C,C1,Police Officer,10+ years,MORTGAGE,125000,Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,121xx,NY,23.53,0,May-2001,1,,,15,0,96506,71%,39,w,31634.44,31634.44,4751.05,4751.05,3365.56,1385.49,0,0,0,Jul-2019,1194.52,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,370880,0,1,1,2,11,17612,88,0,0,23751,73,136000,2,6,5,2,28529,36990,67.4,0,0,209,214,38,11,5,38,,3,,0,5,6,9,13,17,12,17,6,15,0,0,0,1,100,71.4,0,0,503750,114118,113500,20000,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
25000,25000,25000,60 months,16.91%,620.11,C,C5,Cyber security officer ,5 years,OWN,87000,Verified,Feb-2019,Current,n,,,credit_card,Credit card refinancing,028xx,RI,23.97,0,Feb-2007,2,,,14,0,19689,51.5%,21,w,23622.63,23622.63,3077.06,3077.06,1377.37,1699.69,0,0,0,Jul-2019,620.11,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,87383,1,7,2,5,7,67694,86,2,3,8198,74,38200,1,1,3,8,6242,16111,55,0,0,144,107,3,3,0,3,,1,,0,5,5,5,7,10,6,11,5,14,0,0,0,4,100,0,0,0,117392,87383,35800,79192,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
30000,30000,30000,36 months,17.97%,1084.13,D,D1,Manager,7 years,RENT,175000,Source Verified,Feb-2019,Current,n,,,credit_card,Credit card refinancing,025xx,MA,34.86,0,Mar-2002,0,,,19,0,62068,67.4%,30,w,26729.09,26729.09,5360.75,5360.75,3270.91,2089.84,0,0,0,Jul-2019,1084.13,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,136325,2,3,0,2,20,74257,42,2,5,10831,58,92100,1,0,2,7,7175,19322,72.3,0,0,53,203,3,3,3,3,,0,,0,8,11,10,11,5,16,22,11,19,0,0,0,2,100,60,0,0,214294,136325,69800,122194,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
18000,18000,18000,60 months,17.19%,449.19,C,C5,ASSISTANT DIRECTOR,2 years,MORTGAGE,75000,Not Verified,Mar-2019,Current,n,,,home_improvement,Home improvement,105xx,NY,25.41,2,May-1993,0,17,,12,0,19561,76.4%,18,w,17218.04,17218.04,1762.38,1762.38,781.96,980.42,0,0,0,Jul-2019,449.19,Aug-2019,Jul-2019,0,,1,Joint App,150000,26.9,Not Verified,0,0,410960,1,4,1,2,4,64779,81,1,1,15255,80,25600,0,1,0,3,34247,4116,82.3,0,0,57,310,9,4,3,47,23,21,23,0,4,6,4,4,4,7,11,6,12,0,0,0,2,83.3,25,0,0,419009,84340,23200,80276,70330,Jan-2003,1,3,10,66.4,6,7,0,0,,N,,,,,,,,,,,,,,,N,,,,,,
5500,5500,5500,36 months,11.71%,181.92,B,B3,Medical Staff Manager,3 years,RENT,90500,Not Verified,Feb-2019,Current,n,,,debt_consolidation,Debt consolidation,895xx,NV,5.4,0,Aug-2003,0,,106,5,1,12815,48.7%,16,w,2343.29,2343.29,3375.22,3375.22,3156.71,218.51,0,0,0,Jul-2019,181.92,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,12815,1,0,0,0,,0,,1,3,11615,49,26300,0,0,0,3,2563,9785,56.7,0,0,,186,4,4,0,4,,23,,0,2,2,3,10,0,5,16,2,5,0,0,0,1,100,33.3,1,0,26300,12815,22600,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
18000,18000,18000,60 months,8.19%,366.62,A,A4,Electronic Equipment Maintainer ,< 1 year,RENT,85000,Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,117xx,NY,17.08,0,Nov-2005,0,,,13,0,5290,14.8%,16,w,17014.89,17014.89,1450.1,1450.1,985.11,464.99,0,0,0,Jul-2019,366.62,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,54616,0,5,1,3,11,49326,87,0,1,2661,59,35800,1,2,1,4,4201,28275,9.7,0,0,160,86,21,11,0,30,,11,,0,5,7,6,6,8,8,8,7,13,0,0,0,1,100,0,0,0,92578,54616,31300,56778,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
28000,28000,28000,60 months,12.40%,628.52,B,B4,Pharmacist,8 years,OWN,108744,Verified,Mar-2019,Current,n,,,home_improvement,Home improvement,442xx,OH,50.79,0,Feb-2006,2,,,15,0,31162,11.3%,28,w,26622.08,26622.08,2475.5,2475.5,1377.92,1097.58,0,0,0,Jul-2019,628.52,Aug-2019,Jul-2019,0,,1,Joint App,173994,35.55,Verified,0,0,586573,0,6,2,3,10,245062,64,0,0,22895,35,113900,2,0,6,3,39105,68338,14.1,0,0,138,157,31,10,7,31,,1,,0,3,3,5,6,12,7,9,3,15,0,0,0,2,100,0,0,0,765060,276224,99500,325260,142786,Jun-1996,0,4,12,18.7,2,10,0,0,,N,,,,,,,,,,,,,,,N,,,,,,
12000,12000,12000,60 months,12.40%,269.37,B,B4,Sign Language Interpreter ,10+ years,MORTGAGE,54000,Not Verified,Feb-2019,Current,n,,,credit_card,Credit card refinancing,145xx,NY,18.67,0,Apr-2011,0,,,11,0,14271,36.2%,19,w,11199.02,11199.02,1338.58,1338.58,800.98,537.6,0,0,0,Jul-2019,269.37,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,146104,0,2,0,2,15,12385,74,0,0,4297,47,39400,1,0,0,2,13282,13029,52.3,0,0,81,94,30,15,1,43,,15,,0,5,5,5,9,3,8,15,5,11,0,0,0,0,100,0,0,0,204300,26656,27300,16852,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
15000,15000,15000,36 months,16.91%,534.12,C,C5,Engineering Manager,10+ years,MORTGAGE,221000,Source Verified,Feb-2019,Current,n,,,debt_consolidation,Debt consolidation,301xx,GA,19.23,1,Mar-1984,0,19,,16,0,34425,67.8%,35,w,13340.14,13340.14,2559.54,2559.54,1659.86,899.68,0,0,0,Jul-2019,534.12,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,397422,1,6,0,4,16,63801,72,0,0,10167,71,51100,1,8,7,5,24839,5535,78.3,0,0,93,419,26,6,7,26,,1,19,0,5,9,5,5,16,9,12,9,16,0,0,0,1,93.9,80,0,0,442615,98226,25500,88809,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
6000,6000,6000,36 months,20.00%,222.99,D,D2,,n/a,MORTGAGE,12000,Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,300xx,GA,16,0,Mar-2001,0,73,,6,0,5349,70.4%,14,w,5495.6,5495.6,878.63,878.63,504.4,374.23,0,0,0,Jul-2019,222.99,Aug-2019,Jul-2019,0,73,1,Individual,,,,0,0,5349,0,0,0,0,72,0,,1,1,2816,70,7600,0,0,0,1,892,1224,79.9,0,0,130,216,7,7,0,7,,,,1,2,3,4,6,5,6,9,3,6,0,0,0,1,92.9,50,0,0,7600,5349,6100,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
7000,7000,7000,36 months,6.46%,214.42,A,A1,manager,10+ years,MORTGAGE,74000,Not Verified,Feb-2019,Current,n,,,credit_card,Credit card refinancing,360xx,AL,8.98,0,Aug-2000,0,35,,28,0,15948,26.4%,55,w,6043.21,6043.21,1117.08,1117.08,956.79,160.29,0,0,0,Jul-2019,214.42,Aug-2019,Jul-2019,0,35,1,Individual,,,,0,0,94502,2,0,0,0,173,0,,4,10,1884,26,60400,0,2,0,13,3375,14290,45,0,0,174,222,2,2,4,2,,19,35,4,9,16,9,13,2,27,48,16,28,0,0,0,5,89.1,22.2,0,0,144038,15948,26000,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
12000,12000,12000,36 months,6.46%,367.57,A,A1,Manager,1 year,RENT,50000,Source Verified,Feb-2019,Current,n,,,credit_card,Credit card refinancing,288xx,NC,10.97,0,Oct-2001,0,60,,5,0,9817,75.5%,18,w,10468.75,10468.75,1861.54,1861.54,1531.25,330.29,0,0,0,Jul-2019,367.57,Aug-2019,Jul-2019,0,60,1,Individual,,,,0,0,15339,0,1,0,1,18,5522,76,0,0,4317,76,13000,0,0,0,1,3835,3183,75.5,0,0,91,207,29,18,2,29,61,,61,5,3,3,4,9,4,4,12,3,5,0,0,0,0,66.7,33.3,0,0,20256,15339,13000,7256,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
4000,4000,3975,36 months,15.57%,139.79,C,C3,,n/a,MORTGAGE,57612,Not Verified,Mar-2019,Fully Paid,n,,,home_improvement,Home improvement,315xx,GA,30.18,0,Apr-1997,0,,,12,0,17935,86.6%,20,f,0,0,4002.542689125,3977.53,4000,2.54,0,0,0,Mar-2019,4009.46,,Jul-2019,0,,1,Individual,,,,0,90,57485,0,3,0,0,26,39550,46,1,3,4559,67,20700,0,0,1,3,4790,506,95.1,0,0,263,149,8,8,4,21,,8,,0,4,7,5,5,6,9,10,7,12,0,0,0,1,100,80,0,0,105098,57485,10400,84398,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
9000,9000,9000,36 months,20.00%,334.48,D,D2,Chief of Staff to Chief Commercial Offic,3 years,RENT,79500,Not Verified,Feb-2019,Current,n,,,debt_consolidation,Debt consolidation,111xx,NY,12.74,0,Jul-2004,0,78,,11,0,7783,23.6%,20,w,8046.34,8046.34,1662.4,1662.4,953.66,708.74,0,0,0,Jul-2019,334.48,Aug-2019,Jul-2019,0,78,1,Individual,,,,0,0,41065,1,6,0,0,112,30191,66,1,1,3055,50,33000,0,0,0,2,3733,25217,23.6,0,0,137,175,2,2,0,2,78,,78,7,3,3,4,5,12,4,7,3,11,0,0,0,2,53.3,75,0,0,82823,41065,33000,45672,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
5000,5000,5000,36 months,20.00%,185.82,D,D2,Paramedic,1 year,OWN,42996,Source Verified,Mar-2019,Fully Paid,n,,,debt_consolidation,Debt consolidation,845xx,UT,34.94,0,Aug-1994,2,,,5,0,3986,22.3%,30,w,0,0,5278.006966131,5278.01,5000,278.01,0,0,0,Jun-2019,4917.48,,Jul-2019,0,,1,Individual,,,,0,0,44466,2,3,2,7,4,40480,83,0,0,3986,67,17900,6,3,3,7,8893,13914,22.3,0,0,126,295,28,4,1,28,,4,,0,1,1,2,7,18,2,11,1,5,0,0,0,2,100,0,0,0,66688,44466,17900,48788,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
10000,10000,10000,36 months,11.80%,331.19,B,B4,,n/a,RENT,42850,Not Verified,Feb-2019,Current,n,,,credit_card,Credit card refinancing,974xx,OR,7.73,1,Dec-2005,1,19,,9,0,9547,26.7%,20,w,8812.59,8812.59,1655.95,1655.95,1187.41,468.54,0,0,0,Jul-2019,331.19,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,9547,2,0,0,0,53,0,,2,4,3142,27,35700,0,1,1,4,1061,20210,31.3,0,0,116,158,2,2,0,3,,2,,0,5,6,5,9,3,9,17,6,9,0,0,0,2,95,20,0,0,35700,9547,29400,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
12000,12000,12000,60 months,13.08%,273.53,B,B5,FNP,10+ years,RENT,85000,Not Verified,Mar-2019,Current,n,,,credit_card,Credit card refinancing,481xx,MI,23.06,0,Mar-2005,0,75,,27,0,21370,25.8%,47,f,11419.68,11419.68,1076.68,1076.68,580.32,496.36,0,0,0,Jul-2019,273.53,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,143046,4,4,4,5,4,121676,89,2,10,3125,49,82800,1,1,1,15,5298,19757,36.7,0,0,149,168,2,2,0,2,,10,,0,8,19,8,9,21,23,26,19,27,0,0,0,6,97.8,37.5,0,0,208961,143046,31200,126161,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
2000,2000,2000,36 months,11.02%,65.5,B,B2,Senior Typist,10+ years,RENT,50000,Not Verified,Feb-2019,Current,n,,,other,Other,906xx,CA,11.1,0,Dec-2004,1,52,,9,0,10792,60%,25,w,1759.96,1759.96,325.05,325.05,240.04,85.01,0,0,0,Jul-2019,65.5,Aug-2019,Jul-2019,0,52,1,Individual,,,,0,489,273907,1,1,0,1,14,1825,73,2,3,5455,62,18000,2,3,2,5,34238,2067,74.8,0,0,163,170,3,3,1,3,,3,,1,2,5,2,4,7,7,16,5,9,0,0,0,3,96,50,0,0,285500,12617,8200,2500,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
17500,17500,17500,36 months,8.19%,549.93,A,A4,Supervising Deputy Clerk,10+ years,MORTGAGE,111500,Not Verified,Feb-2019,Current,n,,,major_purchase,Major purchase,925xx,CA,18.5,0,Jul-2011,0,,,28,0,6008,6.6%,41,w,15317.95,15317.95,2717.81,2717.81,2182.05,535.76,0,0,0,Jul-2019,549.93,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,305730,1,3,0,3,15,64230,81,1,5,1293,41,91700,1,2,2,9,10919,65112,7.8,0,0,64,90,9,6,3,9,,6,,0,12,17,16,21,5,24,32,17,28,0,0,0,2,100,0,0,0,407616,70238,70600,79116,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
22000,22000,22000,36 months,7.02%,679.5,A,A2,Tennis professional and ent director,10+ years,RENT,100000,Not Verified,Feb-2019,Current,n,,,debt_consolidation,Debt consolidation,119xx,NY,11.54,0,Feb-2009,1,43,,9,0,18053,40.8%,14,w,19213.59,19213.59,3388.92,3388.92,2786.41,602.51,0,0,0,Jul-2019,679.5,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,29348,2,1,0,1,21,11295,50,2,3,7247,44,44200,0,0,1,4,3261,18099,48,0,0,120,118,5,5,0,5,43,5,43,0,4,5,4,5,3,8,11,5,9,0,0,0,2,92.9,0,0,0,66790,29348,34800,22590,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
40000,40000,40000,36 months,6.46%,1225.24,A,A1,,< 1 year,RENT,600000,Verified,Mar-2019,Current,n,,,home_improvement,Home improvement,944xx,CA,12.4,0,Oct-1989,0,,,13,0,0,0%,28,w,35927.64,35927.64,4886.6,4886.6,4072.36,814.24,0,0,0,Jul-2019,1225.24,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,701175,1,8,2,3,4,666482,,0,0,0,3,38400,0,0,0,3,58431,38400,0,0,0,310,353,33,4,1,33,,13,,0,0,0,3,3,21,3,4,0,13,0,0,0,2,100,0,0,0,807724,701175,38400,703521,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
6300,6300,6300,36 months,13.08%,212.52,B,B5,,n/a,RENT,28110,Not Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,085xx,NJ,39.25,0,Feb-1996,0,,107,15,1,12290,30.8%,19,w,5715.12,5715.12,840.92,840.92,584.88,256.04,0,0,0,Jul-2019,212.52,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,30512,1,4,1,3,10,18222,68,2,3,3111,46,39900,1,0,1,6,2034,16345,37.6,0,0,57,276,6,6,0,6,,10,,0,6,9,6,8,6,11,13,9,15,0,0,0,3,100,16.7,1,0,66769,30512,26200,26869,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
16000,16000,16000,60 months,17.19%,399.28,C,C5,Case Manager,10+ years,RENT,55000,Not Verified,Feb-2019,Fully Paid,n,,,credit_card,Credit card refinancing,444xx,OH,19.9,0,Mar-1996,2,62,,43,0,11500,14.1%,66,w,0,0,16024.2952,16024.3,16000,24.3,0,0,0,Feb-2019,16039.58,,Apr-2019,0,,1,Individual,,,,0,0,117190,3,19,0,0,25,105690,126,4,17,4066,71,81700,0,0,3,17,2725,46091,14.2,0,0,274,158,3,3,0,4,62,3,62,0,4,10,11,19,27,24,39,10,43,0,0,0,4,95.5,9.1,0,0,165416,117190,53700,83716,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
36000,36000,36000,60 months,15.02%,856.82,C,C3,Community Manager,2 years,MORTGAGE,90000,Not Verified,Feb-2019,Current,n,,,debt_consolidation,Debt consolidation,770xx,TX,18.32,0,Jan-2008,2,,,20,0,3004,3.8%,39,w,33917.41,33917.41,4254.06,4254.06,2082.59,2171.47,0,0,0,Jul-2019,856.82,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,211452,3,3,3,6,3,62822,91,1,4,2327,45,78300,6,1,4,11,11129,62214,3.7,0,0,132,114,6,3,1,6,,3,,0,2,3,11,15,13,15,22,3,20,0,0,0,5,100,0,0,0,294286,65826,64600,68703,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
12000,12000,12000,36 months,6.46%,367.57,A,A1,,n/a,MORTGAGE,117000,Not Verified,Mar-2019,Fully Paid,n,,,other,Other,927xx,CA,0.54,0,Aug-1980,0,,,8,0,2552,11.2%,22,w,0,0,12120.1160793536,12120.12,12000,120.12,0,0,0,May-2019,6761.16,,Jun-2019,0,,1,Individual,,,,0,0,814523,0,0,0,0,43,0,,0,0,2307,10,22800,0,0,0,2,101815,20248,11.2,0,0,98,338,49,17,11,49,,18,,0,2,2,3,6,3,3,7,2,8,0,0,0,0,100,0,0,0,897358,2645,22800,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
