Principal Balance,UPB,Loan ID,Origination Channel,MARP Status,Origination Date,MARP Entry,Last Payment Amount,Origination Country,Asset Class,Loan Purpose,Prod Type,Amort Type,Org Mat Date,Cur Mat Date,Currency,Org Amount,Accrued Interest Balance (On book),Original Interest Rate,Original Rate Type,Rate Description,Original Interest Rate Reference,Current Rate,Current Rate Type,Current Rate Ref,Start Date of Current Fixed Interest Period,End Date of Current Fixed Interest Period,Interest Cap Rate,Interest Floor Rate,Early Redemption Penalty,Past-Due Penalty Interest Margin,Default Penalty Interest Margin,Last Payment Date,Next Principal Scheduled Repayment Amount,Next Interest Scheduled Repayment Amount,Next Principal Scheduled Repayment Date,Next Interest Scheduled Repayment Date,Interest Payment Frequency,Principal Payment Frequency,Past-Due Principal Amount,Past-Due Interest Amount,Early Redemption Penalty,Past-Due Penalty Interest Margin,Default Penalty Interest Margin,Loan Status,Days in Past-Due,Time in Past-Due,Covenant Waiver,MARP Applicable
150030,150055.5,ZLP27528,Web,ARA,10/19/2013,7/11/2014,416.6666667,Ireland,Resi,Mortage,Loan,Linear,5/30/2045,5/29/2050,EUR,140000,25.5,0.04385891732,fixed,,,,fixed,,6/8/2015,5/29/2050,,,0.03,0.005,0.0075,7/26/2019,416.6666667,37.513875,8/30/2019,8/30/2019,monthly,monthly,1250,4500.9,0.04,0.005,0.01,non-performing,95,3,1,0
129200,129223.12,ZLP27529,Broker,ARA,10/20/2013,7/12/2014,377.7777778,Ireland,Resi,Mortage,Loan,Linear,5/31/2045,5/29/2053,EUR,135000,23.12,0.04396347794,fixed,,,,fixed,,6/9/2015,5/29/2053,,,0.03,0.005,0.0075,7/26/2019,377.7777778,32.30578,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3876,0.04,0.005,0.01,non-performing,97,3,0,0
119442.8571,119774.6429,ZLP27530,Branch,Not in MARP,10/21/2013,7/13/2014,368.6507937,Ireland,Resi,Mortage,Loan,Linear,6/1/2045,6/6/2045,EUR,130000,331.7857143,0.04406803856,fixed,,,,fixed,,6/10/2015,6/6/2045,,,0.03,0.005,0.0075,7/26/2019,368.6507937,29.94366071,8/30/2019,8/30/2019,monthly,monthly,1105.952381,3583.285714,0.04,0.005,0.01,non-performing,93,3,0,0
126840,127189.4571,ZLP27531,Branch,Not in MARP,10/22/2013,7/14/2014,359.5238095,Ireland,Resi,Mortage,Loan,Linear,6/2/2045,6/7/2045,EUR,125000,349.4571429,0.04417259918,mixed,5 years fixed then variable,,,fixed,,6/11/2015,6/7/2045,,,0.03,0.005,0.0075,7/26/2019,359.5238095,31.79736429,8/30/2019,8/30/2019,monthly,monthly,2157.142857,7610.4,0.04,0.005,0.01,non-performing,90,3,0,0
119835.7143,120564.82,ZLP27532,Web,Not in MARP,10/23/2013,7/15/2014,350.3968254,Ireland,Resi,Mortage,Loan,Linear,6/3/2045,6/8/2045,EUR,200000,729.1057143,0.04427715981,fixed,,,,fixed,,6/12/2015,6/8/2045,,,0.03,0.005,0.0075,7/26/2019,350.3968254,30.141205,8/30/2019,8/30/2019,monthly,monthly,2102.380952,7190.142857,0.04,0.005,0.01,non-performing,92,3,0,0
116714.2857,117328.5714,ZLP27533,Broker,Not in MARP,10/24/2013,7/16/2014,341.2698413,Ireland,CRE,Mortage,Loan,Linear,6/4/2045,6/9/2045,EUR,221666.6667,614.2857143,0.04438172043,fixed,,,,fixed,,6/13/2015,6/9/2045,,,0.03,0.005,0.0075,7/26/2019,341.2698413,29.33214286,8/30/2019,8/30/2019,monthly,monthly,2047.619048,7002.857143,0.04,0.005,0.01,non-performing,180,6,0,1
113592.8571,113613.1843,ZLP27534,Branch,Not in MARP,10/25/2013,7/17/2014,332.1428571,Ireland,Resi,Mortage,Loan,Linear,6/5/2045,6/10/2045,EUR,256666.6667,20.32714286,0.04448628105,fixed,,,,fixed,,6/14/2015,6/10/2045,,,0.03,0.005,0.0075,7/26/2019,332.1428571,28.40329607,8/30/2019,8/30/2019,monthly,monthly,996.4285714,3407.785714,0.04,0.005,0.01,non-performing,170,6,1,0
110471.4286,111052.8571,ZLP27535,Web,Not in MARP,10/26/2013,7/18/2014,323.015873,Ireland,Resi,Mortage,Loan,Linear,6/6/2045,6/11/2045,EUR,291666.6667,581.4285714,0.04459084168,fixed,,,,fixed,,6/15/2015,6/11/2045,,,0.03,0.005,0.0075,7/26/2019,323.015873,27.76321429,8/30/2019,8/30/2019,monthly,monthly,969.047619,3314.142857,0.04,0.005,0.01,non-performing,213,6,0,0
180000,181000,ZLP27536,Broker,Not in MARP,10/27/2013,7/19/2014,0,Ireland,Resi,Mortage,Loan,Linear,6/7/2045,6/6/2051,EUR,326666.6667,1000,0.0446954023,fixed,,,,fixed,,6/16/2015,6/6/2051,,,0.03,0.005,0.0075,7/26/2019,555.5555556,45.25,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5400,0.04,0.005,0.01,non-performing,360,9,0,0
147000,147375,ZLP27537,Branch,Not in MARP,10/28/2013,7/20/2014,416.6666667,Ireland,Resi,Mortage,Loan,Linear,6/8/2045,6/7/2050,EUR,361666.6667,375,0.04479996292,fixed,,,,fixed,,6/17/2015,6/7/2050,,,0.03,0.005,0.0075,7/26/2019,416.6666667,36.84375,8/30/2019,8/30/2019,monthly,monthly,1250,4410,0.04,0.005,0.01,non-performing,90,3,0,0
95000,95270,ZLP27538,Branch,Not in MARP,10/29/2013,7/21/2014,277.7777778,Ireland,CRE,Mortage,Loan,Linear,6/9/2045,6/8/2050,EUR,396666.6667,270,0.04490452354,fixed,,,,fixed,,6/18/2015,6/8/2050,,,0.03,0.005,0.0075,7/26/2019,277.7777778,23.8175,8/30/2019,8/30/2019,monthly,monthly,833.3333333,2850,0.04,0.005,0.01,non-performing,91,3,0,0
76500,76991.3,ZLP27539,Web,Not in MARP,10/30/2013,7/22/2014,236.1111111,Ireland,Resi,Mortage,Loan,Linear,6/10/2045,6/9/2050,EUR,431666.6667,491.3,0.04,fixed,,,,fixed,,6/19/2015,6/9/2050,,,0.03,0.005,0.0075,7/26/2019,236.1111111,19.247825,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2295,0.04,0.005,0.01,non-performing,95,3,0,0
196000,197000,ZLP27540,Broker,Not in MARP,10/31/2013,7/23/2014,555.5555556,Ireland,Resi,Mortage,Loan,Linear,6/11/2045,6/10/2050,EUR,200000,1000,0.035,fixed,,,,fixed,,6/20/2015,6/10/2050,,,0.03,0.005,0.0075,7/29/2019,555.5555556,49.25,8/30/2019,8/30/2019,monthly,monthly,3333.333333,11760,0.04,0.005,0.01,non-performing,97,3,0,0
142500,142905,ZLP27541,Branch,Not in MARP,11/1/2013,7/24/2014,416.6666667,Ireland,Resi,Mortage,Loan,Linear,6/12/2045,6/11/2050,EUR,150000,405,0.04,fixed,,,,fixed,,6/21/2015,6/11/2050,,,0.03,0.005,0.0075,7/26/2019,416.6666667,35.72625,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,93,3,0,0
129200,129986.08,ZLP27542,Web,Not in MARP,11/2/2013,7/25/2014,377.7777778,Ireland,Resi,Mortage,Loan,Linear,6/13/2045,6/11/2053,EUR,136000,786.08,0.04,fixed,,,,fixed,,6/22/2015,6/11/2053,,,0.03,0.005,0.0075,7/26/2019,377.7777778,32.49652,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3876,0.04,0.005,0.01,non-performing,213,6,0,0
132740.8286,133404.4,ZLP27543,Broker,Not in MARP,11/3/2013,7/26/2014,331.7857143,Ireland,Resi,Mortage,Loan,Linear,6/14/2045,6/19/2045,EUR,132714.2857,663.5714286,0.04,fixed,,,,fixed,,6/23/2015,6/19/2045,,,0.03,0.005,0.0075,7/26/2019,368.6507937,33.3511,8/30/2019,8/30/2019,monthly,monthly,1105.952381,3982.224857,0.04,0.005,0.01,non-performing,170,3,0,0
122957.1429,122979.1457,ZLP27544,Branch,ARA,11/4/2013,7/27/2014,359.5238095,Ireland,Resi,Mortage,Loan,Linear,6/15/2045,6/20/2045,EUR,129428.5714,22.00285714,0.0375,fixed,,,,fixed,,6/24/2015,6/20/2045,,,0.03,0.005,0.0075,7/26/2019,359.5238095,30.74478643,8/30/2019,8/30/2019,monthly,monthly,1078.571429,3688.714286,0.04,0.005,0.01,non-performing,90,3,0,0
113528.5714,113550.0157,ZLP27545,Branch,Exited MARP,11/5/2013,7/28/2014,350.3968254,Ireland,Resi,Mortage,Loan,Linear,6/16/2045,6/21/2045,EUR,126142.8571,21.44428571,0.04,mixed,5 years fixed then variable,,,fixed,,6/25/2015,6/21/2045,,,0.03,0.005,0.0075,7/26/2019,350.3968254,28.38750393,8/30/2019,8/30/2019,monthly,monthly,1051.190476,3405.857143,0.04,0.005,0.01,non-performing,91,3,0,0
120400,120420.8857,ZLP27546,Web,Not in MARP,11/6/2013,7/29/2014,341.2698413,Ireland,Resi,Mortage,Loan,Linear,6/17/2045,6/22/2045,EUR,122857.1429,20.88571429,0.04,variable,,LIBOR,3,fixed,LIBOR,6/26/2015,6/22/2045,,,0.03,0.005,0.0075,7/26/2019,341.2698413,30.10522143,8/30/2019,8/30/2019,monthly,monthly,1023.809524,3612,0.04,0.005,0.01,non-performing,95,3,0,0
113592.8571,113891.7857,ZLP27547,Broker,ARA,11/7/2013,7/30/2014,332.1428571,Ireland,Resi,Mortage,Loan,Linear,6/18/2045,6/23/2045,EUR,119571.4286,298.9285714,0.04,fixed,,,,fixed,,6/27/2015,6/23/2045,,,0.03,0.005,0.0075,7/26/2019,332.1428571,28.47294643,8/30/2019,8/30/2019,monthly,monthly,996.4285714,3407.785714,0.04,0.005,0.01,non-performing,97,3,0,0
110471.4286,110785.4,ZLP27548,Branch,ARA,11/8/2013,7/31/2014,323.015873,Ireland,Resi,Mortage,Loan,Linear,6/19/2045,6/24/2045,EUR,116285.7143,313.9714286,0.04,fixed,,,,fixed,,6/28/2015,6/24/2045,,,0.03,0.005,0.0075,7/26/2019,323.015873,27.69635,8/30/2019,8/30/2019,monthly,monthly,969.047619,3314.142857,0.04,0.005,0.01,non-performing,93,3,0,0
142500,143367,ZLP27549,Web,ARA,11/9/2013,8/1/2014,0,Ireland,Resi,Mortage,Loan,Linear,6/20/2045,6/19/2051,EUR,150000,867,0.04,mixed,5 years fixed then variable,,,fixed,,6/29/2015,6/19/2051,,,0.03,0.005,0.0075,7/26/2019,416.6666667,35.84175,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,320,6,0,1
95000,95500,ZLP27550,Broker,Not in MARP,11/10/2013,8/2/2014,277.7777778,Ireland,Resi,Mortage,Loan,Linear,6/21/2045,6/20/2050,EUR,100000,500,0.04,fixed,,,,fixed,,6/30/2015,6/20/2050,,,0.03,0.005,0.0075,7/26/2019,277.7777778,23.875,8/30/2019,8/30/2019,monthly,monthly,833.3333333,2850,0.04,0.005,0.01,non-performing,90,3,1,0
76500,76514.45,ZLP27551,Branch,Not in MARP,11/11/2013,8/3/2014,236.1111111,Ireland,Resi,Mortage,Loan,Linear,4/12/2045,4/11/2050,EUR,85000,14.45,0.0375,fixed,,,,fixed,,4/21/2015,4/11/2050,,,0.03,0.005,0.0075,7/26/2019,236.1111111,19.1286125,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2295,0.04,0.005,0.01,non-performing,91,3,0,0
196000,197000,ZLP27552,Branch,Not in MARP,11/12/2013,8/4/2014,555.5555556,Ireland,Resi,Mortage,Loan,Linear,4/13/2045,4/12/2050,EUR,200000,1000,0.04,fixed,,,,fixed,,4/22/2015,4/12/2050,,,0.03,0.005,0.0075,7/26/2019,555.5555556,49.25,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5880,0.04,0.005,0.01,non-performing,95,3,0,0
142500,143250,ZLP27553,Web,Not in MARP,11/13/2013,8/5/2014,416.6666667,Ireland,Resi,Mortage,Loan,Linear,4/14/2045,4/13/2050,EUR,150000,750,0.04,fixed,,,,fixed,,4/23/2015,4/13/2050,,,0.03,0.005,0.0075,7/23/2019,416.6666667,35.8125,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,97,3,0,0
122400,122740,ZLP27554,Broker,Not in MARP,11/14/2013,8/6/2014,377.7777778,Ireland,CRE,Mortage,Loan,Linear,4/15/2045,4/14/2050,EUR,136000,340,0.04,fixed,,,,fixed,,4/24/2015,4/14/2050,,,0.03,0.005,0.0075,7/26/2019,377.7777778,30.685,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3672,0.04,0.005,0.01,non-performing,93,3,0,0
153206.6667,153628.7667,ZLP27555,Branch,Not in MARP,11/15/2013,8/7/2014,434.2592593,Ireland,Resi,Mortage,Loan,Linear,4/16/2045,4/14/2053,EUR,156333.3333,422.1,0.035,fixed,,,,fixed,,4/25/2015,4/14/2053,,,0.03,0.005,0.0075,7/26/2019,434.2592593,38.40719167,8/30/2019,8/30/2019,monthly,monthly,2605.555556,9192.4,0.04,0.005,0.01,non-performing,97,6,0,1
153809.5238,154745.3333,ZLP27556,Web,Not in MARP,11/16/2013,8/8/2014,449.7354497,Ireland,Resi,Mortage,Loan,Linear,4/17/2045,4/22/2045,EUR,161904.7619,935.8095238,0.04,mixed,5 years fixed then variable,,,fixed,,4/26/2015,4/22/2045,,,0.03,0.005,0.0075,7/26/2019,449.7354497,38.68633333,8/30/2019,8/30/2019,monthly,monthly,2698.412698,9228.571429,0.04,0.005,0.01,non-performing,90,3,1,0
159102.381,159939.7619,ZLP27557,Broker,Not in MARP,11/17/2013,8/9/2014,465.2116402,Ireland,Resi,Mortage,Loan,Linear,4/18/2045,4/23/2045,EUR,167476.1905,837.3809524,0.04,fixed,,,,fixed,,4/27/2015,4/23/2045,,,0.03,0.005,0.0075,7/26/2019,465.2116402,39.98494048,8/30/2019,8/30/2019,monthly,monthly,2791.269841,9546.142857,0.04,0.005,0.01,non-performing,91,3,0,0
173082.2286,173549.4571,ZLP27558,Branch,Not in MARP,11/18/2013,8/10/2014,480.6878307,Ireland,Resi,Mortage,Loan,Linear,4/19/2045,4/24/2045,EUR,173047.619,467.2285714,0.04,fixed,,,,fixed,,4/28/2015,4/24/2045,,,0.03,0.005,0.0075,7/26/2019,480.6878307,43.38736429,8/30/2019,8/30/2019,monthly,monthly,1442.063492,5192.466857,0.04,0.005,0.01,non-performing,95,3,0,0
169688.0952,170720.5133,ZLP27559,Branch,Not in MARP,11/19/2013,8/11/2014,496.1640212,Ireland,CRE,Mortage,Loan,Linear,4/20/2045,4/25/2045,EUR,178619.0476,1032.418095,0.04,fixed,,,,fixed,,4/29/2015,4/25/2045,,,0.03,0.005,0.0075,7/26/2019,496.1640212,42.68012833,8/30/2019,8/30/2019,monthly,monthly,1488.492063,5090.642857,0.04,0.005,0.01,non-performing,97,3,0,0
165771.4286,166692.381,ZLP27560,Web,Not in MARP,11/20/2013,8/12/2014,511.6402116,Ireland,Resi,Mortage,Loan,Linear,4/21/2045,4/26/2045,EUR,184190.4762,920.952381,0.04,mixed,5 years fixed then variable,,,fixed,,4/30/2015,4/26/2045,,,0.03,0.005,0.0075,7/26/2019,511.6402116,41.67309524,8/30/2019,8/30/2019,monthly,monthly,1534.920635,4973.142857,0.04,0.005,0.01,non-performing,93,3,0,0
185966.6667,185998.9262,ZLP27561,Broker,Not in MARP,11/21/2013,8/13/2014,527.1164021,Ireland,Resi,Mortage,Loan,Linear,4/22/2045,4/27/2045,EUR,189761.9048,32.25952381,0.04,fixed,,,,fixed,,5/1/2015,4/27/2045,,,0.03,0.005,0.0075,7/26/2019,527.1164021,46.49973155,8/30/2019,8/30/2019,monthly,monthly,1581.349206,5579,0.04,0.005,0.01,non-performing,360,9,0,1
185566.6667,185599.8733,ZLP27562,Branch,Not in MARP,11/22/2013,8/14/2014,542.5925926,Ireland,Resi,Mortage,Loan,Linear,4/23/2045,4/22/2051,EUR,195333.3333,33.20666667,0.04,fixed,,,,fixed,,5/2/2015,4/22/2051,,,0.03,0.005,0.0075,7/26/2019,542.5925926,46.39996833,8/30/2019,8/30/2019,monthly,monthly,1627.777778,5567,0.04,0.005,0.01,non-performing,90,3,1,0
190000,190034,ZLP27563,Web,Not in MARP,11/23/2013,8/15/2014,555.5555556,Ireland,Resi,Mortage,Loan,Linear,4/24/2045,4/23/2050,EUR,200000,34,0.04,fixed,,,,fixed,,5/3/2015,4/23/2050,,,0.03,0.005,0.0075,7/26/2019,555.5555556,47.5085,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5700,0.04,0.005,0.01,non-performing,92,3,0,0
142500,142875,ZLP27564,Broker,ARA,11/24/2013,8/16/2014,600,Ireland,Resi,Mortage,Loan,Linear,4/25/2045,4/24/2050,EUR,150000,375,0.04,fixed,,,,fixed,,5/4/2015,4/24/2050,,,0.03,0.005,0.0075,7/26/2019,416.6666667,35.71875,8/30/2019,8/30/2019,monthly,monthly,2500,8550,0.04,0.005,0.01,non-performing,180,6,0,0
95000,95270,ZLP27565,Branch,Exited MARP,11/25/2013,8/17/2014,277.7777778,Ireland,Resi,Mortage,Loan,Linear,4/26/2045,4/25/2050,EUR,100000,270,0.04,fixed,,,,fixed,,5/5/2015,4/25/2050,,,0.03,0.005,0.0075,7/26/2019,277.7777778,23.8175,8/30/2019,8/30/2019,monthly,monthly,833.3333333,2850,0.04,0.005,0.01,non-performing,170,6,0,0
76500,76991.3,ZLP27566,Branch,Not in MARP,11/26/2013,8/18/2014,236.1111111,Ireland,Resi,Mortage,Loan,Linear,4/27/2045,4/26/2050,EUR,85000,491.3,0.04,fixed,,,,fixed,,5/6/2015,4/26/2050,,,0.03,0.005,0.0075,7/26/2019,236.1111111,19.247825,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2295,0.04,0.005,0.01,non-performing,213,6,0,0
196000,197000,ZLP27567,Web,ARA,11/27/2013,8/19/2014,555.5555556,Ireland,Resi,Mortage,Loan,Linear,4/28/2045,4/27/2050,EUR,200000,1000,0.04,fixed,,,,fixed,,5/7/2015,4/27/2050,,,0.03,0.005,0.0075,7/26/2019,555.5555556,49.25,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5880,0.04,0.005,0.01,non-performing,180,6,0,0
142500,142525.5,ZLP27568,Broker,ARA,11/28/2013,8/20/2014,416.6666667,Ireland,Resi,Mortage,Loan,Linear,4/29/2045,4/27/2053,EUR,150000,25.5,0.05,fixed,,,,fixed,,5/8/2015,4/27/2053,,,0.03,0.005,0.0075,7/26/2019,416.6666667,35.631375,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,90,3,0,0
122400,123080,ZLP27569,Branch,ARA,11/29/2013,8/21/2014,377.7777778,Ireland,Resi,Mortage,Loan,Linear,4/30/2045,5/5/2045,EUR,136000,680,0.04145402299,fixed,,,,fixed,,5/9/2015,5/5/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,30.77,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3672,0.04,0.005,0.01,non-performing,91,3,0,0
130060,130723.5714,ZLP27570,Web,Not in MARP,11/30/2013,8/22/2014,368.6507937,Ireland,Resi,Mortage,Loan,Linear,5/1/2045,5/6/2045,EUR,132714.2857,663.5714286,0.04155858361,fixed,,,,fixed,,5/10/2015,5/6/2045,,,0.03,0.005,0.0075,7/26/2019,368.6507937,32.68089286,8/30/2019,8/30/2019,monthly,monthly,1105.952381,3901.8,0.04,0.005,0.01,non-performing,95,3,0,0
122957.1429,123280.7143,ZLP27571,Broker,Not in MARP,12/1/2013,8/23/2014,359.5238095,Ireland,Resi,Mortage,Loan,Linear,5/2/2045,5/7/2045,EUR,129428.5714,323.5714286,0.04166314423,fixed,,,,fixed,,5/11/2015,5/7/2045,,,0.03,0.005,0.0075,7/26/2019,359.5238095,30.82017857,8/30/2019,8/30/2019,monthly,monthly,1078.571429,3688.714286,0.04,0.005,0.01,non-performing,97,3,0,0
119835.7143,120176.3,ZLP27572,Branch,Not in MARP,12/2/2013,8/24/2014,350.3968254,Ireland,Resi,Mortage,Loan,Linear,5/3/2045,5/8/2045,EUR,126142.8571,340.5857143,0.04176770486,fixed,,,,fixed,,5/12/2015,5/8/2045,,,0.03,0.005,0.0075,7/26/2019,350.3968254,30.044075,8/30/2019,8/30/2019,monthly,monthly,1051.190476,3595.071429,0.04,0.005,0.01,non-performing,93,3,0,0
122881.7143,123591.8286,ZLP27573,Branch,Not in MARP,12/3/2013,8/25/2014,341.2698413,Ireland,Resi,Mortage,Loan,Linear,5/4/2045,5/9/2045,EUR,122857.1429,710.1142857,0.04187226548,fixed,,,,fixed,,5/13/2015,5/9/2045,,,0.03,0.005,0.0075,7/26/2019,341.2698413,30.89795714,8/30/2019,8/30/2019,monthly,monthly,1023.809524,3686.451429,0.04,0.005,0.01,non-performing,213,6,0,0
113592.8571,114190.7143,ZLP27574,Web,Not in MARP,12/4/2013,8/26/2014,332.1428571,Ireland,Resi,Mortage,Loan,Linear,5/5/2045,5/10/2045,EUR,119571.4286,597.8571429,0.0419768261,mixed,5 years fixed then variable,,,fixed,,5/14/2015,5/10/2045,,,0.03,0.005,0.0075,7/26/2019,332.1428571,28.54767857,8/30/2019,8/30/2019,monthly,monthly,996.4285714,3407.785714,0.04,0.005,0.01,non-performing,290,6,0,0
104657.1429,104971.1143,ZLP27575,Broker,Not in MARP,12/5/2013,8/27/2014,323.015873,Ireland,CRE,Mortage,Loan,Linear,5/6/2045,5/5/2051,EUR,116285.7143,313.9714286,0.04208138673,variable,,LIBOR,3,fixed,LIBOR,5/15/2015,5/5/2051,,,0.03,0.005,0.0075,7/26/2019,323.015873,26.24277857,8/30/2019,8/30/2019,monthly,monthly,969.047619,3139.714286,0.04,0.005,0.01,non-performing,90,3,0,0
196000,197156,ZLP27576,Branch,Not in MARP,12/6/2013,8/28/2014,555.5555556,Ireland,Resi,Mortage,Loan,Linear,5/7/2045,5/6/2050,EUR,200000,1156,0.04218594735,fixed,,,,fixed,,5/16/2015,5/6/2050,,,0.03,0.005,0.0075,7/26/2019,555.5555556,49.289,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5880,0.04,0.005,0.01,non-performing,91,3,0,0
142500,143250,ZLP27577,Web,Not in MARP,12/7/2013,8/29/2014,416.6666667,Ireland,Resi,Mortage,Loan,Linear,5/8/2045,5/7/2050,EUR,150000,750,0.04229050797,fixed,,,,fixed,,5/17/2015,5/7/2050,,,0.03,0.005,0.0075,7/26/2019,416.6666667,35.8125,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,95,3,0,1
95000,95017,ZLP27578,Broker,Not in MARP,12/8/2013,8/30/2014,277.7777778,Ireland,Resi,Mortage,Loan,Linear,5/9/2045,5/8/2050,EUR,100000,17,0.04239506859,mixed,5 years fixed then variable,,,fixed,,5/18/2015,5/8/2050,,,0.03,0.005,0.0075,7/23/2019,277.7777778,23.75425,8/30/2019,8/30/2019,monthly,monthly,833.3333333,2850,0.04,0.005,0.01,non-performing,97,3,1,0
80750,80764.45,ZLP27579,Branch,Not in MARP,12/9/2013,8/31/2014,236.1111111,Ireland,Resi,Mortage,Loan,Linear,5/10/2045,5/9/2050,EUR,85000,14.45,0.04249962922,fixed,,,,fixed,,5/19/2015,5/9/2050,,,0.03,0.005,0.0075,7/26/2019,236.1111111,20.1911125,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2422.5,0.04,0.005,0.01,non-performing,93,3,0,0
190000,190034,ZLP27580,Branch,Not in MARP,12/10/2013,9/1/2014,555.5555556,Ireland,CRE,Mortage,Loan,Linear,5/11/2045,5/10/2050,EUR,200000,34,0.04260418984,fixed,,,,fixed,,5/20/2015,5/10/2050,,,0.03,0.005,0.0075,7/26/2019,555.5555556,47.5085,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5700,0.04,0.005,0.01,non-performing,185,5,0,0
135000,135375,ZLP27581,Web,Not in MARP,12/11/2013,9/2/2014,416.6666667,Ireland,Resi,Mortage,Loan,Linear,5/12/2045,5/10/2053,EUR,150000,375,0.04270875046,fixed,,,,fixed,,5/21/2015,5/10/2053,,,0.03,0.005,0.0075,7/26/2019,416.6666667,33.84375,8/30/2019,8/30/2019,monthly,monthly,1250,4050,0.04,0.005,0.01,non-performing,90,3,0,0
133280,133647.2,ZLP27582,Broker,Not in MARP,12/12/2013,9/3/2014,377.7777778,Ireland,Resi,Mortage,Loan,Linear,5/13/2045,5/18/2045,EUR,136000,367.2,0.04281331109,fixed,,,,fixed,,5/22/2015,5/18/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,33.4118,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3998.4,0.04,0.005,0.01,non-performing,91,3,0,0
126078.5714,126845.66,ZLP27583,Branch,Not in MARP,12/13/2013,9/4/2014,368.6507937,Ireland,Resi,Mortage,Loan,Linear,5/14/2045,5/19/2045,EUR,132714.2857,767.0885714,0.04291787171,fixed,,,,fixed,,5/23/2015,5/19/2045,,,0.03,0.005,0.0075,7/26/2019,368.6507937,31.711415,8/30/2019,8/30/2019,monthly,monthly,1105.952381,3782.357143,0.04,0.005,0.01,non-performing,95,3,0,1
116485.7143,117132.8571,ZLP27584,Web,ARA,12/14/2013,9/5/2014,359.5238095,Ireland,Resi,Mortage,Loan,Linear,5/15/2045,5/20/2045,EUR,129428.5714,647.1428571,0.04302243233,fixed,,,,fixed,,5/24/2015,5/20/2045,,,0.03,0.005,0.0075,7/26/2019,359.5238095,29.28321429,8/30/2019,8/30/2019,monthly,monthly,1078.571429,3494.571429,0.04,0.005,0.01,non-performing,97,3,1,0
123620,123641.4443,ZLP27585,Broker,Exited MARP,12/15/2013,9/6/2014,350.3968254,Ireland,Resi,Mortage,Loan,Linear,5/16/2045,5/21/2045,EUR,126142.8571,21.44428571,0.04312699296,mixed,5 years fixed then variable,,,fixed,,5/25/2015,5/21/2045,,,0.03,0.005,0.0075,7/26/2019,350.3968254,30.91036107,8/30/2019,8/30/2019,monthly,monthly,1051.190476,3708.6,0.04,0.005,0.01,non-performing,93,3,0,0
116714.2857,117328.5714,ZLP27586,Branch,Not in MARP,12/16/2013,9/7/2014,341.2698413,Ireland,Resi,Mortage,Loan,Linear,5/17/2045,5/22/2045,EUR,122857.1429,614.2857143,0.04323155358,fixed,,,,fixed,,5/26/2015,5/22/2045,,,0.03,0.005,0.0075,7/26/2019,341.2698413,29.33214286,8/30/2019,8/30/2019,monthly,monthly,1023.809524,3501.428571,0.04,0.005,0.01,non-performing,90,3,0,0
113592.8571,114190.7143,ZLP27587,Branch,ARA,12/17/2013,9/8/2014,0,Ireland,Resi,Mortage,Loan,Linear,5/18/2045,5/23/2045,EUR,119571.4286,597.8571429,0.0433361142,fixed,,,,fixed,,5/27/2015,5/23/2045,,,0.03,0.005,0.0075,7/26/2019,332.1428571,28.54767857,8/30/2019,8/30/2019,monthly,monthly,996.4285714,3407.785714,0.04,0.005,0.01,non-performing,92,3,0,0
116308.9714,116599.6857,ZLP27588,Web,ARA,12/18/2013,9/9/2014,323.015873,Ireland,Resi,Mortage,Loan,Linear,5/19/2045,5/18/2051,EUR,116285.7143,290.7142857,0.04344067482,fixed,,,,fixed,,5/28/2015,5/18/2051,,,0.03,0.005,0.0075,7/26/2019,323.015873,29.14992143,8/30/2019,8/30/2019,monthly,monthly,969.047619,3489.269143,0.04,0.005,0.01,non-performing,180,6,0,0
