Loan ID,Origination Channel,Origination Date,Origination Country,Asset Class,Loan Purpose,Prod Type,Amort Type,Org Mat Date,Cur Mat Date,Currency,Org Amount,Principal Balance,Accrued Interest Balance (On book),UPB,Original Interest Rate,Original Rate Type,Rate Description,Original Interest Rate Reference,Current Rate,Current Rate Type,Current Rate Ref,Start Date of Current Fixed Interest Period,End Date of Current Fixed Interest Period,Interest Cap Rate,Interest Floor Rate,Early Redemption Penalty,Past-Due Penalty Interest Margin,Default Penalty Interest Margin,Last Payment Date,Last Payment Amount,Next Principal Scheduled Repayment Amount,Next Interest Scheduled Repayment Amount,Next Principal Scheduled Repayment Date,Next Interest Scheduled Repayment Date,Interest Payment Frequency,Principal Payment Frequency,Past-Due Principal Amount,Past-Due Interest Amount,Early Redemption Penalty,Past-Due Penalty Interest Margin,Default Penalty Interest Margin,Loan Status,Days in Past-Due,Time in Past-Due
100727555,Branch,11/15/2013,USA,Resi,Mortage,Loan,Linear,4/16/2045,4/14/2053,USD,150000,76500,422.1,135750,0.035,fixed,,,,fixed,,4/25/2015,4/14/2053,,,0.03,0.005,0.0075,7/26/2019,434.2592593,434.2592593,38.40719167,8/30/2019,8/30/2019,monthly,monthly,2605.555556,9192.4,0.04,0.005,0.01,non-performing,97,6
100727556,Branch,11/16/2013,USA,Resi,Mortage,Loan,Linear,4/17/2045,4/22/2045,USD,150000,173082.2286,935.8095238,135750,0.04,mixed,5 years fixed then variable,,,fixed,,4/26/2015,4/22/2045,,,0.03,0.005,0.0075,7/26/2019,449.7354497,449.7354497,38.68633333,8/30/2019,8/30/2019,monthly,monthly,2698.412698,9228.571429,0.04,0.005,0.01,non-performing,90,3
100727557,Branch,11/17/2013,USA,Resi,Mortage,Loan,Linear,4/18/2045,4/23/2045,USD,150000,76500,837.3809524,135867,0.04,fixed,,,,fixed,,4/27/2015,4/23/2045,,,0.03,0.005,0.0075,7/26/2019,465.2116402,465.2116402,39.98494048,8/30/2019,8/30/2019,monthly,monthly,2791.269841,9546.142857,0.04,0.005,0.01,non-performing,91,3
100727558,Branch,11/18/2013,USA,Resi,Mortage,Loan,Linear,4/19/2045,4/24/2045,USD,150000,122881.7143,467.2285714,135867,0.04,fixed,,,,fixed,,4/28/2015,4/24/2045,,,0.03,0.005,0.0075,7/26/2019,480.6878307,480.6878307,43.38736429,8/30/2019,8/30/2019,monthly,monthly,1442.063492,5192.466857,0.04,0.005,0.01,non-performing,95,3
100727559,Branch,11/19/2013,USA,CRE,Mortage,Loan,Linear,4/20/2045,4/25/2045,USD,150000,113960,1032.418095,135867,0.04,fixed,,,,fixed,,4/29/2015,4/25/2045,,,0.03,0.005,0.0075,7/26/2019,496.1640212,496.1640212,42.68012833,8/30/2019,8/30/2019,monthly,monthly,1488.492063,5090.642857,0.04,0.005,0.01,non-performing,97,3
100727560,Branch,11/20/2013,USA,Resi,Mortage,Loan,Linear,4/21/2045,4/26/2045,USD,150000,129200,920.952381,140726.5767,0.04,mixed,5 years fixed then variable,,,fixed,,4/30/2015,4/26/2045,,,0.03,0.005,0.0075,7/26/2019,511.6402116,511.6402116,41.67309524,8/30/2019,8/30/2019,monthly,monthly,1534.920635,4973.142857,0.04,0.005,0.01,non-performing,93,3
100727561,Branch,11/21/2013,USA,Resi,Mortage,Loan,Linear,4/22/2045,4/27/2045,USD,150000,98000,32.25952381,141122.1,0.04,fixed,,,,fixed,,5/1/2015,4/27/2045,,,0.03,0.005,0.0075,7/26/2019,527.1164021,527.1164021,46.49973155,8/30/2019,8/30/2019,monthly,monthly,1581.349206,5579,0.04,0.005,0.01,non-performing,360,9
100727562,Branch,11/22/2013,USA,Resi,Mortage,Loan,Linear,4/23/2045,4/22/2051,USD,150000,159102.381,33.20666667,141481.6667,0.04,fixed,,,,fixed,,5/2/2015,4/22/2051,,,0.03,0.005,0.0075,7/26/2019,542.5925926,542.5925926,46.39996833,8/30/2019,8/30/2019,monthly,monthly,1627.777778,5567,0.04,0.005,0.01,non-performing,90,3
100727563,Branch,11/23/2013,USA,Resi,Mortage,Loan,Linear,4/24/2045,4/23/2050,USD,150000,165771.4286,34,141603.6067,0.04,fixed,,,,fixed,,5/3/2015,4/23/2050,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,47.5085,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5700,0.04,0.005,0.01,non-performing,92,3
100727564,Branch,11/24/2013,USA,Resi,Mortage,Loan,Linear,4/25/2045,4/24/2050,USD,150000,196000,375,142525.5,0.04,fixed,,,,fixed,,5/4/2015,4/24/2050,,,0.03,0.005,0.0075,7/26/2019,600,416.6666667,35.71875,8/30/2019,8/30/2019,monthly,monthly,2500,8550,0.04,0.005,0.01,non-performing,180,6
100727565,Branch,11/25/2013,USA,Resi,Mortage,Loan,Linear,4/26/2045,4/25/2050,USD,150000,104657.1429,270,142525.5,0.04,fixed,,,,fixed,,5/5/2015,4/25/2050,,,0.03,0.005,0.0075,7/26/2019,277.7777778,277.7777778,23.8175,8/30/2019,8/30/2019,monthly,monthly,833.3333333,2850,0.04,0.005,0.01,non-performing,170,6
100727566,Branch,11/26/2013,USA,Resi,Mortage,Loan,Linear,4/27/2045,4/26/2050,USD,150000,133280,491.3,142525.5,0.04,fixed,,,,fixed,,5/6/2015,4/26/2050,,,0.03,0.005,0.0075,7/26/2019,236.1111111,236.1111111,19.247825,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2295,0.04,0.005,0.01,non-performing,213,6
100727567,Branch,11/27/2013,USA,Resi,Mortage,Loan,Linear,4/28/2045,4/27/2050,USD,150000,122957.1429,1000,142525.5,0.04,fixed,,,,fixed,,5/7/2015,4/27/2050,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,49.25,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5880,0.04,0.005,0.01,non-performing,180,6
100727568,Branch,11/28/2013,USA,Resi,Mortage,Loan,Linear,4/29/2045,4/27/2053,USD,150000,80750,25.5,142525.5,0.05,fixed,,,,fixed,,5/8/2015,4/27/2053,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,35.631375,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,90,3
100727569,Branch,11/29/2013,USA,Resi,Mortage,Loan,Linear,4/30/2045,5/5/2045,USD,150000,169688.0952,680,142875,0.04145402299,fixed,,,,fixed,,5/9/2015,5/5/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,377.7777778,30.77,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3672,0.04,0.005,0.01,non-performing,91,3
100727570,Branch,11/30/2013,USA,Resi,Mortage,Loan,Linear,5/1/2045,5/6/2045,USD,150000,80750,663.5714286,142875,0.04155858361,fixed,,,,fixed,,5/10/2015,5/6/2045,,,0.03,0.005,0.0075,7/26/2019,368.6507937,368.6507937,32.68089286,8/30/2019,8/30/2019,monthly,monthly,1105.952381,3901.8,0.04,0.005,0.01,non-performing,95,3
100727571,Branch,12/1/2013,USA,Resi,Mortage,Loan,Linear,5/2/2045,5/7/2045,USD,150000,142500,323.5714286,142875,0.04166314423,fixed,,,,fixed,,5/11/2015,5/7/2045,,,0.03,0.005,0.0075,7/26/2019,359.5238095,359.5238095,30.82017857,8/30/2019,8/30/2019,monthly,monthly,1078.571429,3688.714286,0.04,0.005,0.01,non-performing,97,3
100727572,Branch,12/2/2013,USA,Resi,Mortage,Loan,Linear,5/3/2045,5/8/2045,USD,150000,142500,340.5857143,142875,0.04176770486,fixed,,,,fixed,,5/12/2015,5/8/2045,,,0.03,0.005,0.0075,7/26/2019,350.3968254,350.3968254,30.044075,8/30/2019,8/30/2019,monthly,monthly,1051.190476,3595.071429,0.04,0.005,0.01,non-performing,93,3
100727573,Branch,12/3/2013,USA,Resi,Mortage,Loan,Linear,5/4/2045,5/9/2045,USD,150000,142500,710.1142857,142875,0.04187226548,fixed,,,,fixed,,5/13/2015,5/9/2045,,,0.03,0.005,0.0075,7/26/2019,341.2698413,341.2698413,30.89795714,8/30/2019,8/30/2019,monthly,monthly,1023.809524,3686.451429,0.04,0.005,0.01,non-performing,213,6
100727574,Branch,12/4/2013,USA,Resi,Mortage,Loan,Linear,5/5/2045,5/10/2045,USD,150000,142500,597.8571429,142875,0.0419768261,mixed,5 years fixed then variable,,,fixed,,5/14/2015,5/10/2045,,,0.03,0.005,0.0075,7/26/2019,332.1428571,332.1428571,28.54767857,8/30/2019,8/30/2019,monthly,monthly,996.4285714,3407.785714,0.04,0.005,0.01,non-performing,290,6
100727575,Branch,12/5/2013,USA,CRE,Mortage,Loan,Linear,5/6/2045,5/5/2051,USD,150000,142500,313.9714286,142905,0.04208138673,variable,,LIBOR,3,fixed,LIBOR,5/15/2015,5/5/2051,,,0.03,0.005,0.0075,7/26/2019,323.015873,323.015873,26.24277857,8/30/2019,8/30/2019,monthly,monthly,969.047619,3139.714286,0.04,0.005,0.01,non-performing,90,3
100727576,Branch,12/6/2013,USA,Resi,Mortage,Loan,Linear,5/7/2045,5/6/2050,USD,150000,142500,1156,142905,0.04218594735,fixed,,,,fixed,,5/16/2015,5/6/2050,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,49.289,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5880,0.04,0.005,0.01,non-performing,91,3
100727577,Branch,12/7/2013,USA,Resi,Mortage,Loan,Linear,5/8/2045,5/7/2050,USD,150000,135000,750,142905,0.04229050797,fixed,,,,fixed,,5/17/2015,5/7/2050,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,35.8125,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,95,3
100727578,Branch,12/8/2013,USA,Resi,Mortage,Loan,Linear,5/9/2045,5/8/2050,USD,150000,142500,17,142905,0.04239506859,mixed,5 years fixed then variable,,,fixed,,5/18/2015,5/8/2050,,,0.03,0.005,0.0075,7/23/2019,277.7777778,277.7777778,23.75425,8/30/2019,8/30/2019,monthly,monthly,833.3333333,2850,0.04,0.005,0.01,non-performing,97,3
100727579,Branch,12/9/2013,USA,Resi,Mortage,Loan,Linear,5/10/2045,5/9/2050,USD,150000,142500,14.45,142905,0.04249962922,fixed,,,,fixed,,5/19/2015,5/9/2050,,,0.03,0.005,0.0075,7/26/2019,236.1111111,236.1111111,20.1911125,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2422.5,0.04,0.005,0.01,non-performing,93,3
100727580,Branch,12/10/2013,USA,CRE,Mortage,Loan,Linear,5/11/2045,5/10/2050,USD,150000,142500,34,142905,0.04260418984,fixed,,,,fixed,,5/20/2015,5/10/2050,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,47.5085,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5700,0.04,0.005,0.01,non-performing,185,5
100727581,Branch,12/11/2013,USA,Resi,Mortage,Loan,Linear,5/12/2045,5/10/2053,USD,150000,142500,375,142905,0.04270875046,fixed,,,,fixed,,5/21/2015,5/10/2053,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,33.84375,8/30/2019,8/30/2019,monthly,monthly,1250,4050,0.04,0.005,0.01,non-performing,90,3
100727582,Branch,12/12/2013,USA,Resi,Mortage,Loan,Linear,5/13/2045,5/18/2045,USD,150000,142500,367.2,142905,0.04281331109,fixed,,,,fixed,,5/22/2015,5/18/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,377.7777778,33.4118,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3998.4,0.04,0.005,0.01,non-performing,91,3
100727583,Branch,12/13/2013,USA,Resi,Mortage,Loan,Linear,5/14/2045,5/19/2045,USD,150000,147000,767.0885714,143250,0.04291787171,fixed,,,,fixed,,5/23/2015,5/19/2045,,,0.03,0.005,0.0075,7/26/2019,368.6507937,368.6507937,31.711415,8/30/2019,8/30/2019,monthly,monthly,1105.952381,3782.357143,0.04,0.005,0.01,non-performing,95,3
100727584,Branch,12/14/2013,USA,Resi,Mortage,Loan,Linear,5/15/2045,5/20/2045,USD,150000,135000,647.1428571,143250,0.04302243233,fixed,,,,fixed,,5/24/2015,5/20/2045,,,0.03,0.005,0.0075,7/26/2019,359.5238095,359.5238095,29.28321429,8/30/2019,8/30/2019,monthly,monthly,1078.571429,3494.571429,0.04,0.005,0.01,non-performing,97,3
100727585,Branch,12/15/2013,USA,Resi,Mortage,Loan,Linear,5/16/2045,5/21/2045,USD,150000,150030,21.44428571,143250,0.04312699296,mixed,5 years fixed then variable,,,fixed,,5/25/2015,5/21/2045,,,0.03,0.005,0.0075,7/26/2019,350.3968254,350.3968254,30.91036107,8/30/2019,8/30/2019,monthly,monthly,1051.190476,3708.6,0.04,0.005,0.01,non-performing,93,3
100727586,Branch,12/16/2013,USA,Resi,Mortage,Loan,Linear,5/17/2045,5/22/2045,USD,150000,135000,614.2857143,143250,0.04323155358,fixed,,,,fixed,,5/26/2015,5/22/2045,,,0.03,0.005,0.0075,7/26/2019,341.2698413,341.2698413,29.33214286,8/30/2019,8/30/2019,monthly,monthly,1023.809524,3501.428571,0.04,0.005,0.01,non-performing,90,3
100727587,Branch,12/17/2013,USA,Resi,Mortage,Loan,Linear,5/18/2045,5/23/2045,USD,150000,150030,597.8571429,143250,0.0433361142,fixed,,,,fixed,,5/27/2015,5/23/2045,,,0.03,0.005,0.0075,7/26/2019,0,332.1428571,28.54767857,8/30/2019,8/30/2019,monthly,monthly,996.4285714,3407.785714,0.04,0.005,0.01,non-performing,92,3
100727588,Branch,12/18/2013,USA,Resi,Mortage,Loan,Linear,5/19/2045,5/18/2051,USD,150000,147000,290.7142857,143250,0.04344067482,fixed,,,,fixed,,5/28/2015,5/18/2051,,,0.03,0.005,0.0075,7/26/2019,323.015873,323.015873,29.14992143,8/30/2019,8/30/2019,monthly,monthly,969.047619,3489.269143,0.04,0.005,0.01,non-performing,180,6
100727589,Branch,12/19/2013,USA,Resi,Mortage,Loan,Linear,5/20/2045,5/19/2050,USD,150000,142500,405,143250,0.04354523545,mixed,5 years fixed then variable,,,fixed,,5/29/2015,5/19/2050,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,35.72625,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,170,6
100727590,Branch,12/20/2013,USA,Resi,Mortage,Loan,Linear,5/21/2045,5/20/2050,USD,150000,142500,578,143250,0.04364979607,fixed,,,,fixed,,5/30/2015,5/20/2050,,,0.03,0.005,0.0075,7/26/2019,277.7777778,277.7777778,22.6445,8/30/2019,8/30/2019,monthly,monthly,833.3333333,2700,0.04,0.005,0.01,non-performing,213,6
100727591,Branch,12/21/2013,USA,Resi,Mortage,Loan,Linear,5/22/2045,5/21/2050,USD,150000,142500,425,143250,0.04375435669,fixed,,,,fixed,,5/31/2015,5/21/2050,,,0.03,0.005,0.0075,7/22/2019,236.1111111,236.1111111,20.93125,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2499,0.04,0.005,0.01,non-performing,200,6
100727592,Branch,12/22/2013,USA,Resi,Mortage,Loan,Linear,5/23/2045,5/22/2050,USD,150000,142500,540,143250,0.04385891732,fixed,,,,fixed,,6/1/2015,5/22/2050,,,0.03,0.005,0.0075,7/31/2019,555.5555556,555.5555556,47.635,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5700,0.04,0.005,0.01,non-performing,90,3
100727593,Branch,12/23/2013,USA,Resi,Mortage,Loan,Linear,5/24/2045,5/23/2050,USD,150000,142500,867,143250,0.04396347794,fixed,,,,fixed,,6/2/2015,5/23/2050,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,35.84175,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,91,3
100727594,Branch,12/24/2013,USA,Resi,Mortage,Loan,Linear,5/25/2045,5/23/2053,USD,150000,142500,680,143250,0.04406803856,fixed,,,,fixed,,6/3/2015,5/23/2053,,,0.03,0.005,0.0075,7/26/2019,377.7777778,377.7777778,32.47,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3876,0.04,0.005,0.01,non-performing,95,3
100727595,Branch,12/25/2013,USA,Resi,Mortage,Loan,Linear,5/26/2045,5/31/2045,USD,150000,135000,26.57666667,143250,0.04417259918,fixed,,,,fixed,,6/4/2015,5/31/2045,,,0.03,0.005,0.0075,7/26/2019,434.2592593,434.2592593,37.13581083,8/30/2019,8/30/2019,monthly,monthly,1302.777778,4455.5,0.04,0.005,0.01,non-performing,97,3
100727596,Branch,12/26/2013,USA,CRE,Mortage,Loan,Linear,5/27/2045,6/1/2045,USD,150000,142500,27.52380952,143250,0.04427715981,fixed,,,,fixed,,6/5/2015,6/1/2045,,,0.03,0.005,0.0075,7/26/2019,449.7354497,449.7354497,36.43545238,8/30/2019,8/30/2019,monthly,monthly,1349.206349,4371.428571,0.04,0.005,0.01,non-performing,93,3
100727597,Branch,12/27/2013,USA,Resi,Mortage,Loan,Linear,5/28/2045,6/2/2045,USD,150000,142500,28.47095238,143250,0.04438172043,fixed,,,,fixed,,6/6/2015,6/2/2045,,,0.03,0.005,0.0075,7/26/2019,465.2116402,465.2116402,41.0387844,8/30/2019,8/30/2019,monthly,monthly,1395.634921,4923.8,0.04,0.005,0.01,non-performing,213,6
100727598,Branch,12/28/2013,USA,Resi,Mortage,Loan,Linear,5/29/2045,6/3/2045,USD,150000,142500,432.6190476,143250,0.04448628105,fixed,,,,fixed,,6/7/2015,6/3/2045,,,0.03,0.005,0.0075,7/26/2019,480.6878307,480.6878307,41.20696429,8/30/2019,8/30/2019,monthly,monthly,1442.063492,4931.857143,0.04,0.005,0.01,non-performing,187,6
100727599,Branch,12/29/2013,USA,Resi,Mortage,Loan,Linear,5/30/2045,6/4/2045,USD,150000,142500,482.2714286,143250,0.04459084168,fixed,,,,fixed,,6/8/2015,6/4/2045,,,0.03,0.005,0.0075,7/26/2019,496.1640212,496.1640212,40.30985357,8/30/2019,8/30/2019,monthly,monthly,1488.492063,4822.714286,0.04,0.005,0.01,non-performing,90,3
100727600,Branch,12/30/2013,USA,Resi,Mortage,Loan,Linear,5/31/2045,6/5/2045,USD,150000,142500,1064.620952,143250,0.0446954023,fixed,,,,fixed,,6/9/2015,6/5/2045,,,0.03,0.005,0.0075,7/26/2019,511.6402116,511.6402116,45.3928219,8/30/2019,8/30/2019,monthly,monthly,1534.920635,5415.2,0.04,0.005,0.01,non-performing,91,3
100727601,Branch,12/31/2013,USA,CRE,Mortage,Loan,Linear,6/1/2045,5/31/2051,USD,150000,147000,948.8095238,143367,0.04479996292,fixed,,,,fixed,,6/10/2015,5/31/2051,,,0.03,0.005,0.0075,7/26/2019,527.1164021,527.1164021,45.30565476,8/30/2019,8/30/2019,monthly,monthly,1581.349206,5408.214286,0.04,0.005,0.01,non-performing,95,3
100727602,Branch,1/1/2014,USA,Resi,Mortage,Loan,Linear,6/2/2045,6/1/2050,USD,150000,135000,33.20666667,143367,0.04490452354,fixed,,,,fixed,,6/11/2015,6/1/2050,,,0.03,0.005,0.0075,7/26/2019,542.5925926,542.5925926,46.39996833,8/30/2019,8/30/2019,monthly,monthly,1627.777778,5567,0.04,0.005,0.01,non-performing,97,3
100727603,Branch,1/2/2014,USA,Resi,Mortage,Loan,Linear,6/3/2045,6/2/2050,USD,150000,150030,1000,143367,0.04,mixed,5 years fixed then variable,,,fixed,,6/12/2015,6/2/2050,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,50.26,8/30/2019,8/30/2019,monthly,monthly,1666.666667,6001.2,0.04,0.005,0.01,non-performing,93,3
100727604,Branch,1/3/2014,USA,Resi,Mortage,Loan,Linear,6/4/2045,6/3/2050,USD,150000,135000,750,143367,0.035,variable,,LIBOR,3,fixed,LIBOR,6/13/2015,6/3/2050,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,35.8125,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,200,6
100727605,Branch,1/4/2014,USA,Resi,Mortage,Loan,Linear,6/5/2045,6/4/2050,USD,150000,150030,250,143367,0.04,fixed,,,,fixed,,6/14/2015,6/4/2050,,,0.03,0.005,0.0075,7/23/2019,277.7777778,277.7777778,22.5625,8/30/2019,8/30/2019,monthly,monthly,833.3333333,2700,0.04,0.005,0.01,non-performing,90,3
100727606,Branch,1/5/2014,USA,Resi,Mortage,Loan,Linear,6/6/2045,6/5/2050,USD,150000,147000,229.5,143367,0.04,fixed,,,,fixed,,6/15/2015,6/5/2050,,,0.03,0.005,0.0075,7/26/2019,236.1111111,236.1111111,20.882375,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2499,0.04,0.005,0.01,non-performing,91,3
100727607,Branch,1/6/2014,USA,Resi,Mortage,Loan,Linear,6/7/2045,6/5/2053,USD,150000,142500,1156,143367,0.04,mixed,5 years fixed then variable,,,fixed,,6/16/2015,6/5/2053,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,47.789,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5700,0.04,0.005,0.01,non-performing,95,3
100727608,Branch,1/7/2014,USA,Resi,Mortage,Loan,Linear,6/8/2045,6/13/2045,USD,155000,159102.381,750,143367,0.0375,fixed,,,,fixed,,6/17/2015,6/13/2045,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,35.8125,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,97,3
100727609,Branch,1/8/2014,USA,Resi,Mortage,Loan,Linear,6/9/2045,6/14/2045,USD,155000,119835.7143,367.2,145741.8095,0.04,fixed,,,,fixed,,6/18/2015,6/14/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,377.7777778,32.3918,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3876,0.04,0.005,0.01,non-performing,93,3
100727610,Branch,1/9/2014,USA,Resi,Mortage,Loan,Linear,6/10/2045,6/15/2045,USD,155000,147000,767.0885714,145741.8095,0.04,fixed,,,,fixed,,6/19/2015,6/15/2045,,,0.03,0.005,0.0075,7/26/2019,368.6507937,368.6507937,31.711415,8/30/2019,8/30/2019,monthly,monthly,1105.952381,3782.357143,0.04,0.005,0.01,non-performing,190,6
100727611,Branch,1/10/2014,USA,Resi,Mortage,Loan,Linear,6/11/2045,6/16/2045,USD,155000,158666.6667,647.1428571,145741.8095,0.04,fixed,,,,fixed,,6/20/2015,6/16/2045,,,0.03,0.005,0.0075,7/26/2019,359.5238095,359.5238095,29.28321429,8/30/2019,8/30/2019,monthly,monthly,1078.571429,3494.571429,0.04,0.005,0.01,non-performing,90,3
100727612,Branch,1/11/2014,USA,Resi,Mortage,Loan,Linear,6/12/2045,6/17/2045,USD,155000,76500,21.44428571,146523.8095,0.04,fixed,,,,fixed,,6/21/2015,6/17/2045,,,0.03,0.005,0.0075,7/26/2019,350.3968254,350.3968254,30.91036107,8/30/2019,8/30/2019,monthly,monthly,1051.190476,3708.6,0.04,0.005,0.01,non-performing,91,3
100727613,Branch,1/12/2014,USA,Resi,Mortage,Loan,Linear,6/13/2045,6/18/2045,USD,155000,135000,20.88571429,147025.5,0.04,fixed,,,,fixed,,6/22/2015,6/18/2045,,,0.03,0.005,0.0075,7/26/2019,341.2698413,341.2698413,29.18379286,8/30/2019,8/30/2019,monthly,monthly,1023.809524,3501.428571,0.04,0.005,0.01,non-performing,95,3
100727614,Branch,1/13/2014,USA,Resi,Mortage,Loan,Linear,6/14/2045,6/13/2051,USD,155000,98000,20.32714286,147375,0.04,mixed,5 years fixed then variable,,,fixed,,6/23/2015,6/13/2051,,,0.03,0.005,0.0075,7/26/2019,332.1428571,332.1428571,26.90865321,8/30/2019,8/30/2019,monthly,monthly,996.4285714,3228.428571,0.04,0.005,0.01,non-performing,97,3
100727615,Branch,1/14/2014,USA,Resi,Mortage,Loan,Linear,6/15/2045,6/14/2050,USD,155000,98000,290.7142857,147375,0.0375,fixed,,,,fixed,,6/24/2015,6/14/2050,,,0.03,0.005,0.0075,7/26/2019,323.015873,323.015873,28.56267857,8/30/2019,8/30/2019,monthly,monthly,969.047619,3418.8,0.04,0.005,0.01,non-performing,93,3
100727616,Branch,1/15/2014,USA,Resi,Mortage,Loan,Linear,6/16/2045,6/15/2050,USD,156333.3333,153206.6667,540,147405,0.04,fixed,,,,fixed,,6/25/2015,6/15/2050,,,0.03,0.005,0.0075,7/26/2019,0,555.5555556,47.635,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5700,0.04,0.005,0.01,non-performing,320,9
100727617,Branch,1/16/2014,USA,CRE,Mortage,Loan,Linear,6/17/2045,6/16/2050,USD,156333.3333,148516.6667,867,147750,0.04,fixed,,,,fixed,,6/26/2015,6/16/2050,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,35.84175,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,90,3
100727618,Branch,1/17/2014,USA,Resi,Mortage,Loan,Linear,6/18/2045,6/17/2050,USD,156333.3333,140700,500,147750,0.04,mixed,5 years fixed then variable,,,fixed,,6/27/2015,6/17/2050,,,0.03,0.005,0.0075,7/29/2019,277.7777778,277.7777778,25.13,8/30/2019,8/30/2019,monthly,monthly,833.3333333,3000.6,0.04,0.005,0.01,non-performing,91,3
100727619,Branch,1/18/2014,USA,Resi,Mortage,Loan,Linear,6/19/2045,6/18/2050,USD,156333.3333,153206.6667,14.45,147750,0.035,fixed,,,,fixed,,6/28/2015,6/18/2050,,,0.03,0.005,0.0075,7/26/2019,236.1111111,236.1111111,20.1911125,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2422.5,0.04,0.005,0.01,non-performing,95,3
100727620,Branch,1/19/2014,USA,Resi,Mortage,Loan,Linear,6/20/2045,6/18/2053,USD,156333.3333,148516.6667,1000,147750,0.04,fixed,,,,fixed,,6/29/2015,6/18/2053,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,45.25,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5400,0.04,0.005,0.01,non-performing,97,3
100727621,Branch,1/20/2014,USA,Resi,Mortage,Loan,Linear,6/21/2045,6/26/2045,USD,156333.3333,140700,750,147867,0.04,fixed,,,,fixed,,6/30/2015,6/26/2045,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,36.9375,8/30/2019,8/30/2019,monthly,monthly,1250,4410,0.04,0.005,0.01,non-performing,93,3
100727622,Branch,1/21/2014,USA,CRE,Mortage,Loan,Linear,2/8/2045,2/13/2045,USD,160000,153809.5238,340,148543.2433,0.04,fixed,,,,fixed,,2/17/2015,2/13/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,377.7777778,32.385,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3876,0.04,0.005,0.01,non-performing,90,3
100727623,Branch,1/22/2014,USA,Resi,Mortage,Loan,Linear,2/9/2045,2/14/2045,USD,160000,122957.1429,358.3285714,148543.2433,0.04,fixed,,,,fixed,,2/18/2015,2/14/2045,,,0.03,0.005,0.0075,7/26/2019,368.6507937,368.6507937,31.609225,8/30/2019,8/30/2019,monthly,monthly,2211.904762,7564.714286,0.04,0.005,0.01,non-performing,92,3
100727624,Branch,1/23/2014,USA,Resi,Mortage,Loan,Linear,2/10/2045,2/15/2045,USD,160000,180000,748.0971429,149298.3333,0.04,fixed,,,,fixed,,2/19/2015,2/15/2045,,,0.03,0.005,0.0075,7/26/2019,359.5238095,359.5238095,30.92631,8/30/2019,8/30/2019,monthly,monthly,2157.142857,7377.428571,0.04,0.005,0.01,non-performing,300,3
